15,mp_warfighter_body_1,CUSTOMIZE_FULLBODY_SNIPER_HOOD,viewmodel_mp_warfighter_1_1,f,vestlight,0,0,,0,mp_warfighter_body_1_3,viewmodel_mp_warfighter_1_1,,test_mission_faction,body_15,,,,,,15,
16,mp_warfighter_body_1_1,CUSTOMIZE_BODY_WARFIGHTER_1_1,viewmodel_mp_warfighter_1_1,m,vestlight,0,0,CHALLENGE_AMPLIFY_SCORE_DESC,0,mp_warfighter_body_1_3,viewmodel_mp_warfighter_1_1,archetype_assault,icon_body_warfighter1_1,body_16,LUA_MENU_MULTIPLAYER_CAPS,ch_assault_amplify_score,0,unlock,25,0,
17,mp_warfighter_body_1_2,CUSTOMIZE_BODY_WARFIGHTER_1_2,viewmodel_mp_warfighter_1_2,m,vestlight,0,0,CHALLENGE_OVERDRIVE_MULTI_DESC,0,mp_warfighter_body_1_3,viewmodel_mp_warfighter_1_1,archetype_assault,icon_body_warfighter1_2,body_17,LUA_MENU_MULTIPLAYER_CAPS,ch_assault_overdrive_2multi,0,unlock,10,1,
18,mp_warfighter_body_1_3,CUSTOMIZE_BODY_WARFIGHTER_1_3,viewmodel_mp_warfighter_1_3,m,vestlight,0,0,,0,mp_warfighter_body_1_3,viewmodel_mp_warfighter_1_1,archetype_assault,icon_body_warfighter1_3,body_18,default,,,unlock,,-1,
19,mp_warfighter_body_1_4,CUSTOMIZE_BODY_WARFIGHTER_1_4,viewmodel_mp_warfighter_1_4,m,vestlight,0,0,CHALLENGE_OVERDRIVE_MULTI_DESC,0,mp_warfighter_body_1_3,viewmodel_mp_warfighter_1_1,archetype_assault,icon_body_warfighter1_4,body_19,LUA_MENU_MULTIPLAYER_CAPS,ch_assault_overdrive_2multi,1,unlock,25,2,
20,mp_warfighter_body_2_1,CUSTOMIZE_BODY_WARFIGHTER_2_1,viewmodel_mp_warfighter_2_1,m,vestlight,0,0,CHALLENGE_PING_MULTI_DESC,0,mp_warfighter_body_1_3,viewmodel_mp_warfighter_1_1,archetype_assault,icon_body_warfighter2_1,body_20,LUA_MENU_MULTIPLAYER_CAPS,ch_assault_ping_2multi,0,unlock,30,3,
21,mp_warfighter_body_2_2,CUSTOMIZE_BODY_WARFIGHTER_2_2,viewmodel_mp_warfighter_2_2,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_warfighter_body_1_3,viewmodel_mp_warfighter_1_1,archetype_assault,icon_body_warfighter2_2,body_21,LUA_MENU_MP_QUARTERMASTER,,,loot,,21,
22,mp_warfighter_body_2_3,CUSTOMIZE_BODY_WARFIGHTER_2_3,viewmodel_mp_warfighter_2_3,m,vestlight,0,0,CHALLENGE_RESUPLY_LETHAL_DESC,0,mp_warfighter_body_1_3,viewmodel_mp_warfighter_1_1,archetype_assault,icon_body_warfighter2_3,body_22,LUA_MENU_MULTIPLAYER_CAPS,ch_assault_resupply_lethal_kills,0,unlock,50,5,
23,mp_warfighter_body_3_1,CUSTOMIZE_BODY_WARFIGHTER_3_1,viewmodel_mp_warfighter_3_1,m,vestlight,0,0,CHALLENGE_RESUPLY_LETHAL_DESC,0,mp_warfighter_body_1_3,viewmodel_mp_warfighter_1_1,archetype_assault,icon_body_warfighter3_1,body_23,LUA_MENU_MULTIPLAYER_CAPS,ch_assault_resupply_lethal_kills,1,unlock,100,6,
24,mp_warfighter_body_3_3,CUSTOMIZE_BODY_WARFIGHTER_3_3,viewmodel_mp_warfighter_3_3,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_warfighter_body_1_3,viewmodel_mp_warfighter_1_1,archetype_assault,icon_body_warfighter3_3,body_24,LUA_MENU_MP_QUARTERMASTER,,,loot,,24,
25,mp_stryker_body_1_1,CUSTOMIZE_BODY_STRYKER_1_1,viewmodel_mp_stryker_1_1,m,vestlight,0,0,CHALLENGE_BHGUN_MULTI_DESC,0,mp_stryker_body_2_1,viewmodel_mp_warfighter_1_1,archetype_engineer,icon_body_stryker1_1,body_25,LUA_MENU_MULTIPLAYER_CAPS,ch_engineer_bhgun_3multi,0,unlock,10,1,
26,mp_ftl_body_1_1,CUSTOMIZE_BODY_FTL_1_1,viewmodel_mp_ftl_1_1,m,vestlight,0,0,CHALLENGE_FTL_JUMP_MELEE_DESC,0,mp_ftl_body_3_1,viewmodel_mp_warfighter_1_1,archetype_assassin,icon_body_ftl1_1,body_26,LUA_MENU_MULTIPLAYER_CAPS,ch_assassin_jump_melee,0,unlock,25,1,
27,mp_ftl_body_2_1,CUSTOMIZE_BODY_FTL_2_1,viewmodel_mp_ftl_2_1,m,vestlight,0,0,CHALLENGE_FTL_JUMP_MELEE_DESC,0,mp_ftl_body_3_1,viewmodel_mp_warfighter_1_1,archetype_assassin,icon_body_ftl2_1,body_27,LUA_MENU_MULTIPLAYER_CAPS,ch_assassin_jump_melee,1,unlock,50,2,
28,mp_ftl_body_3_1,CUSTOMIZE_BODY_FTL_3_1,viewmodel_mp_ftl_3_1,m,vestlight,0,0,,0,mp_ftl_body_3_1,viewmodel_mp_warfighter_1_1,archetype_assassin,icon_body_ftl3_1,body_28,default,,,unlock,,-1,
29,mp_ghost_body_1_1,CUSTOMIZE_BODY_GHOST_1_1,viewmodel_mp_ghost_1_1,m,vestlight,0,0,CHALLENGE_BALLISTA_COLLATERAL_DESC,0,mp_ghost_body_1_3,viewmodel_mp_warfighter_1_1,archetype_sniper,icon_body_ghost1_1,body_29,LUA_MENU_MULTIPLAYER_CAPS,ch_sniper_ballista_collateral,0,unlock,1,0,
30,mp_ghost_body_1_2,CUSTOMIZE_BODY_GHOST_1_2,viewmodel_mp_ghost_1_2,m,vestlight,0,0,CHALLENGE_CAMO_MELEE_DESC,0,mp_ghost_body_1_3,viewmodel_mp_warfighter_1_1,archetype_sniper,icon_body_ghost1_2,body_30,LUA_MENU_MULTIPLAYER_CAPS,ch_sniper_camo_melee,0,unlock,25,1,
31,mp_ghost_body_1_3,CUSTOMIZE_BODY_GHOST_1_3,viewmodel_mp_ghost_1_3,m,vestlight,0,0,,0,mp_ghost_body_1_3,viewmodel_mp_warfighter_1_1,archetype_sniper,icon_body_ghost1_3,body_31,default,,,unlock,,-1,
32,mp_warfighter_body_2_4,CUSTOMIZE_BODY_WARFIGHTER_2_4,viewmodel_mp_warfighter_2_4,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_warfighter_body_1_3,viewmodel_mp_warfighter_1_1,archetype_assault,icon_body_warfighter2_4,body_32,LUA_MENU_MP_QUARTERMASTER,,,loot,,32,
33,mp_warfighter_body_3_4,CUSTOMIZE_BODY_WARFIGHTER_3_4,viewmodel_mp_warfighter_3_4,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_warfighter_body_1_3,viewmodel_mp_warfighter_1_1,archetype_assault,icon_body_warfighter3_4,body_33,LUA_MENU_MP_QUARTERMASTER,,,loot,,33,
34,mp_body_heavy_2_4,CUSTOMIZE_BODY_MERC_2_4,viewmodel_mp_heavy_2_4,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_body_heavy_1_2,viewmodel_mp_warfighter_1_1,archetype_heavy,icon_body_merc2_4,body_34,LUA_MENU_MP_QUARTERMASTER,,,loot,,34,
35,mp_body_heavy_3_4,CUSTOMIZE_BODY_MERC_3_4,viewmodel_mp_heavy_3_4,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_body_heavy_1_2,viewmodel_mp_warfighter_1_1,archetype_heavy,icon_body_merc3_4,body_35,LUA_MENU_MP_QUARTERMASTER,,,loot,,35,
36,mp_stryker_body_1_2,CUSTOMIZE_BODY_STRYKER_1_2,viewmodel_mp_stryker_1_2,m,vestlight,0,0,CHALLENGE_BHGUN_MULTI_DESC,0,mp_stryker_body_2_1,viewmodel_mp_warfighter_1_1,archetype_engineer,icon_body_stryker1_2,body_36,LUA_MENU_MULTIPLAYER_CAPS,ch_engineer_bhgun_3multi,1,unlock,25,2,
37,mp_stryker_body_1_3,CUSTOMIZE_BODY_STRYKER_1_3,viewmodel_mp_stryker_1_3,m,vestlight,0,0,CHALLENGE_MICROTURRET_DOUBLE_DESC,0,mp_stryker_body_2_1,viewmodel_mp_warfighter_1_1,archetype_engineer,icon_body_stryker1_3,body_37,LUA_MENU_MULTIPLAYER_CAPS,ch_engineer_micro_turret_2multi,0,unlock,25,3,
38,mp_stryker_body_1_4,CUSTOMIZE_BODY_STRYKER_1_4,viewmodel_mp_stryker_1_4,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_stryker_body_2_1,viewmodel_mp_warfighter_1_1,archetype_engineer,icon_body_stryker1_4,body_38,LUA_MENU_MP_QUARTERMASTER,,,loot,,38,
39,mp_stryker_body_2_1,CUSTOMIZE_BODY_STRYKER_2_1,viewmodel_mp_stryker_2_1,m,vestlight,0,0,,0,mp_stryker_body_2_1,viewmodel_mp_warfighter_1_1,archetype_engineer,icon_body_stryker2_1,body_39,default,,,unlock,,-1,
40,mp_stryker_body_2_2,CUSTOMIZE_BODY_STRYKER_2_2,viewmodel_mp_stryker_2_2,m,vestlight,0,0,CHALLENGE_RELAY_KILLS_DESC,0,mp_stryker_body_2_1,viewmodel_mp_warfighter_1_1,archetype_engineer,icon_body_stryker2_2,body_40,LUA_MENU_MULTIPLAYER_CAPS,ch_engineer_relay_kill,0,unlock,50,5,
41,mp_stryker_body_2_3,CUSTOMIZE_BODY_STRYKER_2_3,viewmodel_mp_stryker_2_3,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_stryker_body_2_1,viewmodel_mp_warfighter_1_1,archetype_engineer,icon_body_stryker2_3,body_41,LUA_MENU_MP_QUARTERMASTER,,,loot,,41,
42,mp_stryker_body_2_4,CUSTOMIZE_BODY_STRYKER_2_4,viewmodel_mp_stryker_2_4,m,vestlight,0,0,CHALLENGE_HARDENED_KILLS_DESC,0,mp_stryker_body_2_1,viewmodel_mp_warfighter_1_1,archetype_engineer,icon_body_stryker2_4,body_42,LUA_MENU_MULTIPLAYER_CAPS,ch_engineer_hardened_kill,0,unlock,75,0,
43,mp_stryker_body_2_5,CUSTOMIZE_BODY_STRYKER_2_5,viewmodel_mp_stryker_2_4,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_stryker_body_2_1,viewmodel_mp_warfighter_1_1,archetype_engineer,icon_body_stryker2_5,body_43,LUA_MENU_MP_QUARTERMASTER,,,loot,,43,
44,mp_stryker_body_3_1,CUSTOMIZE_BODY_STRYKER_3_1,viewmodel_mp_stryker_3_1,m,vestlight,0,0,CHALLENGE_RELAY_KILLS_DESC,0,mp_stryker_body_2_1,viewmodel_mp_warfighter_1_1,archetype_engineer,icon_body_stryker3_1,body_44,LUA_MENU_MULTIPLAYER_CAPS,ch_engineer_relay_kill,1,unlock,100,6,
45,mp_ftl_body_2_2,CUSTOMIZE_BODY_FTL_2_2,viewmodel_mp_ftl_2_2,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_ftl_body_3_1,viewmodel_mp_warfighter_1_1,archetype_assassin,icon_body_ftl2_2,body_45,LUA_MENU_MP_QUARTERMASTER,,,loot,,45,
46,mp_ftl_body_2_3,CUSTOMIZE_BODY_FTL_2_3,viewmodel_mp_ftl_2_3,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_ftl_body_3_1,viewmodel_mp_warfighter_1_1,archetype_assassin,icon_body_ftl2_3,body_46,LUA_MENU_MP_QUARTERMASTER,,,loot,,46,
47,mp_ftl_body_2_4,CUSTOMIZE_BODY_FTL_2_4,viewmodel_mp_ftl_2_4,m,vestlight,0,0,CHALLENGE_ADS_SLIDE_KILLS_DESC,0,mp_ftl_body_3_1,viewmodel_mp_warfighter_1_1,archetype_assassin,icon_body_ftl2_4,body_47,LUA_MENU_MULTIPLAYER_CAPS,ch_assassin_ads_slide_kill,0,unlock,25,3,
48,mp_ghost_body_1_4,CUSTOMIZE_BODY_GHOST_1_4,viewmodel_mp_ghost_1_4,m,vestlight,0,0,CHALLENGE_CAMO_MELEE_DESC,0,mp_ghost_body_1_3,viewmodel_mp_warfighter_1_1,archetype_sniper,icon_body_ghost1_4,body_48,LUA_MENU_MULTIPLAYER_CAPS,ch_sniper_camo_melee,1,unlock,50,2,
49,mp_ghost_body_2_1,CUSTOMIZE_BODY_GHOST_2_1,viewmodel_mp_ghost_2_1,m,vestlight,0,0,CHALLENGE_PULSAR_MULTI_DESC,0,mp_ghost_body_1_3,viewmodel_mp_warfighter_1_1,archetype_sniper,icon_body_ghost2_1,body_49,LUA_MENU_MULTIPLAYER_CAPS,ch_sniper_pulsar_2multi,0,unlock,10,5,
50,mp_ghost_body_3_1,CUSTOMIZE_BODY_GHOST_3_1,viewmodel_mp_ghost_3_1,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_ghost_body_1_3,viewmodel_mp_warfighter_1_1,archetype_sniper,icon_body_ghost3_1,body_50,LUA_MENU_MP_QUARTERMASTER,,,loot,,50,
51,mp_ftl_body_1_2,CUSTOMIZE_BODY_FTL_1_2,viewmodel_mp_ftl_1_2,m,vestlight,0,0,CHALLENGE_ADS_SLIDE_KILLS_DESC,0,mp_ftl_body_3_1,viewmodel_mp_warfighter_1_1,archetype_assassin,icon_body_ftl1_2,body_51,LUA_MENU_MULTIPLAYER_CAPS,ch_assassin_ads_slide_kill,1,unlock,50,4,
52,mp_ftl_body_1_3,CUSTOMIZE_BODY_FTL_1_3,viewmodel_mp_ftl_1_3,m,vestlight,0,0,CHALLENGE_PERCEPTION_REVENGE_DESC,0,mp_ftl_body_3_1,viewmodel_mp_warfighter_1_1,archetype_assassin,icon_body_ftl1_3,body_52,LUA_MENU_MULTIPLAYER_CAPS,ch_assassin_perception_revenge,0,unlock,25,0,
53,mp_ftl_body_1_4,CUSTOMIZE_BODY_FTL_1_4,viewmodel_mp_ftl_1_4,m,vestlight,0,0,CHALLENGE_DAMAGED_PHASE_SHIFT_DESC,0,mp_ftl_body_3_1,viewmodel_mp_warfighter_1_1,archetype_assassin,icon_body_ftl1_4,body_53,LUA_MENU_MULTIPLAYER_CAPS,ch_assassin_damaged_phase_shift,1,unlock,50,6,
54,mp_ftl_body_3_2,CUSTOMIZE_BODY_FTL_3_2,viewmodel_mp_ftl_3_2,m,vestlight,0,0,CHALLENGE_DAMAGED_PHASE_SHIFT_DESC,0,mp_ftl_body_3_1,viewmodel_mp_warfighter_1_1,archetype_assassin,icon_body_ftl3_2,body_54,LUA_MENU_MULTIPLAYER_CAPS,ch_assassin_damaged_phase_shift,0,unlock,25,5,
55,mp_ftl_body_3_3,CUSTOMIZE_BODY_FTL_3_3,viewmodel_mp_ftl_3_3,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_ftl_body_3_1,viewmodel_mp_warfighter_1_1,archetype_assassin,icon_body_ftl3_3,body_55,LUA_MENU_MP_QUARTERMASTER,,,loot,,55,
56,mp_ftl_body_3_4,CUSTOMIZE_BODY_FTL_3_4,viewmodel_mp_ftl_3_4,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_ftl_body_3_1,viewmodel_mp_warfighter_1_1,archetype_assassin,icon_body_ftl3_4,body_56,LUA_MENU_MP_QUARTERMASTER,,,loot,,56,
57,mp_ghost_body_3_2,CUSTOMIZE_BODY_GHOST_3_2,viewmodel_mp_ghost_3_2,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_ghost_body_1_3,viewmodel_mp_warfighter_1_1,archetype_sniper,icon_body_ghost3_2,body_57,LUA_MENU_MP_QUARTERMASTER,,,loot,,57,
58,mp_ghost_body_3_3,CUSTOMIZE_BODY_GHOST_3_3,viewmodel_mp_ghost_3_3,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_ghost_body_1_3,viewmodel_mp_warfighter_1_1,archetype_sniper,icon_body_ghost3_3,body_58,LUA_MENU_MP_QUARTERMASTER,,,loot,,58,
59,mp_ghost_body_3_4,CUSTOMIZE_BODY_GHOST_3_4,viewmodel_mp_ghost_3_4,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_ghost_body_1_3,viewmodel_mp_warfighter_1_1,archetype_sniper,icon_body_ghost3_4,body_59,LUA_MENU_MP_QUARTERMASTER,,,loot,,59,
60,mp_synaptic_body_1_2,CUSTOMIZE_BODY_SYNAPTIC_1_2,viewmodel_mp_synaptic_1_2,m,vestlight,0,0,CHALLENGE_REAPER_MULTI_DESC,0,mp_synaptic_body_1_1,viewmodel_mp_synaptic_1_1,archetype_scout,icon_body_synaptic1_2,body_60,LUA_MENU_MULTIPLAYER_CAPS,ch_scout_reaper_4multi,0,unlock,5,3,
61,mp_synaptic_body_3_2,CUSTOMIZE_BODY_SYNAPTIC_3_2,viewmodel_mp_synaptic_3_2,m,vestlight,0,0,CHALLENGE_REAPER_MULTI_DESC,0,mp_synaptic_body_1_1,viewmodel_mp_synaptic_1_1,archetype_scout,icon_body_synaptic3_2,body_61,LUA_MENU_MULTIPLAYER_CAPS,ch_scout_reaper_4multi,1,unlock,10,4,
62,mp_synaptic_body_3_3,CUSTOMIZE_BODY_SYNAPTIC_3_3,viewmodel_mp_synaptic_3_3,m,vestlight,0,0,CHALLENGE_DODGE_USES_DESC,0,mp_synaptic_body_1_1,viewmodel_mp_synaptic_1_1,archetype_scout,icon_body_synaptic3_3,body_62,LUA_MENU_MULTIPLAYER_CAPS,ch_scout_dodge_uses,0,unlock,200,5,
63,mp_synaptic_body_3_4,CUSTOMIZE_BODY_SYNAPTIC_3_4,viewmodel_mp_synaptic_3_4,m,vestlight,0,0,CHALLENGE_DODGE_USES_DESC,0,mp_synaptic_body_1_1,viewmodel_mp_synaptic_1_1,archetype_scout,icon_body_synaptic3_4,body_63,LUA_MENU_MULTIPLAYER_CAPS,ch_scout_dodge_uses,1,unlock,400,6,
64,mp_warfighter_body_3_2,CUSTOMIZE_BODY_WARFIGHTER_3_2,viewmodel_mp_warfighter_3_2,m,vestlight,0,0,CHALLENGE_PING_MULTI_DESC,0,mp_warfighter_body_1_3,viewmodel_mp_warfighter_1_1,archetype_assault,icon_body_warfighter3_2,body_64,LUA_MENU_MULTIPLAYER_CAPS,ch_assault_ping_2multi,1,unlock,60,4,
65,mp_ghost_body_2_2,CUSTOMIZE_BODY_GHOST_2_2,viewmodel_mp_ghost_2_2,m,vestlight,0,0,CHALLENGE_PULSAR_MULTI_DESC,0,mp_ghost_body_1_3,viewmodel_mp_warfighter_1_1,archetype_sniper,icon_body_ghost2_2,body_65,LUA_MENU_MULTIPLAYER_CAPS,ch_sniper_pulsar_2multi,1,unlock,25,6,
66,mp_ghost_body_2_3,CUSTOMIZE_BODY_GHOST_2_3,viewmodel_mp_ghost_2_3,m,vestlight,0,0,CHALLENGE_REARGUARD_KILLS_DESC,0,mp_ghost_body_1_3,viewmodel_mp_warfighter_1_1,archetype_sniper,icon_body_ghost2_3,body_66,LUA_MENU_MULTIPLAYER_CAPS,ch_sniper_rearguard_kill,0,unlock,10,3,
67,mp_ghost_body_2_4,CUSTOMIZE_BODY_GHOST_2_4,viewmodel_mp_ghost_2_4,m,vestlight,0,0,CHALLENGE_REARGUARD_KILLS_DESC,0,mp_ghost_body_1_3,viewmodel_mp_warfighter_1_1,archetype_sniper,icon_body_ghost2_4,body_67,LUA_MENU_MULTIPLAYER_CAPS,ch_sniper_rearguard_kill,1,unlock,25,4,
68,mp_stryker_body_3_2,CUSTOMIZE_BODY_STRYKER_3_2,viewmodel_mp_stryker_3_2,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_stryker_body_2_1,viewmodel_mp_warfighter_1_1,archetype_engineer,icon_body_stryker3_2,body_68,LUA_MENU_MP_QUARTERMASTER,,,loot,,68,
69,mp_stryker_body_3_3,CUSTOMIZE_BODY_STRYKER_3_3,viewmodel_mp_stryker_3_3,m,vestlight,0,0,CHALLENGE_MICROTURRET_DOUBLE_DESC,0,mp_stryker_body_2_1,viewmodel_mp_warfighter_1_1,archetype_engineer,icon_body_stryker3_3,body_69,LUA_MENU_MULTIPLAYER_CAPS,ch_engineer_micro_turret_2multi,1,unlock,50,4,
70,mp_stryker_body_3_4,CUSTOMIZE_BODY_STRYKER_3_4,viewmodel_mp_stryker_3_4,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_stryker_body_2_1,viewmodel_mp_warfighter_1_1,archetype_engineer,icon_body_stryker3_4,body_70,LUA_MENU_MP_QUARTERMASTER,,,loot,,70,
71,mp_synaptic_body_1_3,CUSTOMIZE_BODY_SYNAPTIC_1_3,viewmodel_mp_synaptic_1_3,m,vestlight,0,0,CHALLENGE_AFTERBURNER_KILLS_DESC,0,mp_synaptic_body_1_1,viewmodel_mp_synaptic_1_1,archetype_scout,icon_body_synaptic1_3,body_71,LUA_MENU_MULTIPLAYER_CAPS,ch_scout_afterburner_kill,0,unlock,5,0,
72,mp_synaptic_body_1_4,CUSTOMIZE_BODY_SYNAPTIC_1_4,viewmodel_mp_synaptic_1_4,m,vestlight,0,0,LUA_MENU_MP_RIG_SUPPLY_DROP_UNLOCK_DESC,0,mp_synaptic_body_1_1,viewmodel_mp_synaptic_1_1,archetype_scout,icon_body_synaptic1_4,body_72,LUA_MENU_MP_QUARTERMASTER,,,loot,,72,
73,mp_synaptic_body_2_2,CUSTOMIZE_BODY_SYNAPTIC_2_2,viewmodel_mp_synaptic_2_2,m,vestlight,0,0,CHALLENGE_DAMAGED_REWIND_DESC,0,mp_synaptic_body_1_1,viewmodel_mp_synaptic_1_1,archetype_scout,icon_body_synaptic2_2,body_73,LUA_MENU_MULTIPLAYER_CAPS,ch_scout_damaged_rewind,0,unlock,25,1,
