38,ui_emblem_static_076,LUA_MENU_MP_LOOT_CARD_NAME_128,,,default,,,,,,,
39,ui_emblem_static_077,LUA_MENU_MP_LOOT_CARD_NAME_129,,,default,,,,,,,
40,ui_emblem_static_078,LUA_MENU_MP_LOOT_CARD_NAME_130,,,default,,,,,,,
41,ui_emblem_static_079,LUA_MENU_MP_LOOT_CARD_NAME_131,,,default,,,,,,,
42,ui_emblem_static_080,LUA_MENU_MP_LOOT_CARD_NAME_132,,,default,,,,,,,
43,ui_emblem_static_081,LUA_MENU_MP_LOOT_CARD_NAME_133,,,default,,,,,,,
44,ui_emblem_static_082,LUA_MENU_MP_LOOT_CARD_NAME_134,,,default,,,,,,,
45,ui_emblem_static_083,LUA_MENU_MP_LOOT_CARD_NAME_135,,,default,,,,,,,
46,ui_emblem_static_084,LUA_MENU_MP_LOOT_CARD_NAME_136,,,default,,,,,,,
47,ui_emblem_static_085,LUA_MENU_MP_LOOT_CARD_NAME_137,,,default,,,,,,,
48,ui_emblem_static_086,LUA_MENU_MP_LOOT_CARD_NAME_138,,,default,,,,,,,
49,ui_emblem_static_087,LUA_MENU_MP_LOOT_CARD_NAME_139,,,default,,,,,,,
50,ui_emblem_static_088,LUA_MENU_MP_LOOT_CARD_NAME_140,,,default,,,,,,,
51,ui_emblem_static_039,LUA_MENU_MP_EMBLEM_STATIC_24,,,extra,,100055,TRUE,,,,
52,ui_emblem_static_039,LUA_MENU_MP_EMBLEM_STATIC_24,,,extra,,100056,TRUE,,,,
53,ui_emblem_static_039,LUA_MENU_MP_EMBLEM_STATIC_24,,,extra,,100057,TRUE,,,,
54,ui_emblem_static_039,LUA_MENU_MP_EMBLEM_STATIC_24,,,extra,,100058,TRUE,,,,
55,ui_emblem_static_039,LUA_MENU_MP_EMBLEM_STATIC_24,,,extra,,100059,TRUE,,,,
56,ui_emblem_static_039,LUA_MENU_MP_EMBLEM_STATIC_24,,,extra,,100060,TRUE,,,,
57,ui_emblem_static_039,LUA_MENU_MP_EMBLEM_STATIC_24,,,extra,,100061,TRUE,,,,
58,ui_emblem_static_039,LUA_MENU_MP_EMBLEM_STATIC_24,,,extra,,100062,TRUE,,,,
59,ui_emblem_static_039,LUA_MENU_MP_EMBLEM_STATIC_24,,,extra,,100063,TRUE,,,,
60,ui_emblem_static_039,LUA_MENU_MP_EMBLEM_STATIC_24,,,extra,,100064,TRUE,,,,
61,ui_emblem_static_039,LUA_MENU_MP_EMBLEM_STATIC_24,,,extra,,100065,TRUE,,,,
62,ui_emblem_static_039,LUA_MENU_MP_EMBLEM_STATIC_24,,,extra,,100066,TRUE,,,,
63,ui_emblem_static_039,LUA_MENU_MP_EMBLEM_STATIC_24,,,extra,,100067,TRUE,,,,
64,ui_emblem_static_039,LUA_MENU_MP_EMBLEM_STATIC_24,,,extra,,100068,TRUE,,,,
65,ui_emblem_static_183,MP_FRONTEND_ONLY_EMBLEM_183,,,loot,,100069,,,,,
66,ui_emblem_static_184,MP_FRONTEND_ONLY_EMBLEM_184,,,loot,,100070,,,,,
67,ui_emblem_static_185,MP_FRONTEND_ONLY_EMBLEM_185,,,loot,,100071,,,,,
68,ui_emblem_static_186,MP_FRONTEND_ONLY_EMBLEM_186,,,loot,,100072,,,,,
69,ui_emblem_static_187,MP_FRONTEND_ONLY_EMBLEM_187,,,loot,,100073,,,,,
70,ui_emblem_static_188,MP_FRONTEND_ONLY_EMBLEM_188,,,loot,,100074,,,,,
71,ui_emblem_static_189,MP_FRONTEND_ONLY_EMBLEM_189,,,loot,,100075,,,,,
72,ui_emblem_static_190,MP_FRONTEND_ONLY_EMBLEM_190,,,loot,,100076,,,,,
73,ui_emblem_static_191,MP_FRONTEND_ONLY_EMBLEM_191,,,loot,,100077,,,,,
74,ui_emblem_static_192,MP_FRONTEND_ONLY_EMBLEM_192,,,loot,,100078,,,,,
75,ui_emblem_static_193,MP_FRONTEND_ONLY_EMBLEM_193,,,loot,,100079,,,,,
76,ui_emblem_static_194,MP_FRONTEND_ONLY_EMBLEM_194,,,loot,,100080,,,,,
77,ui_emblem_static_195,MP_FRONTEND_ONLY_EMBLEM_195,,,loot,,100081,,,,,
78,ui_emblem_static_196,MP_FRONTEND_ONLY_EMBLEM_196,,,loot,,100082,,,,,
79,ui_emblem_static_197,MP_FRONTEND_ONLY_EMBLEM_197,,,loot,,100083,,,,,
80,ui_emblem_static_198,LUA_MENU_MP_LOOT_CARD_NAME_30,,,loot,,100084,,,,,
81,ui_emblem_static_199,LUA_MENU_MP_LOOT_CARD_NAME_32,,,loot,,100085,,,,,
82,ui_emblem_static_200,LUA_MENU_MP_LOOT_CARD_NAME_31,,,loot,,100086,,,,,
83,ui_emblem_static_201,LUA_MENU_MP_LOOT_CARD_NAME_34,,,loot,,100087,,,,,
84,ui_emblem_static_202,MP_FRONTEND_ONLY_EMBLEM_202,,,loot,,100088,,,,,
85,ui_emblem_static_203,LUA_MENU_MP_LOOT_CARD_NAME_39,,,loot,,100089,,,,,
86,ui_emblem_static_204,MP_FRONTEND_ONLY_EMBLEM_204,,,loot,,100090,,,,,
87,ui_emblem_static_205,MP_FRONTEND_ONLY_EMBLEM_205,,,loot,,100091,,,,,
88,ui_emblem_static_206,LUA_MENU_MP_LOOT_CARD_NAME_50,,,loot,,100092,,,,,
89,ui_emblem_static_207,LUA_MENU_MP_LOOT_CARD_NAME_51,,,loot,,100093,,,,,
90,ui_emblem_static_208,MP_FRONTEND_ONLY_EMBLEM_208,,,loot,,100098,,,,,
91,ui_emblem_static_214,MP_FRONTEND_ONLY_EMBLEM_214,,,loot,,100099,,,,,
92,ui_emblem_static_031,LUA_MENU_MP_EMBLEM_STATIC_16,,,loot,,100100,,,,,
93,ui_emblem_static_089,MP_FRONTEND_ONLY_EMBLEM_089,,,loot,,100101,,,,,
94,ui_emblem_static_090,MP_FRONTEND_ONLY_EMBLEM_090,,,loot,,100102,,,,,
95,ui_emblem_static_091,MP_FRONTEND_ONLY_EMBLEM_091,,,loot,,100103,,,,,
96,ui_emblem_static_171,MP_FRONTEND_ONLY_EMBLEM_171,,,loot,,100104,,,,,
97,ui_emblem_static_172,MP_FRONTEND_ONLY_EMBLEM_172,,,loot,,100105,,,,,
98,ui_emblem_static_173,MP_FRONTEND_ONLY_EMBLEM_173,,,loot,,100106,,,,,
99,ui_emblem_static_174,MP_FRONTEND_ONLY_EMBLEM_174,,,loot,,100107,,,,,
100,ui_emblem_static_177,MP_FRONTEND_ONLY_EMBLEM_177,,,loot,,100108,,,,,
101,ui_emblem_static_178,MP_FRONTEND_ONLY_EMBLEM_178,,,loot,,100109,,,,,
102,ui_emblem_static_180,MP_FRONTEND_ONLY_EMBLEM_180,,,loot,,100110,,,,,
103,ui_emblem_static_181,MP_FRONTEND_ONLY_EMBLEM_181,,,loot,,100111,,,,,
104,ui_emblem_static_182,MP_FRONTEND_ONLY_EMBLEM_182,,,loot,,100112,,,,,
105,ui_emblem_static_166,MP_FRONTEND_ONLY_EMBLEM_166,,,loot,,100113,,,,,
106,ui_emblem_static_167,MP_FRONTEND_ONLY_EMBLEM_167,,,loot,,100114,,,,,
107,ui_emblem_static_168,MP_FRONTEND_ONLY_EMBLEM_168,,,loot,,100115,,,,,
108,ui_emblem_static_169,MP_FRONTEND_ONLY_EMBLEM_169,,,loot,,100116,,,,,
109,ui_emblem_static_170,MP_FRONTEND_ONLY_EMBLEM_170,,,loot,,100117,,,,,
110,ui_emblem_static_140,LUA_MENU_MP_LOOT_CARD_NAME_27,,,loot,,100118,,,,,
111,ui_emblem_static_141,MP_FRONTEND_ONLY_EMBLEM_141,,,loot,,100119,,,,,
112,ui_emblem_static_142,LUA_MENU_MP_LOOT_CARD_NAME_28,,,loot,,100120,,,,,
113,ui_emblem_static_143,MP_FRONTEND_ONLY_EMBLEM_143,,,loot,,100121,,,,,
114,ui_emblem_static_144,MP_FRONTEND_ONLY_EMBLEM_144,,,loot,,100122,,,,,
115,ui_emblem_static_145,MP_FRONTEND_ONLY_EMBLEM_145,,,loot,,100123,,,,,
116,ui_emblem_static_146,MP_FRONTEND_ONLY_EMBLEM_146,,,loot,,100124,,,,,
117,ui_emblem_static_147,MP_FRONTEND_ONLY_EMBLEM_147,,,loot,,100125,,,,,
118,ui_emblem_static_148,MP_FRONTEND_ONLY_EMBLEM_148,,,loot,,100126,,,,,
119,ui_emblem_static_149,MP_FRONTEND_ONLY_EMBLEM_149,,,loot,,100127,,,,,
120,ui_emblem_static_150,MP_FRONTEND_ONLY_EMBLEM_150,,,loot,,100128,,,,,
121,ui_emblem_static_151,LUA_MENU_MP_LOOT_CARD_NAME_36,,,loot,,100129,,,,,
122,ui_emblem_static_152,LUA_MENU_MP_LOOT_CARD_NAME_35,,,loot,,100130,,,,,
123,ui_emblem_static_153,LUA_MENU_MP_LOOT_CARD_NAME_37,,,loot,,100131,,,,,
124,ui_emblem_static_154,LUA_MENU_MP_LOOT_CARD_NAME_38,,,loot,,100132,,,,,
125,ui_emblem_static_155,LUA_MENU_MP_LOOT_CARD_NAME_40,,,loot,,100133,,,,,
126,ui_emblem_static_156,LUA_MENU_MP_LOOT_CARD_NAME_45,,,loot,,100134,,,,,
127,ui_emblem_static_157,LUA_MENU_MP_LOOT_CARD_NAME_43,,,loot,,100135,,,,,
128,ui_emblem_static_158,LUA_MENU_MP_LOOT_CARD_NAME_44,,,loot,,100136,,,,,
129,ui_emblem_static_159,MP_FRONTEND_ONLY_EMBLEM_159,,,loot,,100137,,,,,
130,ui_emblem_static_160,MP_FRONTEND_ONLY_EMBLEM_160,,,loot,,100138,,,,,
131,ui_emblem_static_161,LUA_MENU_MP_LOOT_CARD_NAME_48,,,loot,,100139,,,,,
132,ui_emblem_static_066,MP_FRONTEND_ONLY_EMBLEM_066,,,loot,,100140,,,,,
133,ui_emblem_static_067,MP_FRONTEND_ONLY_EMBLEM_067,,,loot,,100141,,,,,
134,ui_emblem_static_068,MP_FRONTEND_ONLY_EMBLEM_068,,,loot,,100142,,,,,
135,ui_emblem_static_069,MP_FRONTEND_ONLY_EMBLEM_069,,,loot,,100143,,,,,
136,ui_emblem_static_070,MP_FRONTEND_ONLY_EMBLEM_070,,,loot,,100144,,,,,
137,ui_emblem_static_137,MP_FRONTEND_ONLY_EMBLEM_137,,,loot,,100145,,,,,
138,ui_emblem_static_138,MP_FRONTEND_ONLY_EMBLEM_138,,,loot,,100146,,,,,
139,ui_emblem_static_139,MP_FRONTEND_ONLY_EMBLEM_139,,,loot,,100147,,,,,
140,ui_emblem_static_162,LUA_MENU_MP_LOOT_CARD_NAME_141,,,loot,,100148,,,,,
141,ui_emblem_static_164,LUA_MENU_MP_LOOT_CARD_NAME_150,,,loot,,100149,,,,,
142,ui_emblem_static_163,LUA_MENU_MP_LOOT_CARD_NAME_151,,,loot,,100150,,,,,
143,ui_emblem_static_165,LUA_MENU_MP_LOOT_CARD_NAME_145,,,loot,,100151,,,,,
144,ui_emblem_static_041,MISSION_TEAMS_MT_EMBLEM_01,,,missionTeam,,100030,,,,,
145,ui_emblem_static_046,MISSION_TEAMS_MT_EMBLEM_06,,,missionTeam,,100031,,,,,
146,ui_emblem_static_055,MISSION_TEAMS_MT_EMBLEM_15,,,missionTeam,,100032,,,,,
147,ui_emblem_static_059,MISSION_TEAMS_MT_EMBLEM_19,,,missionTeam,,100033,,,,,
148,ui_emblem_static_063,MISSION_TEAMS_MT_EMBLEM_23,,,missionTeam,,100034,,,,,
149,ui_emblem_static_042,MISSION_TEAMS_MT_EMBLEM_02,,,missionTeam,,100035,,,,,
150,ui_emblem_static_047,MISSION_TEAMS_MT_EMBLEM_07,,,missionTeam,,100036,,,,,
151,ui_emblem_static_054,MISSION_TEAMS_MT_EMBLEM_14,,,missionTeam,,100037,,,,,
152,ui_emblem_static_057,MISSION_TEAMS_MT_EMBLEM_17,,,missionTeam,,100038,,,,,
153,ui_emblem_static_061,MISSION_TEAMS_MT_EMBLEM_21,,,missionTeam,,100039,,,,,
154,ui_emblem_static_043,MISSION_TEAMS_MT_EMBLEM_03,,,missionTeam,,100040,,,,,
155,ui_emblem_static_048,MISSION_TEAMS_MT_EMBLEM_08,,,missionTeam,,100041,,,,,
156,ui_emblem_static_053,MISSION_TEAMS_MT_EMBLEM_13,,,missionTeam,,100042,,,,,
157,ui_emblem_static_060,MISSION_TEAMS_MT_EMBLEM_20,,,missionTeam,,100043,,,,,
158,ui_emblem_static_062,MISSION_TEAMS_MT_EMBLEM_22,,,missionTeam,,100044,,,,,
159,ui_emblem_static_044,MISSION_TEAMS_MT_EMBLEM_04,,,missionTeam,,100045,,,,,
160,ui_emblem_static_049,MISSION_TEAMS_MT_EMBLEM_09,,,missionTeam,,100046,,,,,
161,ui_emblem_static_051,MISSION_TEAMS_MT_EMBLEM_11,,,missionTeam,,100047,,,,,
162,ui_emblem_static_058,MISSION_TEAMS_MT_EMBLEM_18,,,missionTeam,,100048,,,,,
163,ui_emblem_static_064,MISSION_TEAMS_MT_EMBLEM_24,,,missionTeam,,100049,,,,,
164,ui_emblem_static_218,MP_FRONTEND_ONLY_EMBLEM_218,,,extra,,100152,TRUE,,,,
165,ui_emblem_static_001,MP_FRONTEND_ONLY_EMBLEM_001,,,extra,,100153,TRUE,,,,
166,ui_emblem_static_002,MP_FRONTEND_ONLY_EMBLEM_002,,,extra,,100154,TRUE,,,,
167,ui_emblem_static_003,MP_FRONTEND_ONLY_EMBLEM_003,,,extra,,100155,TRUE,,,,
168,ui_emblem_static_004,MP_FRONTEND_ONLY_EMBLEM_004,,,extra,,100156,TRUE,,,,
169,ui_emblem_static_005,MP_FRONTEND_ONLY_EMBLEM_005,,,extra,,100157,TRUE,,,,
170,ui_emblem_static_006,MP_FRONTEND_ONLY_EMBLEM_006,,,extra,,100158,TRUE,,,,
171,ui_emblem_static_007,MP_FRONTEND_ONLY_EMBLEM_007,,,extra,,100159,TRUE,,,,
172,ui_emblem_static_008,MP_FRONTEND_ONLY_EMBLEM_008,,,extra,,100160,TRUE,,,,
173,ui_emblem_static_009,MP_FRONTEND_ONLY_EMBLEM_009,,,extra,,100161,TRUE,,,,
174,ui_emblem_static_010,MP_FRONTEND_ONLY_EMBLEM_010,,,extra,,100162,TRUE,,,,
175,ui_emblem_static_011,MP_FRONTEND_ONLY_EMBLEM_011,,,extra,,100163,TRUE,,,,
176,ui_emblem_static_012,MP_FRONTEND_ONLY_EMBLEM_012,,,extra,,100164,TRUE,,,,
177,ui_emblem_static_013,MP_FRONTEND_ONLY_EMBLEM_013,,,extra,,100165,TRUE,,,,
178,ui_emblem_static_014,MP_FRONTEND_ONLY_EMBLEM_014,,,extra,,100166,TRUE,,,,
179,ui_emblem_static_216,MP_FRONTEND_ONLY_EMBLEM_216,,,extra,,100167,TRUE,,,,
180,ui_emblem_static_224,MP_FRONTEND_ONLY_EMBLEM_224,,,loot,,100168,,,,,
181,ui_emblem_static_225,MP_FRONTEND_ONLY_EMBLEM_225,,,loot,,100169,,,,,
182,ui_emblem_static_226,MP_FRONTEND_ONLY_EMBLEM_226,,,loot,,100170,,,,,
183,ui_emblem_static_227,MP_FRONTEND_ONLY_EMBLEM_227,,,loot,,100171,,,,,
184,ui_emblem_static_228,MP_FRONTEND_ONLY_EMBLEM_228,,,loot,,100172,,,,,
185,ui_emblem_static_229,MP_FRONTEND_ONLY_EMBLEM_229,,,loot,,100173,,,,,
186,ui_emblem_static_230,MP_FRONTEND_ONLY_EMBLEM_230,,,loot,,100174,,,,,
187,ui_emblem_static_231,MP_FRONTEND_ONLY_EMBLEM_231,,,loot,,100175,,,,,
188,ui_emblem_static_232,MP_FRONTEND_ONLY_EMBLEM_232,,,loot,,100176,,,,,
189,ui_emblem_static_233,MP_FRONTEND_ONLY_EMBLEM_233,,,loot,,100177,,,,,
190,ui_emblem_static_234,MP_FRONTEND_ONLY_EMBLEM_234,,,loot,,100178,,,,,
191,ui_emblem_static_235,MP_FRONTEND_ONLY_EMBLEM_235,,,loot,,100179,,,,,
192,ui_emblem_static_236,MP_FRONTEND_ONLY_EMBLEM_236,,,loot,,100180,,,,,
193,ui_emblem_static_237,MP_FRONTEND_ONLY_EMBLEM_237,,,loot,,100181,,,,,
194,ui_emblem_static_238,MP_FRONTEND_ONLY_EMBLEM_238,,,loot,,100182,,,,,
195,ui_emblem_static_239,MP_FRONTEND_ONLY_EMBLEM_239,,,loot,,100183,,,,,
196,ui_emblem_static_240,MP_FRONTEND_ONLY_EMBLEM_240,,,loot,,100184,,,,,
197,ui_emblem_static_118,MP_FRONTEND_ONLY_EMBLEM_118,,,loot,,100185,,,,,
198,ui_emblem_static_119,MP_FRONTEND_ONLY_EMBLEM_119,,,loot,,100186,,,,,
199,ui_emblem_static_120,MP_FRONTEND_ONLY_EMBLEM_120,,,loot,,100187,,,,,
200,ui_emblem_static_121,MP_FRONTEND_ONLY_EMBLEM_121,,,loot,,100188,,,,,
201,ui_emblem_static_209,MP_FRONTEND_ONLY_EMBLEM_209,,,loot,,100189,,,,,
202,ui_emblem_static_210,MP_FRONTEND_ONLY_EMBLEM_210,,,loot,,100190,,,,,
203,ui_emblem_static_211,MP_FRONTEND_ONLY_EMBLEM_211,,,loot,,100191,,,,,
204,ui_emblem_static_212,MP_FRONTEND_ONLY_EMBLEM_212,,,loot,,100192,,,,,
205,ui_emblem_static_213,MP_FRONTEND_ONLY_EMBLEM_213,,,loot,,100193,,,,,
206,ui_emblem_static_215,MP_FRONTEND_ONLY_EMBLEM_215,,,loot,,100194,,,,,
207,ui_emblem_static_045,MISSION_TEAMS_MT_EMBLEM_05,,,missionTeam,,100050,,,,,
208,ui_emblem_static_050,MISSION_TEAMS_MT_EMBLEM_10,,,missionTeam,,100051,,,,,
209,ui_emblem_static_052,MISSION_TEAMS_MT_EMBLEM_12,,,missionTeam,,100052,,,,,
210,ui_emblem_static_056,MISSION_TEAMS_MT_EMBLEM_16,,,missionTeam,,100053,,,,,
211,ui_emblem_static_065,MISSION_TEAMS_MT_EMBLEM_25,,,missionTeam,,100054,,,,,
212,ui_emblem_static_241,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_11,,,extra,,,,,,,TRUE
213,ui_emblem_static_242,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_12,,,extra,,,,,,,TRUE
214,ui_emblem_static_243,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_13,,,extra,,,,,,,TRUE
215,ui_emblem_static_244,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_14,,,extra,,,,,,,TRUE
216,ui_emblem_static_245,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_15,,,extra,,,,,,,TRUE
217,ui_emblem_static_246,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_16,,,extra,,,,,,,TRUE
218,ui_emblem_static_247,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_17,,,extra,,,,,,,TRUE
219,ui_emblem_static_248,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_18,,,extra,,,,,,,TRUE
220,ui_emblem_static_249,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_19,,,extra,,,,,,,TRUE
221,ui_emblem_static_250,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_20,,,extra,,,,,,,TRUE
222,ui_emblem_static_251,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_21,,,extra,,,,,,,TRUE
223,ui_emblem_static_252,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_22,,,extra,,,,,,,TRUE
224,ui_emblem_static_253,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_23,,,extra,,,,,,,TRUE
225,ui_emblem_static_254,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_24,,,extra,,,,,,,TRUE
226,ui_emblem_static_255,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_25,,,extra,,,,,,,TRUE
227,ui_emblem_static_256,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_26,,,extra,,,,,,,TRUE
228,ui_emblem_static_257,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_27,,,extra,,,,,,,TRUE
229,ui_emblem_static_258,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_28,,,extra,,,,,,,TRUE
230,ui_emblem_static_259,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_29,,,extra,,,,,,,TRUE
231,ui_emblem_static_260,MP_FRONTEND_ONLY_PRESTIGE_EMBLEM_30,,,extra,,,,,,,TRUE
232,ui_emblem_static_261,MP_FRONTEND_ONLY_EMBLEM_261,,,loot,,100195,,,,,
233,ui_emblem_static_262,MP_FRONTEND_ONLY_EMBLEM_262,,,loot,,100196,,,,,
234,ui_emblem_static_263,MP_FRONTEND_ONLY_EMBLEM_263,,,extra,,100197,TRUE,,,,
235,ui_emblem_static_264,MP_FRONTEND_ONLY_EMBLEM_264,,,loot,,100198,TRUE,,,,
236,ui_emblem_static_265,MP_FRONTEND_ONLY_EMBLEM_265,,,loot,,100199,TRUE,,,,
237,ui_emblem_static_267,MP_FRONTEND_ONLY_EMBLEM_267,,,loot,,100201,TRUE,,,,
238,ui_emblem_static_268,MP_FRONTEND_ONLY_EMBLEM_268,,,loot,,100202,TRUE,,,,
239,ui_emblem_static_266,MP_FRONTEND_ONLY_EMBLEM_266,,,loot,,100200,TRUE,,,,
240,ui_emblem_static_269,MP_FRONTEND_ONLY_EMBLEM_269,,,loot,,100203,,,,,
241,ui_emblem_static_270,MP_FRONTEND_ONLY_EMBLEM_270,,,loot,,100204,,,,,
242,ui_emblem_static_271,MP_FRONTEND_ONLY_EMBLEM_271,,,loot,,100205,,,,,
243,ui_emblem_static_272,MP_FRONTEND_ONLY_EMBLEM_272,,,loot,,100206,,,,,
244,ui_emblem_static_273,MP_FRONTEND_ONLY_EMBLEM_273,,,loot,,100207,,,,,
245,ui_emblem_static_274,MP_FRONTEND_ONLY_EMBLEM_274,,,loot,,100208,,,,,
246,ui_emblem_static_275,MP_FRONTEND_ONLY_EMBLEM_275,,,loot,,100209,TRUE,,,,
