11,passive_extra_xp,PASSIVES_EXTRA_XP_NAME,passive_icon_extra_xp,PASSIVES_EXTRA_XP_DESC,,,,x,,,,,,,PASSIVES_EXTRA_XP_DESC,0,0,0,0,0,3,
12,passive_nuke,PASSIVES_NUKE_NAME,passive_icon_nuke,PASSIVES_NUKE_DESC,,,,x,,,,,,,PASSIVES_NUKE_DESC_CP,0,0,0,0,0,3,
13,passive_streak_ammo,PASSIVES_STREAK_AMMO_NAME,passive_icon_placeholder,PASSIVES_STREAK_AMMO_DESC,,,,x,,,,,,,PASSIVES_STREAK_AMMO_DESC,0,0,0,0,0,1,
14,passive_minimap_damage,PASSIVES_MINIMAP_DAMAGE_NAME,passive_icon_minimap_damage,PASSIVES_MINIMAP_DAMAGE_DESC,,,,x,,,,,,,ZM_PASSIVES_MINIMAP_DAMAGE_DESC,0,0,0,0,0,2,
15,passive_fire_damage,PASSIVES_FIRE_DAMAGE_NAME,passive_icon_fire_damage,PASSIVES_FIRE_DAMAGE_DESC,PASSIVES_FIRE_DAMAGE_DESC,PASSIVES_FIRE_DAMAGE_DESC,PASSIVES_FIRE_DAMAGE_DESC,x,,,,mod_firebug_extension,,,PASSIVES_FIRE_DAMAGE_DESC,0,0,0,0,0,2,mod_damage_range_shotgun
16,passive_score_bonus_kills,PASSIVES_SCORE_BONUS_KILLS_NAME,passive_icon_score_bonus_kills,PASSIVES_SCORE_BONUS_KILLS_DESC,,,,x,,,,,,,PASSIVES_SCORE_BONUS_KILLS_DESC,0,0,0,0,0,2,
17,passive_move_speed_on_kill,PASSIVES_MOVE_SPEED_ON_KILL_NAME,passive_icon_move_speed_on_kill,PASSIVES_MOVE_SPEED_ON_KILL_DESC,,,,x,,,,,,passive_move_speed_on_kill,PASSIVES_MOVE_SPEED_ON_KILL_DESC,0,0,0,0,6,2,
18,passive_cooldown_on_kill,PASSIVES_COOLDOWN_ON_KILL_NAME,passive_icon_placeholder,PASSIVES_COOLDOWN_ON_KILL_DESC,,,,x,,,,,,,PASSIVES_COOLDOWN_ON_KILL_DESC,0,0,0,0,0,2,
19,passive_health_regen_on_kill,PASSIVES_HEALTH_REGEN_ON_KILL_NAME,passive_icon_health_regen_on_kill,PASSIVES_HEALTH_REGEN_ON_KILL_DESC,PASSIVES_HEALTH_REGEN_ON_KILL_DESC,PASSIVES_HEALTH_REGEN_ON_KILL_DESC,PASSIVES_HEALTH_REGEN_ON_KILL_DESC,x,,,,,,,PASSIVES_HEALTH_REGEN_ON_KILL_DESC_CP,0,0,0,0,0,3,
20,passive_cold_damage,PASSIVES_COLD_DAMAGE_NAME,passive_icon_cold_damage,PASSIVES_COLD_DAMAGE_DESC,,,,x,,,,,,,PASSIVES_COLD_DAMAGE_DESC,0,0,0,0,0,3,
21,passive_smoke,PASSIVES_SMOKE_NAME,passive_icon_placeholder,,,PASSIVES_SMOKE_DESC_EQUIP,,,,x,,,,,,0,0,0,0,0,1,
22,passive_critical_sequential_damage,PASSIVES_CRITICAL_SEQUENTIAL_DAMAGE_NAME,passive_icon_placeholder,PASSIVES_CRITICAL_SEQUENTIAL_DAMAGE_DESC,,,,x,,,,,,,PASSIVES_CRITICAL_SEQUENTIAL_DAMAGE_DESC,0,4,0,0,0,1,
23,passive_critical_chance_damage,PASSIVES_CRITICAL_CHANCE_DAMAGE_NAME,passive_icon_placeholder,PASSIVES_CRITICAL_CHANCE_DAMAGE_DESC,,,,x,,,,,,,PASSIVES_CRITICAL_CHANCE_DAMAGE_DESC,0,4,0,0,0,1,
24,passive_reduced_cooldown,PASSIVES_REDUCED_COOLDOWN_NAME,passive_icon_placeholder,,PASSIVES_REDUCED_COOLDOWN_DESC,PASSIVES_REDUCED_COOLDOWN_DESC,PASSIVES_REDUCED_COOLDOWN_DESC,,x,x,x,,,,,0,0,0,0,0,1,
25,passive_increased_range,PASSIVES_INCREASED_RANGE_NAME,passive_icon_placeholder,,PASSIVES_INCREASED_RANGE_DESC,PASSIVES_INCREASED_RANGE_DESC,PASSIVES_INCREASED_RANGE_DESC,,x,x,x,,,,,0,0,0,0,0,1,
26,passive_increased_damage,PASSIVES_INCREASED_DAMAGE_NAME,passive_icon_placeholder,PASSIVES_INCREASED_DAMAGE_DESC,PASSIVES_INCREASED_DAMAGE_DESC,PASSIVES_INCREASED_DAMAGE_DESC,PASSIVES_INCREASED_DAMAGE_DESC,x,x,x,x,,,,PASSIVES_INCREASED_DAMAGE_DESC,0,4,0,0,0,1,
27,passive_increased_charges,PASSIVES_INCREASED_CHARGES_NAME,passive_icon_placeholder,,PASSIVES_INCREASED_CHARGES_DESC,PASSIVES_INCREASED_CHARGES_DESC,PASSIVES_INCREASED_CHARGES_DESC,,x,x,x,,,,,0,0,0,0,0,1,
28,passive_increased_duration,PASSIVES_INCREASED_DURATION_NAME,passive_icon_steadfast,,PASSIVES_INCREASED_DURATION_DESC,PASSIVES_INCREASED_DURATION_DESC,PASSIVES_INCREASED_DURATION_DESC,,x,x,x,,,,,0,0,0,0,0,1,
29,passive_increased_health,PASSIVES_INCREASED_HEALTH_NAME,passive_icon_placeholder,,PASSIVES_INCREASED_HEALTH_DESC,PASSIVES_INCREASED_HEALTH_DESC,PASSIVES_INCREASED_HEALTH_DESC,,x,x,x,,,,,0,0,0,0,0,1,
30,passive_increased_entities,PASSIVES_INCREASED_ENTITIES_NAME,passive_icon_placeholder,,PASSIVES_INCREASED_ENTITIES_DESC,PASSIVES_INCREASED_ENTITIES_DESC,PASSIVES_INCREASED_ENTITIES_DESC,,x,x,x,,,,,0,0,0,0,0,1,
31,passive_increased_radius,PASSIVES_INCREASED_RADIUS_NAME,passive_icon_placeholder,,PASSIVES_INCREASED_RADIUS_DESC,PASSIVES_INCREASED_RADIUS_DESC,PASSIVES_INCREASED_RADIUS_DESC,,x,x,x,,,,,0,0,0,0,0,1,
32,passive_increased_speed,PASSIVES_INCREASED_SPEED_NAME,passive_icon_swift,,PASSIVES_INCREASED_SPEED_DESC,PASSIVES_INCREASED_SPEED_DESC,PASSIVES_INCREASED_SPEED_DESC,,x,x,x,,,,,0,0,0,0,0,1,
33,passive_increased_spread,PASSIVES_INCREASED_SPREAD_NAME,passive_icon_placeholder,,PASSIVES_INCREASED_SPREAD_DESC,PASSIVES_INCREASED_SPREAD_DESC,PASSIVES_INCREASED_SPREAD_DESC,,x,x,x,,,,,0,0,0,0,0,1,
34,passive_reduced_speed,PASSIVES_REDUCED_SPEED_NAME,passive_icon_placeholder,,PASSIVES_REDUCED_SPEED_DESC,PASSIVES_REDUCED_SPEED_DESC,PASSIVES_REDUCED_SPEED_DESC,,x,x,x,,,,,0,0,0,0,0,1,
35,passive_indestructible,PASSIVES_INDESTRUCTIBLE_NAME,passive_icon_placeholder,,PASSIVES_INDESTRUCTIBLE_DESC,PASSIVES_INDESTRUCTIBLE_DESC,PASSIVES_INDESTRUCTIBLE_DESC,,x,x,x,,,,,0,0,0,0,0,1,
36,passive_avoid_damage,PASSIVES_AVOID_DAMAGE_NAME,passive_icon_placeholder,,PASSIVES_AVOID_DAMAGE_DESC_STREAK,,,,x,,,,,,,0,0,0,0,0,1,
37,passive_extra_points,PASSIVES_EXTRA_POINTS_NAME,passive_icon_placeholder,,PASSIVES_EXTRA_POINTS_DESC_STREAK,,,,,,,,,,,0,0,0,0,0,1,
38,passive_grenade_to_mine,PASSIVES_GRENADE_TO_MINE_NAME,passive_icon_placeholder,,,PASSIVES_GRENADE_TO_MINE_DESC,PASSIVES_GRENADE_TO_MINE_DESC,,,x,x,,,,,0,0,0,0,0,1,
39,passive_teleport_reverse,PASSIVES_TELEPORT_REVERSE_NAME,passive_icon_placeholder,,,PASSIVES_TELEPORT_REVERSE_DESC,PASSIVES_TELEPORT_REVERSE_DESC,,,x,x,,,,,0,0,0,0,0,1,
40,passive_overcharge_recoil,PASSIVES_OVERCHARGE_RECOIL_NAME,passive_icon_placeholder,,,PASSIVES_OVERCHARGE_RECOIL_DESC,PASSIVES_OVERCHARGE_RECOIL_DESC,,,x,x,,,,,0,0,0,0,0,1,
41,passive_rewind_hp_ammo,PASSIVES_REWIND_HP_AMMO_NAME,passive_icon_placeholder,,,PASSIVES_REWIND_HP_AMMO_DESC,PASSIVES_REWIND_HP_AMMO_DESC,,,x,x,,,,,0,0,0,0,0,1,
42,passive_burst_fire_2,PASSIVES_BURST_FIRE_2_NAME,passive_icon_burst_fire_2,PASSIVES_BURST_FIRE_2_DESC,,,,x,,,,,,,PASSIVES_BURST_FIRE_2_DESC,0,0,0,5,0,4,
43,passive_burst_fire_3,PASSIVES_BURST_FIRE_3_NAME,passive_icon_burst_fire_3,PASSIVES_BURST_FIRE_3_DESC,,,,x,,,,,,,PASSIVES_BURST_FIRE_3_DESC,0,0,0,7,0,4,
44,passive_burst_fire_4,PASSIVES_BURST_FIRE_4_NAME,passive_icon_burst_fire_4,PASSIVES_BURST_FIRE_4_DESC,,,,x,,,,,,,PASSIVES_BURST_FIRE_4_DESC,0,0,0,9,0,4,
45,passive_burst_fire_half,PASSIVES_BURST_FIRE_HALF_NAME,passive_icon_burst_fire_half,PASSIVES_BURST_FIRE_HALF_DESC,,,,x,,,,,,,PASSIVES_BURST_FIRE_HALF_DESC,0,0,0,4,0,4,
46,passive_single_fire,PASSIVES_SINGLE_FIRE_NAME,passive_icon_single_fire,PASSIVES_SINGLE_FIRE_DESC,,,,x,,,,,,,PASSIVES_SINGLE_FIRE_DESC,0,10,0,-14,0,4,
47,passive_increased_fire_rate,PASSIVES_INCREASED_FIRE_RATE_NAME,passive_icon_increased_fire_rate,PASSIVES_INCREASED_FIRE_RATE_DESC,,,,x,,,,,,,PASSIVES_INCREASED_FIRE_RATE_DESC,-9,0,0,4,0,4,
48,passive_increased_ammo,PASSIVES_INCREASED_AMMO_NAME,passive_icon_increased_ammo,PASSIVES_INCREASED_AMMO_DESC,,,,x,,,,mod_ammo,,,PASSIVES_INCREASED_AMMO_DESC,0,0,0,0,0,1,
49,passive_increased_ammo_e,PASSIVES_INCREASED_AMMO_NAME,passive_icon_increased_ammo,PASSIVES_INCREASED_AMMO_E_DESC,,,,x,,,,mod_ammo,,,PASSIVES_INCREASED_AMMO_E_DESC,0,0,0,0,0,1,
50,passive_reduced_burst_cooldown,PASSIVES_REDUCED_BURST_COOLDOWN_NAME,passive_icon_reduced_burst_cooldown,PASSIVES_REDUCED_BURST_COOLDOWN_DESC,,,,x,,,,mod_burst_cooldown,,,PASSIVES_REDUCED_BURST_COOLDOWN_DESC,-4,0,0,4,0,2,
51,passive_reduced_hip_spread,PASSIVES_REDUCED_HIP_SPREAD_NAME,passive_icon_reduced_hip_spread,PASSIVES_REDUCED_HIP_SPREAD_DESC,,,,x,,,,mod_hip_spread,,,PASSIVES_REDUCED_HIP_SPREAD_DESC,4,0,0,0,0,1,
52,passive_reduced_hip_spread_sniper,PASSIVES_REDUCED_HIP_SPREAD_NAME,passive_icon_reduced_hip_spread,PASSIVES_REDUCED_HIP_SPREAD_SNIPER_DESC,,,,x,,,,mod_hip_spread_sniper,,,PASSIVES_REDUCED_HIP_SPREAD_SNIPER_DESC,4,0,0,0,0,1,
53,passive_reduced_slide_spread,PASSIVES_REDUCED_SLIDE_SPREAD_NAME,passive_icon_reduced_slide_spread,PASSIVES_REDUCED_SLIDE_SPREAD_DESC,,,,x,,,,mod_slide_spread,,,PASSIVES_REDUCED_SLIDE_SPREAD_DESC,3,0,0,0,0,1,
54,passive_reduced_jump_spread,PASSIVES_REDUCED_JUMP_SPREAD_NAME,passive_icon_high_rider,PASSIVES_REDUCED_JUMP_SPREAD_DESC,,,,x,,,,,,,PASSIVES_REDUCED_JUMP_SPREAD_DESC,3,0,0,0,0,1,
55,passive_reduced_recoil,PASSIVES_REDUCED_RECOIL_NAME,passive_icon_reduced_recoil,PASSIVES_REDUCED_RECOIL_DESC,,,,x,,,,mod_recoil,,,PASSIVES_REDUCED_RECOIL_DESC,4,0,0,0,0,1,
56,passive_reduced_recoil_shotgun,PASSIVES_REDUCED_RECOIL_NAME,passive_icon_reduced_recoil,PASSIVES_REDUCED_RECOIL_DESC,,,,x,,,,mod_recoil_shotgun,,,PASSIVES_REDUCED_RECOIL_DESC,6,0,0,0,0,1,
57,passive_increased_scope_breath,PASSIVES_INCREASED_SCOPE_BREATH_NAME,passive_icon_increased_scope_breath,PASSIVES_INCREASED_SCOPE_BREATH_DESC,,,,x,,,,,specialty_holdbreath,,PASSIVES_INCREASED_SCOPE_BREATH_DESC,4,0,0,0,0,1,
58,passive_increased_ads_stability,PASSIVES_INCREASED_ADS_STABILITY_NAME,passive_icon_increased_ads_stability,PASSIVES_INCREASED_ADS_STABILITY_DESC,,,,x,,,,mod_ads_stability,,,PASSIVES_INCREASED_ADS_STABILITY_DESC,4,0,0,0,0,1,
59,passive_increased_ads_stability_sniper,PASSIVES_INCREASED_ADS_STABILITY_NAME,passive_icon_increased_ads_stability,PASSIVES_INCREASED_ADS_STABILITY_SNIPER_DESC,,,,x,,,,mod_ads_stability_sniper,,,PASSIVES_INCREASED_ADS_STABILITY_SNIPER_DESC,4,0,0,0,0,1,
60,passive_ammo_regen,PASSIVES_REGENERATE_AMMO_NAME,passive_icon_placeholder,PASSIVES_REGENERATE_AMMO_DESC,,,,x,,,,mod_ammo_regen,,,PASSIVES_REGENERATE_AMMO_DESC,0,0,0,0,0,2,
61,passive_ammo_refill,PASSIVES_REFILL_AMMO_NAME,passive_icon_placeholder,PASSIVES_REFILL_AMMO_DESC,,,,x,,,,mod_ammo_refill,,,PASSIVES_REFILL_AMMO_DESC,0,0,0,0,0,2,
62,passive_erad_shotgun,PASSIVES_ERAD_SHOTGUN_NAME,passive_icon_erad_shotgun,PASSIVES_ERAD_SHOTGUN_DESC,,,,x,,,,shotgunerad,,,PASSIVES_ERAD_SHOTGUN_DESC,0,0,0,0,0,4,shotgunerad_zm
63,passive_faster_ads,PASSIVES_FASTER_ADS_NAME,passive_icon_faster_ads,PASSIVES_FASTER_ADS_DESC,,,,x,,,,mod_ads_speed,,,PASSIVES_FASTER_ADS_DESC,0,0,0,0,2,2,
64,passive_increased_damage_range,PASSIVES_INCREASED_DAMAGE_RANGE_NAME,passive_icon_increased_damage_range,PASSIVES_INCREASED_DAMAGE_RANGE_DESC,,,,x,,,,mod_damage_range,,,PASSIVES_INCREASED_DAMAGE_RANGE_DESC,0,0,4,0,0,1,
65,passive_increased_damage_range_shotgun,PASSIVES_INCREASED_DAMAGE_RANGE_NAME,passive_icon_increased_damage_range,PASSIVES_INCREASED_DAMAGE_RANGE_DESC,,,,x,,,,mod_damage_range_shotgun,,,PASSIVES_INCREASED_DAMAGE_RANGE_DESC,0,0,3,0,0,1,
66,passive_increased_damage_range_e,PASSIVES_INCREASED_DAMAGE_RANGE_NAME,passive_icon_increased_damage_range,PASSIVES_INCREASED_DAMAGE_RANGE_E_DESC,,,,x,,,,mod_damage_range,,,PASSIVES_INCREASED_DAMAGE_RANGE_E_DESC,0,0,4,0,0,1,
67,passive_increased_damage_range_e_shotgun,PASSIVES_INCREASED_DAMAGE_RANGE_NAME,passive_icon_increased_damage_range,PASSIVES_INCREASED_DAMAGE_RANGE_E_DESC,,,,x,,,,mod_damage_range_shotgun,,,PASSIVES_INCREASED_DAMAGE_RANGE_E_DESC,0,0,3,0,0,1,
68,passive_increased_damage_range_s,PASSIVES_INCREASED_DAMAGE_RANGE_NAME,passive_icon_increased_damage_range,PASSIVES_INCREASED_DAMAGE_RANGE_S_DESC,,,,x,,,,mod_damage_range,,,PASSIVES_INCREASED_DAMAGE_RANGE_S_DESC,0,0,4,0,0,1,
69,passive_increased_damage_range_s_shotgun,PASSIVES_INCREASED_DAMAGE_RANGE_NAME,passive_icon_increased_damage_range,PASSIVES_INCREASED_DAMAGE_RANGE_S_DESC,,,,x,,,,mod_damage_range_shotgun,,,PASSIVES_INCREASED_DAMAGE_RANGE_S_DESC,0,0,3,0,0,1,
70,passive_spot_enemies,PASSIVES_SPOT_ENEMIES_NAME,passive_icon_placeholder,,PASSIVES_SPOT_ENEMIES_DESC,PASSIVES_SPOT_ENEMIES_DESC,PASSIVES_SPOT_ENEMIES_DESC,,,x,x,,,,,0,0,0,0,0,2,
71,passive_ripper,PASSIVES_RIPPER_NAME,passive_icon_placeholder,,PASSIVES_RIPPER_DESC,PASSIVES_RIPPER_DESC,PASSIVES_RIPPER_DESC,,,x,x,,,,,0,0,0,0,0,2,
72,passive_empty_reload_speed,PASSIVES_EMPTY_RELOAD_SPEED_NAME,passive_icon_empty_reload_speed,PASSIVES_EMPTY_RELOAD_SPEED_DESC,,,,x,,,,,specialty_fastreload_empty,,PASSIVES_EMPTY_RELOAD_SPEED_DESC,0,0,0,0,0,1,
73,passive_charge_burst,PASSIVES_CHARGE_BURST_NAME,passive_icon_charge_burst,PASSIVES_CHARGE_BURST_DESC,,,,x,,,,,,,PASSIVES_CHARGE_BURST_DESC,0,0,0,0,0,4,
74,passive_backfire,PASSIVES_BACKFIRE_NAME,passive_icon_placeholder,PASSIVES_BACKFIRE_DESC,,,,x,,,,,,,PASSIVES_BACKFIRE_DESC,0,0,0,0,0,3,
75,passive_refresh,PASSIVES_REFRESH_NAME,passive_icon_refresh,PASSIVES_REFRESH_DESC,,,,x,,,,,,,PASSIVES_REFRESH_DESC_CP,0,0,0,0,0,3,
76,passive_berserk,PASSIVES_BERSERK_NAME,passive_icon_berserk,PASSIVES_BERSERK_DESC,,,,x,,,,,,,PASSIVES_BERSERK_DESC,20,0,0,0,0,4,
77,passive_fire_kill,PASSIVES_FIRE_KILL_NAME,passive_icon_icon_placeholder,PASSIVES_FIRE_KILL_DESC,,,,x,,,,,,,PASSIVES_FIRE_KILL_DESC,0,0,0,0,0,2,
78,passive_double_damage,PASSIVES_DOUBLE_DAMAGE_NAME,passive_icon_double_damage,PASSIVES_DOUBLE_DAMAGE_DESC,,,,x,,,,,,,PASSIVES_DOUBLE_DAMAGE_DESC,0,14,0,-14,0,4,
79,passive_double_ammo,PASSIVES_DOUBLE_AMMO_NAME,passive_icon_double_ammo,PASSIVES_DOUBLE_AMMO_DESC,,,,x,,,,,,,ZM_PASSIVES_DOUBLE_AMMO_DESC,0,0,0,0,0,4,
80,passive_scope_radar,PASSIVES_SCOPE_RADAR_NAME,passive_icon_scope_radar,PASSIVES_SCOPE_RADAR_DESC,,,,x,,,,,,,ZM_PASSIVES_SCOPE_RADAR_DESC,0,0,0,0,0,4,
81,passive_high_damage,PASSIVES_HIGH_DAMAGE_NAME,passive_icon_high_damage,PASSIVES_HIGH_DAMAGE_DESC,,,,x,,,,mod_high_damage,,,PASSIVES_HIGH_DAMAGE_DESC,0,14,0,-14,0,4,
82,passive_random_attachments,PASSIVES_RANDOM_ATTACHMENTS_NAME,passive_icon_random_attachments,PASSIVES_RANDOM_ATTACHMENTS_DESC,,,,x,,,,,,passive_random_attachments,ZM_PASSIVES_RANDOM_ATTACHMENTS_DESC,0,0,0,0,0,3,
83,passive_random_perks,PASSIVES_RANDOM_PERKS_NAME,passive_icon_random_perks,PASSIVES_RANDOM_PERKS_DESC,,,,x,,,,,,passive_random_perks,ZM_PASSIVES_RANDOM_PERKS_DESC,0,0,0,0,0,3,
84,passive_headshot_super,PASSIVES_HEADSHOT_SUPER_NAME,passive_icon_headshot_super,PASSIVES_HEADSHOT_SUPER_DESC,,,,x,,,,,,passive_headshot_super,PASSIVES_HEADSHOT_SUPER_DESC_CP,0,0,0,0,0,2,
85,passive_hitman,PASSIVES_HITMAN_NAME,passive_icon_hitman,PASSIVES_HITMAN_DESC,,,,x,,,,,,,PASSIVES_HITMAN_DESC_CP,0,0,0,0,0,3,
86,passive_sonic,PASSIVES_SONIC_NAME,passive_icon_sonic,PASSIVES_SONIC_DESC,,,,x,,,,,,,ZM_PASSIVES_SONIC_DESC,0,0,0,0,0,4,
87,passive_slug,PASSIVES_SLUG_NAME,passive_icon_slug,PASSIVES_SLUG_DESC,,,,x,,,,,,,PASSIVES_SLUG_DESC,0,0,25,0,0,4,
88,passive_akimbo,PASSIVES_AKIMBO_NAME,passive_icon_akimbo,PASSIVES_AKIMBO_DESC,,,,x,,,,akimbo,,,PASSIVES_AKIMBO_DESC,-10,20,0,0,0,4,
89,passive_infinite_ammo,PASSIVES_INFINITE_AMMO_NAME,passive_icon_infinite_ammo,PASSIVES_INFINITE_AMMO_DESC,,,,x,,,,,,,PASSIVES_INFINITE_AMMO_DESC,0,0,0,0,0,4,
90,passive_charge_single,PASSIVES_CHARGE_SINGLE_NAME,passive_icon_charge_single,PASSIVES_CHARGE_SINGLE_DESC,,,,x,,,,,,,PASSIVES_CHARGE_SINGLE_DESC,0,20,0,-20,0,4,
91,passive_burst_shotgun,PASSIVES_BURST_SHOTGUN_NAME,passive_icon_burst_shotgun,PASSIVES_BURST_SHOTGUN_DESC,,,,x,,,,,,,PASSIVES_BURST_SHOTGUN_DESC,0,0,0,0,0,4,
92,passive_explosive_damage,PASSIVES_EXPLOSIVE_DAMAGE_NAME,passive_icon_explosive_damage,PASSIVES_EXPLOSIVE_DAMAGE_DESC,,,,x,,,,,,,PASSIVES_EXPLOSIVE_DAMAGE_DESC,0,0,4,0,0,4,
93,passive_full_auto,PASSIVES_FULL_AUTO_NAME,passive_icon_full_auto,PASSIVES_FULL_AUTO_DESC,,,,x,,,,,,,PASSIVES_FULL_AUTO_DESC,4,0,0,-4,0,4,
94,passive_projectile,PASSIVES_PROJECTILE_NAME,passive_icon_projectile,PASSIVES_PROJECTILE_DESC,,,,x,,,,,,,PASSIVES_PROJECTILE_DESC,-4,20,0,0,0,4,
95,passive_placeholder,PASSIVES_PLACEHOLDER_NAME,passive_icon_placeholder,PASSIVES_PLACEHOLDER_DESC,,,,x,,,,,,,PASSIVES_PLACEHOLDER_DESC,0,0,0,0,0,1,
96,passive_meleekill,PASSIVES_MELEE_KILL_NAME,passive_icon_meleekill,PASSIVES_MELEE_KILL_DESC,,,,x,,,,,,,ZM_PASSIVES_MELEE_KILL_DESC,0,0,0,0,0,4,
97,passive_hip_firerate,PASSIVES_HIP_FIRERATE_NAME,passive_icon_hip_firerate,PASSIVES_HIP_FIRERATE_DESC,,,,x,,,,,,,PASSIVES_HIP_FIRERATE_DESC,0,0,0,4,0,4,
98,passive_hivemind,PASSIVES_HIVEMIND_NAME,passive_icon_hivemind,PASSIVES_HIVEMIND_DESC,,,,x,,,,,,,PASSIVES_HIVEMIND_DESC,0,0,0,0,0,4,
99,passive_scoutping,PASSIVES_SCOUTPING_NAME,passive_icon_placeholder,PASSIVES_SCOUTPING_DESC,,,,x,,,,,,,PASSIVES_SCOUTPING_DESC,0,0,0,0,0,4,
100,passive_sonar,PASSIVES_SONAR_NAME,passive_icon_sonar,PASSIVES_SONAR_DESC,,,,x,,,,mod_sonar,,,PASSIVES_SONAR_DESC,0,0,0,0,0,4,
101,passive_beam,PASSIVES_BEAM_NAME,passive_icon_beam,PASSIVES_BEAM_DESC,,,,x,,,,,,,PASSIVES_BEAM_DESC,5,-8,-6,16,0,4,
102,passive_max_range,PASSIVES_MAX_RANGE_NAME,passive_icon_max_range,PASSIVES_MAX_RANGE_DESC,,,,x,,,,,,,PASSIVES_MAX_RANGE_DESC,0,0,17,-4,0,4,
103,passive_below_the_belt,PASSIVES_BELOW_THE_BELT_NAME,passive_icon_below_the_belt,PASSIVES_BELOW_THE_BELT_DESC,,,,x,,,,,,,PASSIVES_BELOW_THE_BELT_DESC,0,6,0,0,0,4,
104,passive_hunter_killer,PASSIVES_HUNTER_KILLER_NAME,passive_icon_hunter_killer,PASSIVES_HUNTER_KILLER_DESC,,,,x,,,,,,,PASSIVES_HUNTER_KILLER_DESC,0,0,0,0,0,4,
105,passive_score_bonus_objectives,PASSIVES_SCORE_BONUS_OBJECTIVES_NAME,passive_icon_score_bonus_objectives,PASSIVES_SCORE_BONUS_OBJECTIVES_DESC,,,,x,,,,,,,PASSIVES_SCORE_BONUS_OBJECTIVES_DESC,0,0,0,0,0,4,
106,passive_softcore,PASSIVES_SOFTCORE_NAME,passive_icon_softcore,PASSIVES_SOFTCORE_DESC,,,,x,,,,,,,PASSIVES_SOFTCORE_DESC,0,0,0,0,0,4,
107,passive_smart_shot,PASSIVES_SMART_SHOT_NAME,passive_icon_smart_shot,PASSIVES_SMART_SHOT_DESC,,,,x,,,,mod_smart_camo,,,PASSIVES_SMART_SHOT_DESC,20,0,-6,0,0,4,
108,passive_headshot,PASSIVES_HEADSHOT_NAME,passive_icon_headshot,PASSIVES_HEADSHOT_DESC,,,,x,,,,mod_highcal,,,PASSIVES_HEADSHOT_DESC,0,6,0,0,0,4,mod_highcal_zm
109,passive_scorestreak_pack,PASSIVES_SCORESTREAK_PACK_NAME,passive_icon_scorestreak_pack,PASSIVES_SCORESTREAK_PACK_DESC,,,,x,,,,,,,PASSIVES_SCORE_BONUS_KILLS_DESC,0,0,0,0,0,4,
