escape_headshot,CP_ESCAPE_SPLASHES_HEADSHOT,CP_ESCAPE_SPLASHES_HEADSHOT,,cp_challenge_complete,playercard_splash,otherPlayer,,
mt_faf_shock_melee_kills,CP_MERITS_FAF_SHOCK_MELEE_KILLS,CP_SPLASHES_MERITS_FAF_SHOCK_MELEE_KILLS_DESC,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_faf_burned_out_kills,CP_MERITS_FAF_BURNED_OUT_KILLS,CP_SPLASHES_MERITS_FAF_BURNED_OUT_KILLS_DESC,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_faf_spawn_powerup,CP_MERITS_FAF_SPAWN_POWERUPS,CP_SPLASHES_MERITS_FAF_SPAWN_POWERUPS_DESC,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_faf_phoenix_revived,CP_MERITS_PHOENIX_REVIVED,CP_SPLASHES_MERITS_PHOENIX_REVIVED_DESC,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_faf_life_link_kills,CP_MERITS_FAF_LIFE_LINK_KILLS,CP_SPLASHES_MERITS_FAF_LIFE_LINK_KILLS_DESC,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_highest_round,CP_MERITS_HIGHEST_ROUND,CP_SPLASHES_MERITS_HIGHEST_ROUND_DESC,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_total_rounds,CP_MERITS_TOTAL_ROUNDS,CP_SPLASHES_MERITS_TOTAL_ROUNDS_DESC,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_faf_refill_deck,CP_MERITS_FAF_REFILL_DECK,CP_SPLASHES_MERITS_FAF_REFILL_DECK_DESC,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc1_kills_in_rave,CP_DLC1_MERITS_RAVE,CP_DLC1_MERITS_RAVE_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc1_all_ziplines,CP_DLC1_MERITS_ZIPLINES,CP_DLC1_MERITS_ZIPLINES_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc1_charms_added,CP_DLC1_MERITS_CHARMS,CP_DLC1_MERITS_CHARMS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc1_harpoon_kills,CP_DLC1_MERITS_HARPOON,CP_DLC1_MERITS_HARPOON_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc1_golf_kills,CP_DLC1_MERITS_GOLF,CP_DLC1_MERITS_GOLF_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc1_bat_kills,CP_DLC1_MERITS_BAT,CP_DLC1_MERITS_BAT_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc1_machete_kills,CP_DLC1_MERITS_MACHETE,CP_DLC1_MERITS_MACHETE_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc1_axe_kills,CP_DLC1_MERITS_AXE,CP_DLC1_MERITS_AXE_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc1_lawnmower_kills,CP_DLC1_MERITS_LAWNMOWER,CP_DLC1_MERITS_LAWNMOWER_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc1_sasquatch_kills,CP_DLC1_MERITS_SASQUATCH,CP_DLC1_MERITS_SASQUATCH_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc1_challenge_badge,CP_DLC1_MERITS_CHALLENGE,CP_DLC1_MERITS_CHALLENGE_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_rvn_unlock,CP_SPLASHES_MERITS_WEAPON_EARNED,WEAPON_RVN,hud_icon_weapon_rvn,zmb_merit_splash,urgent_splash,local,,weapon
mt_udm_unlock,CP_SPLASHES_MERITS_WEAPON_EARNED,WEAPON_UDM45,hud_icon_weapon_udm45,zmb_merit_splash,urgent_splash,local,,weapon
mt_vr_unlock,CP_SPLASHES_MERITS_WEAPON_EARNED,WEAPON_VR,hud_icon_weapon_vr,zmb_merit_splash,urgent_splash,local,,weapon
mt_crdb_unlock,CP_SPLASHES_MERITS_WEAPON_EARNED,WEAPON_CRDB,hud_icon_weapon_crdb,zmb_merit_splash,urgent_splash,local,,weapon
mt_mp28_unlock,CP_SPLASHES_MERITS_WEAPON_EARNED,WEAPON_MP28,hud_icon_weapon_mp28,zmb_merit_splash,urgent_splash,local,,weapon
mt_minilmg_unlock,CP_SPLASHES_MERITS_WEAPON_EARNED,WEAPON_MINILMG,hud_icon_weapon_minilmg,zmb_merit_splash,urgent_splash,local,,weapon
mt_ba50cal_unlock,CP_SPLASHES_MERITS_WEAPON_EARNED,WEAPON_BA50CAL,hud_icon_weapon_ba50cal,zmb_merit_splash,urgent_splash,local,,weapon
mt_mod2187_unlock,CP_SPLASHES_MERITS_WEAPON_EARNED,WEAPON_MOD2187,hud_icon_weapon_mod2187,zmb_merit_splash,urgent_splash,local,,weapon
mt_longshot_unlock,CP_SPLASHES_MERITS_WEAPON_EARNED,WEAPON_LONGSHOT,hud_icon_weapon_longshot,zmb_merit_splash,urgent_splash,local,,weapon
mt_gauss_unlock,CP_SPLASHES_MERITS_WEAPON_EARNED,WEAPON_GAUSS,hud_icon_weapon_gauss,zmb_merit_splash,urgent_splash,local,,weapon
mt_mag_unlock,CP_SPLASHES_MERITS_WEAPON_EARNED,WEAPON_MAG,hud_icon_weapon_revolver,zmb_merit_splash,urgent_splash,local,,weapon
mt_unsalmg_unlock,CP_SPLASHES_MERITS_WEAPON_EARNED,WEAPON_UNSALMG,hud_icon_weapon_unsalmg,zmb_merit_splash,urgent_splash,local,,weapon
mt_tacburst_unlock,CP_SPLASHES_MERITS_WEAPON_EARNED,WEAPON_TACBURST,hud_icon_weapon_tacburst,zmb_merit_splash,urgent_splash,local,,weapon
mt_dlc2_pap2_katana,CP_DLC2_MERITS_PAP2_KATANA,CP_DLC2_MERITS_PAP2_KATANA_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc2_pap2_nunchucks,CP_DLC2_MERITS_PAP2_NUNCHUCKS,CP_DLC2_MERITS_PAP2_NUNCHUCKS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc2_trap_kills,CP_DLC2_MERITS_TRAP_KILLS,CP_DLC2_MERITS_TRAP_KILLS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc2_dragon_kills,CP_DLC2_MERITS_DRAGON_KILLS,CP_DLC2_MERITS_DRAGON_KILLS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc2_crane_kills,CP_DLC2_MERITS_CRANE_KILLS,CP_DLC2_MERITS_CRANE_KILLS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc2_snake_kills,CP_DLC2_MERITS_SNAKE_KILLS,CP_DLC2_MERITS_SNAKE_KILLS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc2_tiger_kills,CP_DLC2_MERITS_TIGER_KILLS,CP_DLC2_MERITS_TIGER_KILLS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc2_heart_kills,CP_DLC2_MERITS_HEART_KILLS,CP_DLC2_MERITS_HEART_KILLS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc2_roller_skaters,CP_DLC2_MERITS_ROLLER_SKATERS,CP_DLC2_MERITS_ROLLER_SKATERS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc2_rat_king,CP_DLC2_MERITS_RAT_KING,CP_DLC2_MERITS_RAT_KING_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc2_chi_master,CP_DLC2_MERITS_CHI_MASTER,CP_DLC2_MERITS_CHI_MASTER_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc2_upgrade_weapons,CP_DLC2_MERITS_PAP,CP_DLC2_MERITS_PAP_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc2_troll,CP_DLC2_MERITS_TROLL,CP_DLC2_MERITS_TROLL_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc3_mad_kills,CP_DLC3_MERITS_MAD_KILLS,CP_DLC3_MERITS_MAD_KILLS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc3_cleaver_kills,CP_DLC3_MERITS_CLEAVER_KILLS,CP_DLC3_MERITS_CLEAVER_KILLS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc3_crowbar_kills,CP_DLC3_MERITS_CROWBAR_KILLS,CP_DLC3_MERITS_CROWBAR_KILLS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc3_crab_mini,CP_DLC3_MERITS_CROG_MINI,CP_DLC3_MERITS_CROG_MINI_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc3_crab_brute,CP_DLC3_MERITS_CROG_BRUTE,CP_DLC3_MERITS_CROG_BRUTE_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc3_elvira_summon,CP_DLC3_MERITS_ELVIRA_SUMMON,CP_DLC3_MERITS_ELVIRA_SUMMON_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc3_upgrade_weapons,CP_DLC3_MERITS_PAP,CP_DLC3_MERITS_PAP_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc3_crafted_kills,CP_DLC3_MERITS_CRAFTED_KILLS,CP_DLC3_MERITS_CRAFTED_KILLS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc3_change_chew,CP_DLC3_MERITS_CHANGE_CHEW,CP_DLC3_MERITS_CHANGE_CHEWS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc3_traps_fixed,CP_DLC3_MERITS_TRAPS_FIXED,CP_DLC3_MERITS_TRAPS_FIXED_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc3_boss_killed,CP_DLC3_MERITS_BOSS_KILLED,CP_DLC3_MERITS_BOSS_KILLED_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc3_eggs_killed,CP_DLC3_MERITS_EGGS_KILLED,CP_DLC3_MERITS_EGGS_KILLED_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc3_troll,CP_DLC3_MERITS_TROLL,CP_DLC3_MERITS_TROLL_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc3_troll2,CP_DLC3_MERITS_TROLL2,CP_DLC3_MERITS_TROLL2_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc4_venomx_kills,CP_DLC4_MERITS_VENOMX_KILLS,CP_DLC4_MERITS_VENOMX_KILLS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc4_entangler_kills,CP_DLC4_MERITS_ENTANGLER_KILLS,CP_DLC4_MERITS_ENTANGLER_KILLS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc4_goon_kills,CP_DLC4_MERITS_GOON_KILLS,CP_DLC4_MERITS_GOON_KILLS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc4_phantom_kills,CP_DLC4_MERITS_PHANTOM_KILLS,CP_DLC4_MERITS_PHANTOM_KILLS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc4_rhino_kills,CP_DLC4_MERITS_RHINO_KILLS,CP_DLC4_MERITS_RHINO_KILLS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc4_upgrade_weapons,CP_DLC4_MERITS_PAP,CP_DLC4_MERITS_PAP_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc4_trap_kills,CP_DLC4_MERITS_TRAP_KILLS,CP_DLC4_MERITS_TRAP_KILLS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc4_neil_upgrade,CP_DLC4_MERITS_N3IL_UPGRADE,CP_DLC4_MERITS_N3IL_UPGRADE_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc4_special_wave_kills,CP_DLC4_MERITS_SPECIAL_WAVES,CP_DLC4_MERITS_SPECIAL_WAVES_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc4_hack_neil,CP_DLC4_MERITS_HACK_N3IL,CP_DLC4_MERITS_HACK_N3IL_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc4_all_doors,CP_DLC4_MERITS_OPEN_DOORS,CP_DLC4_MERITS_OPEN_DOORS_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc4_theater_open,CP_DLC4_MERITS_THEATER_OPEN,CP_DLC4_MERITS_THEATER_OPEN_SPLASHES,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_tali_1,CP_MERITS_TALI_1,ZM_SPLASHES_TALI,zm_directors_cut_talisman,zmb_merit_splash,merit_splash,local,,
mt_tali_2,CP_MERITS_TALI_2,ZM_SPLASHES_TALI,zm_directors_cut_talisman,zmb_merit_splash,merit_splash,local,,
mt_tali_3,CP_MERITS_TALI_3,ZM_SPLASHES_TALI,zm_directors_cut_talisman,zmb_merit_splash,merit_splash,local,,
mt_tali_4,CP_MERITS_TALI_4,ZM_SPLASHES_TALI,zm_directors_cut_talisman,zmb_merit_splash,merit_splash,local,,
mt_tali_5,CP_MERITS_TALI_5,ZM_SPLASHES_TALI,zm_directors_cut_talisman,zmb_merit_splash,merit_splash,local,,
mt_dlc4_troll,CP_MERITS_TALI_WILLARD,ZM_SPLASHES_TALI_WILLARD,zmb_merit_test_icon,zmb_merit_splash,merit_splash,local,,
mt_dlc4_troll_2,CP_DLC4_MERITS_MEPH,CP_DLC4_MERITS_MEPH_SPLASHES,zm_directors_cut_talisman,zmb_merit_splash,merit_splash,local,,
mt_dc_1,CP_MERITS_DC,ZM_SPLASHES_DC_SECRET_TALI,zm_directors_cut_talisman,zmb_merit_splash,merit_splash,local,,
mt_dc_2,CP_MERITS_DC,ZM_SPLASHES_DC_SECRET_TALI,zm_directors_cut_talisman,zmb_merit_splash,merit_splash,local,,
mt_dc_3,CP_MERITS_DC,ZM_SPLASHES_DC_SECRET_TALI,zm_directors_cut_talisman,zmb_merit_splash,merit_splash,local,,
mt_dc_4,CP_MERITS_DC,ZM_SPLASHES_DC_SECRET_TALI,zm_directors_cut_talisman,zmb_merit_splash,merit_splash,local,,
mt_dc_5,CP_MERITS_DC,ZM_SPLASHES_DC_SECRET_TALI,zm_directors_cut_talisman,zmb_merit_splash,merit_splash,local,,
crafted_autosentry,CP_ZMB_CRAFTED_SENTRY,CP_ZMB_CRAFTED_SENTRY,,,playercard_splash,otherPlayer,,
crafted_revocator,CP_ZMB_CRAFTED_REVOCATOR,CP_ZMB_CRAFTED_REVOCATOR,,,playercard_splash,otherPlayer,,
crafted_medusa,CP_ZMB_CRAFTED_MEDUSA,CP_ZMB_CRAFTED_MEDUSA,,,playercard_splash,otherPlayer,,
crafted_gascan,CP_ZMB_CRAFTED_KINDLEPOPS,CP_ZMB_CRAFTED_KINDLEPOPS,,,playercard_splash,otherPlayer,,
crafted_ims,CP_ZMB_CRAFTED_IMS,CP_ZMB_CRAFTED_IMS,,,playercard_splash,otherPlayer,,
crafted_windowtrap,CP_ZMB_CRAFTED_LASERTRAP,CP_ZMB_CRAFTED_LASERTRAP,,,playercard_splash,otherPlayer,,
crafted_boombox,CP_ZMB_CRAFTED_BOOMBOX,CP_ZMB_CRAFTED_BOOMBOX,,,playercard_splash,otherPlayer,,
crafted_electric_trap,CP_ZMB_CRAFTED_ELECTRICTRAP,CP_ZMB_CRAFTED_ELECTRICTRAP,,,playercard_splash,otherPlayer,,
crafted_trap_mower,CP_RAVE_CRAFTED_MOWER,CP_RAVE_CRAFTED_MOWER,,,playercard_splash,otherPlayer,,
crafted_trap_balloon,CP_RAVE_CRAFTED_BALLOON,CP_RAVE_CRAFTED_BALLOON,,,playercard_splash,otherPlayer,,
revived,ALIEN_SPLASHES_PLAYER_REVIVED,ALIEN_SPLASHES_PLAYER_REVIVED,,cp_challenge_complete,playercard_splash,otherPlayer,,
contract_complete_team_4,ZM_SPLASHES_CONTRACT_COMPLETE,ZM_SPLASHES_CONTRACT_NEIL,bounties_neil,zmb_merit_splash,merit_splash,local,,
contract_complete_team_3,ZM_SPLASHES_CONTRACT_COMPLETE,ZM_SPLASHES_CONTRACT_ELVIRA,bounties_elvira,zmb_merit_splash,merit_splash,local,,
contract_complete_team_2,ZM_SPLASHES_CONTRACT_COMPLETE,ZM_SPLASHES_CONTRACT_PAM,bounties_pam,zmb_merit_splash,merit_splash,local,,
contract_complete_team_1,ZM_SPLASHES_CONTRACT_COMPLETE,ZM_SPLASHES_CONTRACT_KEVIN,bounties_kevin,zmb_merit_splash,merit_splash,local,,
contract_complete_team_0,ZM_SPLASHES_CONTRACT_COMPLETE,ZM_SPLASHES_CONTRACT_HOFF,bounties_hoff,zmb_merit_splash,merit_splash,local,,
contract_complete_joint_ops,ZM_SPLASHES_CONTRACT_COMPLETE,ZM_SPLASHES_CONTRACT_WILLARD,bounties_willard,zmb_merit_splash,merit_splash,local,,
boss_spaceland,ZM_SPLASHES_YOU_WON,ZM_SPLASHES_BOSS_SPACELAND_DESC,cp_final_boss_alien,zmb_merit_splash,merit_splash,local,,boss
boss_rave,ZM_SPLASHES_YOU_WON,ZM_SPLASHES_BOSS_RAVE_DESC,cp_final_boss_slasher,zmb_merit_splash,merit_splash,local,,boss
boss_disco,ZM_SPLASHES_YOU_WON,ZM_SPLASHES_BOSS_DISCO_DESC,cp_final_boss_ratking,zmb_merit_splash,merit_splash,local,,boss
boss_town,ZM_SPLASHES_YOU_WON,ZM_SPLASHES_BOSS_TOWN_DESC,cp_final_boss_crog,zmb_merit_splash,merit_splash,local,,boss
boss_final,ZM_SPLASHES_YOU_WON,ZM_SPLASHES_BOSS_FINAL_DESC,cp_final_boss_rhino,zmb_merit_splash,merit_splash,local,,boss
boss_dc,ZM_SPLASHES_YOU_WON,ZM_SPLASHES_BOSS_DC_DESC,cp_final_boss_meph,zmb_merit_splash,merit_splash,local,,boss
ranked_up_weapon_iw7_nrg,WEAPON_NRG,ZM_SPLASHES_RANKED_UP_DESC,hud_icon_weapon_nrg,cp_level_up,urgent_splash,local,,weapon
ranked_up_weapon_iw7_g18,WEAPON_G18,ZM_SPLASHES_RANKED_UP_DESC,hud_icon_weapon_g18,cp_level_up,urgent_splash,local,,weapon
ranked_up_weapon_iw7_emc,WEAPON_EMC,ZM_SPLASHES_RANKED_UP_DESC,hud_icon_weapon_emc,cp_level_up,urgent_splash,local,,weapon
ranked_up_weapon_iw7_revolver,WEAPON_REVOLVER,ZM_SPLASHES_RANKED_UP_DESC,hud_icon_weapon_revolver,cp_level_up,urgent_splash,local,,weapon
ranked_up_weapon_iw7_erad,WEAPON_ERAD,ZM_SPLASHES_RANKED_UP_DESC,hud_icon_weapon_erad,cp_level_up,urgent_splash,local,,weapon
ranked_up_weapon_iw7_crb,WEAPON_CRB,ZM_SPLASHES_RANKED_UP_DESC,hud_icon_weapon_crb,cp_level_up,urgent_splash,local,,weapon
ranked_up_weapon_iw7_ripper,WEAPON_RIPPER,ZM_SPLASHES_RANKED_UP_DESC,hud_icon_weapon_ripper,cp_level_up,urgent_splash,local,,weapon
ranked_up_weapon_iw7_ump45,WEAPON_UMP45,ZM_SPLASHES_RANKED_UP_DESC,hud_icon_weapon_ump,cp_level_up,urgent_splash,local,,weapon
ranked_up_weapon_iw7_fhr,WEAPON_FHR,ZM_SPLASHES_RANKED_UP_DESC,hud_icon_weapon_fhr40,cp_level_up,urgent_splash,local,,weapon
ranked_up_weapon_iw7_ar57,WEAPON_AR57,ZM_SPLASHES_RANKED_UP_DESC,hud_icon_weapon_ar57,cp_level_up,urgent_splash,local,,weapon
ranked_up_weapon_iw7_ake,WEAPON_AKE,ZM_SPLASHES_RANKED_UP_DESC,hud_icon_weapon_ake,cp_level_up,urgent_splash,local,,weapon
ranked_up_weapon_iw7_m4,WEAPON_M4,ZM_SPLASHES_RANKED_UP_DESC,hud_icon_weapon_m4,cp_level_up,urgent_splash,local,,weapon
