5015,weapon_iw7_crb_rare_1_mk2,iw7_crb,0,0,1005015,2,SMG,Y,Y,3,70,4,0,0
16,weapon_iw7_crb_legendary_1,iw7_crb,100,2000,1000016,3,SMG,N,Y,0,40,0,0,0
5016,weapon_iw7_crb_legendary_1_mk2,iw7_crb,0,0,1005016,3,SMG,Y,Y,0,90,4,0,0
17,weapon_iw7_crb_epic_1,iw7_crb,250,4000,1000017,4,SMG,N,Y,1,50,0,0,0
5017,weapon_iw7_crb_epic_1_mk2,iw7_crb,0,0,1005017,4,SMG,Y,Y,1,100,4,0,0
18,weapon_iw7_crb_epic_2,iw7_crb,0,0,1000018,4,SMG,N,Y,4,50,7,0,0
5018,weapon_iw7_crb_epic_2_mk2,iw7_crb,0,0,1005018,4,SMG,Y,Y,4,100,7,0,0
19,weapon_iw7_devastator_common_1,iw7_devastator,5,200,1000019,1,Shotgun,N,Y,None,0,0,0,0
5019,weapon_iw7_devastator_common_1_mk2,iw7_devastator,10,0,1005019,1,Shotgun,Y,Y,None,0,3,0,0
20,weapon_iw7_devastator_rare_1,iw7_devastator,20,500,1000020,2,Shotgun,N,Y,None,0,0,0,0
5020,weapon_iw7_devastator_rare_1_mk2,iw7_devastator,40,0,1005020,2,Shotgun,Y,Y,None,0,3,0,0
21,weapon_iw7_devastator_legendary_1,iw7_devastator,100,2000,1000021,3,Shotgun,N,Y,None,0,0,0,0
5021,weapon_iw7_devastator_legendary_1_mk2,iw7_devastator,200,0,1005021,3,Shotgun,Y,Y,None,0,3,0,0
22,weapon_iw7_devastator_epic_1,iw7_devastator,250,4000,1000022,4,Shotgun,N,Y,None,0,0,0,0
5022,weapon_iw7_devastator_epic_1_mk2,iw7_devastator,500,0,1005022,4,Shotgun,Y,Y,None,0,3,0,0
23,weapon_iw7_devastator_epic_2,iw7_devastator,250,4000,1000023,4,Shotgun,N,Y,None,0,0,0,0
5023,weapon_iw7_devastator_epic_2_mk2,iw7_devastator,500,0,1005023,4,Shotgun,Y,Y,None,0,3,0,0
24,weapon_iw7_emc_common_1,iw7_emc,5,200,1000024,1,Pistol,N,Y,None,0,0,0,0
5024,weapon_iw7_emc_common_1_mk2,iw7_emc,10,0,1005024,1,Pistol,Y,Y,None,0,3,0,0
25,weapon_iw7_emc_rare_1,iw7_emc,20,500,1000025,2,Pistol,N,Y,None,0,0,0,0
5025,weapon_iw7_emc_rare_1_mk2,iw7_emc,40,0,1005025,2,Pistol,Y,Y,None,0,3,0,0
26,weapon_iw7_emc_legendary_1,iw7_emc,100,2000,1000026,3,Pistol,N,Y,None,0,0,0,0
5026,weapon_iw7_emc_legendary_1_mk2,iw7_emc,200,0,1005026,3,Pistol,Y,Y,None,0,3,0,0
27,weapon_iw7_emc_epic_1,iw7_emc,250,4000,1000027,4,Pistol,N,Y,None,0,0,0,0
5027,weapon_iw7_emc_epic_1_mk2,iw7_emc,500,0,1005027,4,Pistol,Y,Y,None,0,3,0,0
28,weapon_iw7_emc_epic_2,iw7_emc,250,4000,1000028,4,Pistol,N,Y,None,0,3,0,0
5028,weapon_iw7_emc_epic_2_mk2,iw7_emc,500,0,1005028,4,Pistol,Y,Y,None,0,3,0,0
29,weapon_iw7_erad_common_1,iw7_erad,5,200,1000029,1,SMG,N,Y,None,0,0,0,0
5029,weapon_iw7_erad_common_1_mk2,iw7_erad,10,0,1005029,1,SMG,Y,Y,None,0,3,0,0
30,weapon_iw7_erad_rare_1,iw7_erad,20,500,1000030,2,SMG,N,Y,None,0,0,0,0
5030,weapon_iw7_erad_rare_1_mk2,iw7_erad,40,0,1005030,2,SMG,Y,Y,None,0,3,0,0
31,weapon_iw7_erad_legendary_1,iw7_erad,100,2000,1000031,3,SMG,N,Y,None,0,0,0,0
5031,weapon_iw7_erad_legendary_1_mk2,iw7_erad,200,0,1005031,3,SMG,Y,Y,None,0,3,0,0
32,weapon_iw7_erad_epic_1,iw7_erad,250,4000,1000032,4,SMG,N,Y,None,0,0,0,0
5032,weapon_iw7_erad_epic_1_mk2,iw7_erad,500,0,1005032,4,SMG,Y,Y,None,0,3,0,0
33,weapon_iw7_erad_epic_2,iw7_erad,250,4000,1000033,4,SMG,N,Y,None,0,3,0,0
5033,weapon_iw7_erad_epic_2_mk2,iw7_erad,500,0,1005033,4,SMG,Y,Y,None,0,3,0,0
34,weapon_iw7_fhr_common_1,iw7_fhr,5,200,1000034,1,SMG,N,Y,0,10,0,0,0
5034,weapon_iw7_fhr_common_1_mk2,iw7_fhr,0,0,1005034,1,SMG,Y,Y,0,60,4,0,0
35,weapon_iw7_fhr_rare_1,iw7_fhr,20,500,1000035,2,SMG,N,Y,2,20,0,0,0
5035,weapon_iw7_fhr_rare_1_mk2,iw7_fhr,0,0,1005035,2,SMG,Y,Y,2,70,4,0,0
36,weapon_iw7_fhr_legendary_1,iw7_fhr,100,2000,1000036,3,SMG,N,Y,1,40,0,0,0
5036,weapon_iw7_fhr_legendary_1_mk2,iw7_fhr,0,0,1005036,3,SMG,Y,Y,1,90,4,0,0
37,weapon_iw7_fhr_epic_1,iw7_fhr,250,4000,1000037,4,SMG,N,Y,0,50,0,0,0
5037,weapon_iw7_fhr_epic_1_mk2,iw7_fhr,0,0,1005037,4,SMG,Y,Y,0,100,4,0,0
38,weapon_iw7_fmg_common_1,iw7_fmg,5,200,1000038,1,AssaultRifle,N,Y,None,0,0,0,0
5038,weapon_iw7_fmg_common_1_mk2,iw7_fmg,10,0,1005038,1,AssaultRifle,Y,Y,None,0,3,0,0
39,weapon_iw7_fmg_rare_1,iw7_fmg,20,500,1000039,2,AssaultRifle,N,Y,None,0,0,0,0
5039,weapon_iw7_fmg_rare_1_mk2,iw7_fmg,40,0,1005039,2,AssaultRifle,Y,Y,None,0,3,0,0
40,weapon_iw7_fmg_legendary_1,iw7_fmg,100,2000,1000040,3,AssaultRifle,N,Y,None,0,0,0,0
5040,weapon_iw7_fmg_legendary_1_mk2,iw7_fmg,200,0,1005040,3,AssaultRifle,Y,Y,None,0,3,0,0
41,weapon_iw7_fmg_epic_1,iw7_fmg,250,4000,1000041,4,AssaultRifle,N,Y,None,0,0,0,0
5041,weapon_iw7_fmg_epic_1_mk2,iw7_fmg,500,0,1005041,4,AssaultRifle,Y,Y,None,0,3,0,0
42,weapon_iw7_g18_common_1,iw7_g18,5,200,1000042,1,Pistol,N,Y,0,20,0,0,0
5042,weapon_iw7_g18_common_1_mk2,iw7_g18,0,0,1005042,1,Pistol,Y,Y,0,70,4,0,0
43,weapon_iw7_g18_rare_1,iw7_g18,20,500,1000043,2,Pistol,N,Y,1,30,0,0,0
5043,weapon_iw7_g18_rare_1_mk2,iw7_g18,0,0,1005043,2,Pistol,Y,Y,1,80,4,0,0
44,weapon_iw7_g18_legendary_1,iw7_g18,100,2000,1000044,3,Pistol,N,Y,2,40,0,0,0
5044,weapon_iw7_g18_legendary_1_mk2,iw7_g18,0,0,1005044,3,Pistol,Y,Y,2,90,4,0,0
45,weapon_iw7_g18_epic_1,iw7_g18,250,4000,1000045,4,Pistol,N,Y,3,40,0,0,0
5045,weapon_iw7_g18_epic_1_mk2,iw7_g18,0,0,1005045,4,Pistol,Y,Y,3,90,4,0,0
46,weapon_iw7_kbs_common_1,iw7_kbs,5,200,1000046,1,Sniper,N,Y,None,0,0,0,0
5046,weapon_iw7_kbs_common_1_mk2,iw7_kbs,10,0,1005046,1,Sniper,Y,Y,None,0,3,0,0
47,weapon_iw7_kbs_rare_1,iw7_kbs,20,500,1000047,2,Sniper,N,Y,None,0,0,0,0
5047,weapon_iw7_kbs_rare_1_mk2,iw7_kbs,40,0,1005047,2,Sniper,Y,Y,None,0,3,0,0
48,weapon_iw7_kbs_legendary_1,iw7_kbs,100,2000,1000048,3,Sniper,N,Y,None,0,0,0,0
5048,weapon_iw7_kbs_legendary_1_mk2,iw7_kbs,200,0,1005048,3,Sniper,Y,Y,None,0,3,0,0
49,weapon_iw7_kbs_epic_1,iw7_kbs,250,4000,1000049,4,Sniper,N,Y,None,0,0,0,0
5049,weapon_iw7_kbs_epic_1_mk2,iw7_kbs,500,0,1005049,4,Sniper,Y,Y,None,0,3,0,0
50,weapon_iw7_kbs_epic_2,iw7_kbs,250,4000,1000050,4,Sniper,N,Y,None,0,2,0,0
5050,weapon_iw7_kbs_epic_2_mk2,iw7_kbs,500,0,1005050,4,Sniper,Y,Y,None,0,3,0,0
51,weapon_iw7_lmg03_common_1,iw7_lmg03,5,200,1000051,1,LMG,N,Y,None,0,0,0,0
5051,weapon_iw7_lmg03_common_1_mk2,iw7_lmg03,10,0,1005051,1,LMG,Y,Y,None,0,3,0,0
52,weapon_iw7_lmg03_rare_1,iw7_lmg03,20,500,1000052,2,LMG,N,Y,None,0,0,0,0
5052,weapon_iw7_lmg03_rare_1_mk2,iw7_lmg03,40,0,1005052,2,LMG,Y,Y,None,0,3,0,0
53,weapon_iw7_lmg03_legendary_1,iw7_lmg03,100,2000,1000053,3,LMG,N,Y,None,0,0,0,0
5053,weapon_iw7_lmg03_legendary_1_mk2,iw7_lmg03,200,0,1005053,3,LMG,Y,Y,None,0,3,0,0
54,weapon_iw7_lmg03_epic_1,iw7_lmg03,250,4000,1000054,4,LMG,N,Y,None,0,0,0,0
5054,weapon_iw7_lmg03_epic_1_mk2,iw7_lmg03,500,0,1005054,4,LMG,Y,Y,None,0,3,0,0
55,weapon_iw7_m1_common_1,iw7_m1,5,200,1000055,1,Sniper,N,Y,None,0,0,0,0
5055,weapon_iw7_m1_common_1_mk2,iw7_m1,10,0,1005055,1,Sniper,Y,Y,None,0,3,0,0
56,weapon_iw7_m1_rare_1,iw7_m1,20,500,1000056,2,Sniper,N,Y,None,0,0,0,0
5056,weapon_iw7_m1_rare_1_mk2,iw7_m1,40,0,1005056,2,Sniper,Y,Y,None,0,3,0,0
57,weapon_iw7_m1_legendary_1,iw7_m1,100,2000,1000057,3,Sniper,N,Y,None,0,0,0,0
5057,weapon_iw7_m1_legendary_1_mk2,iw7_m1,200,0,1005057,3,Sniper,Y,Y,None,0,3,0,0
58,weapon_iw7_m1_epic_1,iw7_m1,250,4000,1000058,4,Sniper,N,Y,None,0,0,0,0
5058,weapon_iw7_m1_epic_1_mk2,iw7_m1,500,0,1005058,4,Sniper,Y,Y,None,0,3,0,0
59,weapon_iw7_m4_common_1,iw7_m4,5,200,1000059,1,AssaultRifle,N,Y,None,0,0,0,0
5059,weapon_iw7_m4_common_1_mk2,iw7_m4,10,0,1005059,1,AssaultRifle,Y,Y,None,0,3,0,0
60,weapon_iw7_m4_rare_1,iw7_m4,20,500,1000060,2,AssaultRifle,N,Y,None,0,0,0,0
5060,weapon_iw7_m4_rare_1_mk2,iw7_m4,40,0,1005060,2,AssaultRifle,Y,Y,None,0,3,0,0
61,weapon_iw7_m4_legendary_1,iw7_m4,100,2000,1000061,3,AssaultRifle,N,Y,None,0,0,0,0
5061,weapon_iw7_m4_legendary_1_mk2,iw7_m4,200,0,1005061,3,AssaultRifle,Y,Y,None,0,3,0,0
62,weapon_iw7_m4_epic_1,iw7_m4,250,4000,1000062,4,AssaultRifle,N,Y,None,0,0,0,0
5062,weapon_iw7_m4_epic_1_mk2,iw7_m4,500,0,1005062,4,AssaultRifle,Y,Y,None,0,3,0,0
63,weapon_iw7_m4_epic_2,iw7_m4,250,4000,1000063,4,AssaultRifle,N,Y,None,0,2,0,0
5063,weapon_iw7_m4_epic_2_mk2,iw7_m4,500,0,1005063,4,AssaultRifle,Y,Y,None,0,3,0,0
64,weapon_iw7_m8_common_1,iw7_m8,5,200,1000064,1,Sniper,N,Y,None,0,0,0,0
5064,weapon_iw7_m8_common_1_mk2,iw7_m8,10,0,1005064,1,Sniper,Y,Y,None,0,3,0,0
65,weapon_iw7_m8_rare_1,iw7_m8,20,500,1000065,2,Sniper,N,Y,None,0,0,0,0
5065,weapon_iw7_m8_rare_1_mk2,iw7_m8,40,0,1005065,2,Sniper,Y,Y,None,0,3,0,0
66,weapon_iw7_m8_legendary_1,iw7_m8,100,2000,1000066,3,Sniper,N,Y,None,0,0,0,0
5066,weapon_iw7_m8_legendary_1_mk2,iw7_m8,200,0,1005066,3,Sniper,Y,Y,None,0,3,0,0
67,weapon_iw7_m8_epic_1,iw7_m8,250,4000,1000067,4,Sniper,N,Y,None,0,0,0,0
5067,weapon_iw7_m8_epic_1_mk2,iw7_m8,500,0,1005067,4,Sniper,Y,Y,None,0,3,0,0
68,weapon_iw7_m8_epic_2,iw7_m8,250,4000,1000068,4,Sniper,N,Y,None,0,1,0,0
5068,weapon_iw7_m8_epic_2_mk2,iw7_m8,500,0,1005068,4,Sniper,Y,Y,None,0,3,0,0
69,weapon_iw7_mauler_common_1,iw7_mauler,5,200,1000069,1,LMG,N,Y,None,0,0,0,0
5069,weapon_iw7_mauler_common_1_mk2,iw7_mauler,10,0,1005069,1,LMG,Y,Y,None,0,3,0,0
70,weapon_iw7_mauler_rare_1,iw7_mauler,20,500,1000070,2,LMG,N,Y,None,0,0,0,0
5070,weapon_iw7_mauler_rare_1_mk2,iw7_mauler,40,0,1005070,2,LMG,Y,Y,None,0,3,0,0
71,weapon_iw7_mauler_legendary_1,iw7_mauler,100,2000,1000071,3,LMG,N,Y,None,0,0,0,0
5071,weapon_iw7_mauler_legendary_1_mk2,iw7_mauler,200,0,1005071,3,LMG,Y,Y,None,0,3,0,0
72,weapon_iw7_mauler_epic_1,iw7_mauler,250,4000,1000072,4,LMG,N,Y,None,0,0,0,0
5072,weapon_iw7_mauler_epic_1_mk2,iw7_mauler,500,0,1005072,4,LMG,Y,Y,None,0,3,0,0
73,weapon_iw7_mauler_epic_2,iw7_mauler,250,4000,1000073,4,LMG,N,Y,None,0,3,0,0
5073,weapon_iw7_mauler_epic_2_mk2,iw7_mauler,500,0,1005073,4,LMG,Y,Y,None,0,3,0,0
74,weapon_iw7_nrg_common_1,iw7_nrg,5,200,1000074,1,Pistol,N,Y,None,0,0,0,0
5074,weapon_iw7_nrg_common_1_mk2,iw7_nrg,10,0,1005074,1,Pistol,Y,Y,None,0,3,0,0
75,weapon_iw7_nrg_rare_1,iw7_nrg,20,500,1000075,2,Pistol,N,Y,None,0,0,0,0
5075,weapon_iw7_nrg_rare_1_mk2,iw7_nrg,40,0,1005075,2,Pistol,Y,Y,None,0,3,0,0
76,weapon_iw7_nrg_legendary_1,iw7_nrg,100,2000,1000076,3,Pistol,N,Y,None,0,0,0,0
5076,weapon_iw7_nrg_legendary_1_mk2,iw7_nrg,200,0,1005076,3,Pistol,Y,Y,None,0,3,0,0
77,weapon_iw7_nrg_epic_1,iw7_nrg,250,4000,1000077,4,Pistol,N,Y,None,0,0,0,0
5077,weapon_iw7_nrg_epic_1_mk2,iw7_nrg,500,0,1005077,4,Pistol,Y,Y,None,0,3,0,0
78,weapon_iw7_nrg_epic_2,iw7_nrg,0,0,1000078,4,Pistol,N,Y,4,30,7,0,0
5078,weapon_iw7_nrg_epic_2_mk2,iw7_nrg,0,0,1005078,4,Pistol,Y,Y,4,80,7,0,0
79,weapon_iw7_revolver_common_1,iw7_revolver,5,200,1000079,1,Pistol,N,Y,None,0,0,0,0
5079,weapon_iw7_revolver_common_1_mk2,iw7_revolver,10,0,1005079,1,Pistol,Y,Y,None,0,3,0,0
80,weapon_iw7_revolver_rare_1,iw7_revolver,20,500,1000080,2,Pistol,N,Y,None,0,0,0,0
5080,weapon_iw7_revolver_rare_1_mk2,iw7_revolver,40,0,1005080,2,Pistol,Y,Y,None,0,3,0,0
81,weapon_iw7_revolver_legendary_1,iw7_revolver,100,2000,1000081,3,Pistol,N,Y,None,0,0,0,0
5081,weapon_iw7_revolver_legendary_1_mk2,iw7_revolver,200,0,1005081,3,Pistol,Y,Y,None,0,3,0,0
82,weapon_iw7_revolver_epic_1,iw7_revolver,250,4000,1000082,4,Pistol,N,Y,None,0,0,0,0
5082,weapon_iw7_revolver_epic_1_mk2,iw7_revolver,500,0,1005082,4,Pistol,Y,Y,None,0,3,0,0
83,weapon_iw7_revolver_epic_2,iw7_revolver,250,4000,1000083,4,Pistol,N,Y,Promo,0,1,0,0
84,weapon_iw7_ripper_common_1,iw7_ripper,5,200,1000084,1,SMG,N,Y,None,0,0,0,0
5084,weapon_iw7_ripper_common_1_mk2,iw7_ripper,10,0,1005084,1,SMG,Y,Y,None,0,3,0,0
85,weapon_iw7_ripper_rare_1,iw7_ripper,20,500,1000085,2,SMG,N,Y,None,0,0,0,0
5085,weapon_iw7_ripper_rare_1_mk2,iw7_ripper,40,0,1005085,2,SMG,Y,Y,None,0,3,0,0
86,weapon_iw7_ripper_legendary_1,iw7_ripper,100,2000,1000086,3,SMG,N,Y,None,0,0,0,0
5086,weapon_iw7_ripper_legendary_1_mk2,iw7_ripper,200,0,1005086,3,SMG,Y,Y,None,0,3,0,0
87,weapon_iw7_ripper_epic_1,iw7_ripper,250,4000,1000087,4,SMG,N,Y,None,0,0,0,0
5087,weapon_iw7_ripper_epic_1_mk2,iw7_ripper,500,0,1005087,4,SMG,Y,Y,None,0,3,0,0
88,weapon_iw7_ripper_epic_2,iw7_ripper,250,4000,1000088,4,SMG,N,Y,None,0,0,0,0
5088,weapon_iw7_ripper_epic_2_mk2,iw7_ripper,500,0,1005088,4,SMG,Y,Y,None,0,3,0,0
89,weapon_iw7_sdfar_common_1,iw7_sdfar,5,200,1000089,1,AssaultRifle,N,Y,None,0,0,0,0
5089,weapon_iw7_sdfar_common_1_mk2,iw7_sdfar,10,0,1005089,1,AssaultRifle,Y,Y,None,0,3,0,0
90,weapon_iw7_sdfar_rare_1,iw7_sdfar,20,500,1000090,2,AssaultRifle,N,Y,None,0,0,0,0
5090,weapon_iw7_sdfar_rare_1_mk2,iw7_sdfar,40,0,1005090,2,AssaultRifle,Y,Y,None,0,3,0,0
91,weapon_iw7_sdfar_legendary_1,iw7_sdfar,100,2000,1000091,3,AssaultRifle,N,Y,None,0,0,0,0
5091,weapon_iw7_sdfar_legendary_1_mk2,iw7_sdfar,200,0,1005091,3,AssaultRifle,Y,Y,None,0,3,0,0
92,weapon_iw7_sdfar_epic_1,iw7_sdfar,250,4000,1000092,4,AssaultRifle,N,Y,None,0,0,0,0
5092,weapon_iw7_sdfar_epic_1_mk2,iw7_sdfar,500,0,1005092,4,AssaultRifle,Y,Y,None,0,3,0,0
93,weapon_iw7_sdflmg_common_1,iw7_sdflmg,5,200,1000093,1,LMG,N,Y,None,0,0,0,0
5093,weapon_iw7_sdflmg_common_1_mk2,iw7_sdflmg,10,0,1005093,1,LMG,Y,Y,None,0,3,0,0
94,weapon_iw7_sdflmg_rare_1,iw7_sdflmg,20,500,1000094,2,LMG,N,Y,None,0,0,0,0
5094,weapon_iw7_sdflmg_rare_1_mk2,iw7_sdflmg,40,0,1005094,2,LMG,Y,Y,None,0,3,0,0
95,weapon_iw7_sdflmg_legendary_1,iw7_sdflmg,100,2000,1000095,3,LMG,N,Y,None,0,0,0,0
5095,weapon_iw7_sdflmg_legendary_1_mk2,iw7_sdflmg,200,0,1005095,3,LMG,Y,Y,None,0,3,0,0
96,weapon_iw7_sdflmg_epic_1,iw7_sdflmg,250,4000,1000096,4,LMG,N,Y,None,0,0,0,0
5096,weapon_iw7_sdflmg_epic_1_mk2,iw7_sdflmg,500,0,1005096,4,LMG,Y,Y,None,0,3,0,0
97,weapon_iw7_sdfshotty_common_1,iw7_sdfshotty,5,200,1000097,1,Shotgun,N,Y,None,0,0,0,0
5097,weapon_iw7_sdfshotty_common_1_mk2,iw7_sdfshotty,10,0,1005097,1,Shotgun,Y,Y,None,0,3,0,0
98,weapon_iw7_sdfshotty_rare_1,iw7_sdfshotty,20,500,1000098,2,Shotgun,N,Y,None,0,0,0,0
5098,weapon_iw7_sdfshotty_rare_1_mk2,iw7_sdfshotty,40,0,1005098,2,Shotgun,Y,Y,None,0,3,0,0
99,weapon_iw7_sdfshotty_legendary_1,iw7_sdfshotty,100,2000,1000099,3,Shotgun,N,Y,None,0,0,0,0
5099,weapon_iw7_sdfshotty_legendary_1_mk2,iw7_sdfshotty,200,0,1005099,3,Shotgun,Y,Y,None,0,3,0,0
100,weapon_iw7_sdfshotty_epic_1,iw7_sdfshotty,250,4000,1000100,4,Shotgun,N,Y,None,0,0,0,0
5100,weapon_iw7_sdfshotty_epic_1_mk2,iw7_sdfshotty,500,0,1005100,4,Shotgun,Y,Y,None,0,3,0,0
101,weapon_iw7_sdfshotty_epic_2,iw7_sdfshotty,250,4000,1000101,4,Shotgun,N,Y,None,0,1,0,0
5101,weapon_iw7_sdfshotty_epic_2_mk2,iw7_sdfshotty,500,0,1005101,4,Shotgun,Y,Y,None,0,3,0,0
102,weapon_iw7_sonic_common_1,iw7_sonic,5,200,1000102,1,Shotgun,N,Y,None,0,0,0,0
5102,weapon_iw7_sonic_common_1_mk2,iw7_sonic,10,0,1005102,1,Shotgun,Y,Y,None,0,3,0,0
103,weapon_iw7_sonic_rare_1,iw7_sonic,20,500,1000103,2,Shotgun,N,Y,None,0,0,0,0
5103,weapon_iw7_sonic_rare_1_mk2,iw7_sonic,40,0,1005103,2,Shotgun,Y,Y,None,0,3,0,0
104,weapon_iw7_sonic_legendary_1,iw7_sonic,100,2000,1000104,3,Shotgun,N,Y,None,0,0,0,0
5104,weapon_iw7_sonic_legendary_1_mk2,iw7_sonic,200,0,1005104,3,Shotgun,Y,Y,None,0,3,0,0
105,weapon_iw7_sonic_epic_1,iw7_sonic,250,4000,1000105,4,Shotgun,N,Y,None,0,0,0,0
5105,weapon_iw7_sonic_epic_1_mk2,iw7_sonic,500,0,1005105,4,Shotgun,Y,Y,None,0,3,0,0
106,weapon_iw7_sonic_epic_2,iw7_sonic,250,4000,1000106,4,Shotgun,N,Y,None,0,2,0,0
5106,weapon_iw7_sonic_epic_2_mk2,iw7_sonic,500,0,1005106,4,Shotgun,Y,Y,None,0,3,0,0
107,weapon_iw7_spas_common_1,iw7_spas,5,200,1000107,1,Shotgun,N,Y,None,0,0,0,0
5107,weapon_iw7_spas_common_1_mk2,iw7_spas,10,0,1005107,1,Shotgun,Y,Y,None,0,3,0,0
108,weapon_iw7_spas_rare_1,iw7_spas,20,500,1000108,2,Shotgun,N,Y,None,0,0,0,0
5108,weapon_iw7_spas_rare_1_mk2,iw7_spas,40,0,1005108,2,Shotgun,Y,Y,None,0,3,0,0
109,weapon_iw7_spas_legendary_1,iw7_spas,100,2000,1000109,3,Shotgun,N,Y,None,0,0,0,0
5109,weapon_iw7_spas_legendary_1_mk2,iw7_spas,200,0,1005109,3,Shotgun,Y,Y,None,0,3,0,0
110,weapon_iw7_spas_epic_1,iw7_spas,250,4000,1000110,4,Shotgun,N,Y,None,0,0,0,0
5110,weapon_iw7_spas_epic_1_mk2,iw7_spas,500,0,1005110,4,Shotgun,Y,Y,None,0,3,0,0
111,weapon_iw7_ump45_common_1,iw7_ump45,5,200,1000111,1,SMG,N,Y,2,10,0,0,0
5111,weapon_iw7_ump45_common_1_mk2,iw7_ump45,0,0,1005111,1,SMG,Y,Y,2,60,4,0,0
112,weapon_iw7_ump45_rare_1,iw7_ump45,20,500,1000112,2,SMG,N,Y,0,30,0,0,0
5112,weapon_iw7_ump45_rare_1_mk2,iw7_ump45,0,0,1005112,2,SMG,Y,Y,0,80,4,0,0
113,weapon_iw7_ump45_legendary_1,iw7_ump45,100,2000,1000113,3,SMG,N,Y,3,30,0,0,0
5113,weapon_iw7_ump45_legendary_1_mk2,iw7_ump45,200,0,1005113,3,SMG,Y,Y,3,80,4,0,0
114,weapon_iw7_ump45_epic_1,iw7_ump45,250,4000,1000114,4,SMG,N,Y,2,50,0,0,0
5114,weapon_iw7_ump45_epic_1_mk2,iw7_ump45,0,0,1005114,4,SMG,Y,Y,2,100,4,0,0
115,weapon_iw7_m8_common_2,iw7_m8,5,200,1000115,1,Sniper,N,Y,RnG,0,0,12,0
5115,weapon_iw7_m8_common_2_mk2,iw7_m8,10,0,1005115,1,Sniper,Y,Y,RnG,0,3,12,0
116,weapon_iw7_revolver_rare_2,iw7_revolver,20,500,1000116,2,Pistol,N,Y,None,0,0,0,0
5116,weapon_iw7_revolver_rare_2_mk2,iw7_revolver,40,0,1005116,2,Pistol,Y,Y,None,0,3,0,0
