ch_keep_away,,,,playerdata.mp,rankedMatchData.challengeState.ch_keep_away,>=,1
ch_mega_bank,,,,playerdata.mp,rankedMatchData.challengeState.ch_mega_bank,>=,1
ch_mode_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_mode_master,>=,1
ch_lifetime_kills,,,,playerdata.mp,rankedMatchData.challengeState.ch_lifetime_kills,>=,5
ch_lifetime_headshots,,,,playerdata.mp,rankedMatchData.challengeState.ch_lifetime_headshots,>=,5
ch_lifetime_ar_kills,,,,playerdata.mp,rankedMatchData.challengeState.ch_lifetime_ar_kills,>=,5
ch_lifetime_smg_kills,,,,playerdata.mp,rankedMatchData.challengeState.ch_lifetime_smg_kills,>=,5
ch_lifetime_lmg_kills,,,,playerdata.mp,rankedMatchData.challengeState.ch_lifetime_lmg_kills,>=,5
ch_lifetime_shotgun_kills,,,,playerdata.mp,rankedMatchData.challengeState.ch_lifetime_shotgun_kills,>=,5
ch_lifetime_sniper_kills,,,,playerdata.mp,rankedMatchData.challengeState.ch_lifetime_sniper_kills,>=,5
ch_lifetime_pistol_kills,,,,playerdata.mp,rankedMatchData.challengeState.ch_lifetime_pistol_kills,>=,5
ch_lifetime_streak_kills,,,,playerdata.mp,rankedMatchData.challengeState.ch_lifetime_streak_kills,>=,5
ch_lifetime_streak_assists,,,,playerdata.mp,rankedMatchData.challengeState.ch_lifetime_streak_assists,>=,5
ch_lifetime_streaks_used,,,,playerdata.mp,rankedMatchData.challengeState.ch_lifetime_streaks_used,>=,5
ch_lifetime_energy_kills,,,,playerdata.mp,rankedMatchData.challengeState.ch_lifetime_energy_kills,>=,5
ch_career_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_career_master,>=,1
ch_bloodthirsty,,,,playerdata.mp,rankedMatchData.challengeState.ch_bloodthirsty,>=,3
ch_merciless,,,,playerdata.mp,rankedMatchData.challengeState.ch_merciless,>=,3
ch_ruthless,,,,playerdata.mp,rankedMatchData.challengeState.ch_ruthless,>=,1
ch_double_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_double_kill,>=,3
ch_triple_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_triple_kill,>=,3
ch_quad_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_quad_kill,>=,1
ch_quad_feed,,,,playerdata.mp,rankedMatchData.challengeState.ch_quad_feed,>=,3
ch_collateral,,,,playerdata.mp,rankedMatchData.challengeState.ch_collateral,>=,1
ch_swap_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_swap_kill,>=,1
ch_streak_player_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_streak_player_kill,>=,1
ch_longshot_pointblank,,,,playerdata.mp,rankedMatchData.challengeState.ch_longshot_pointblank,>=,1
ch_3_kill_types,,,,playerdata.mp,rankedMatchData.challengeState.ch_3_kill_types,>=,1
ch_killer_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_killer_master,>=,1
ch_kill_1st_place,,,,playerdata.mp,rankedMatchData.challengeState.ch_kill_1st_place,>=,3
ch_repeat_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_repeat_kill,>=,3
ch_stun_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_stun_kill,>=,3
ch_while_stunned_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_while_stunned_kill,>=,3
ch_hurt_melee_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_hurt_melee_kill,>=,3
ch_melee_crouch_prone,,,,playerdata.mp,rankedMatchData.challengeState.ch_melee_crouch_prone,>=,3
ch_gun_butt,,,,playerdata.mp,rankedMatchData.challengeState.ch_gun_butt,>=,3
ch_lower_body_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_lower_body_kill,>=,3
ch_quick_pickup_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_quick_pickup_kill,>=,3
ch_owner_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_owner_kill,>=,1
ch_last_bullet_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_last_bullet_kill,>=,3
ch_point_blank_sniper,,,,playerdata.mp,rankedMatchData.challengeState.ch_point_blank_sniper,>=,1
ch_humiliation_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_humiliation_master,>=,1
ch_scorestreak_kills_trinity,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_kills_trinity,>=,4
ch_scorestreak_kills_vulture,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_kills_vulture,>=,4
ch_scorestreak_kills_apex,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_kills_apex,>=,4
ch_scorestreak_kills_airstrike,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_kills_airstrike,>=,4
ch_scorestreak_kills_thor,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_kills_thor,>=,4
ch_scorestreak_kills_bombardment,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_kills_bombardment,>=,4
ch_scorestreak_kills_warden,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_kills_warden,>=,4
ch_scorestreak_air_to_air,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_air_to_air,>=,1
ch_scorestreak_triple_kills,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_triple_kills,>=,1
ch_warden_double,,,,playerdata.mp,rankedMatchData.challengeState.ch_warden_double,>=,1
ch_apex_pilot,,,,playerdata.mp,rankedMatchData.challengeState.ch_apex_pilot,>=,1
ch_scorestreak_air_to_ground,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_air_to_ground,>=,1
ch_scorestreak_air_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_air_master,>=,1
ch_scorestreak_kills_scarab,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_kills_scarab,>=,4
ch_scorestreak_kills_sentry,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_kills_sentry,>=,4
ch_scorestreak_kills_rc8,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_kills_rc8,>=,4
ch_scorestreak_double_scarab,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_double_scarab,>=,1
ch_sentry_streak,,,,playerdata.mp,rankedMatchData.challengeState.ch_sentry_streak,>=,1
ch_rc8_controlled_kills,,,,playerdata.mp,rankedMatchData.challengeState.ch_rc8_controlled_kills,>=,1
ch_sentry_defender,,,,playerdata.mp,rankedMatchData.challengeState.ch_sentry_defender,>=,1
ch_scarab_wall_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_scarab_wall_kill,>=,1
ch_rc8_defense,,,,playerdata.mp,rankedMatchData.challengeState.ch_rc8_defense,>=,1
ch_two_sentries,,,,playerdata.mp,rankedMatchData.challengeState.ch_two_sentries,>=,1
ch_venom_distance,,,,playerdata.mp,rankedMatchData.challengeState.ch_venom_distance,>=,1
ch_rc8_shield,,,,playerdata.mp,rankedMatchData.challengeState.ch_rc8_shield,>=,1
ch_scorestreak_ground_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_ground_master,>=,1
ch_scorestreak_kills_uav,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_kills_uav,>=,4
ch_scorestreak_kills_cuav,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_kills_cuav,>=,4
ch_scorestreak_kills_auav,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_kills_auav,>=,4
ch_scorestreak_uses_dronepackage,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_uses_dronepackage,>=,4
ch_scorestreak_assists_uav,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_assists_uav,>=,4
ch_scorestreak_assists_auav,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_assists_auav,>=,4
ch_scorestreak_assists_cuav,,,,playerdata.mp,rankedMatchData.challengeState.ch_scorestreak_assists_cuav,>=,4
ch_uav_doubleup,,,,playerdata.mp,rankedMatchData.challengeState.ch_uav_doubleup,>=,1
ch_uav_combo,,,,playerdata.mp,rankedMatchData.challengeState.ch_uav_combo,>=,1
ch_dronepackage_jackpot,,,,playerdata.mp,rankedMatchData.challengeState.ch_dronepackage_jackpot,>=,1
ch_package_share,,,,playerdata.mp,rankedMatchData.challengeState.ch_package_share,>=,1
ch_counter_other_uav,,,,playerdata.mp,rankedMatchData.challengeState.ch_counter_other_uav,>=,1
ch_support_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_support_master,>=,1
ch_destroy_sentry,,,,playerdata.mp,rankedMatchData.challengeState.ch_destroy_sentry,>=,4
ch_destroy_aerial,,,,playerdata.mp,rankedMatchData.challengeState.ch_destroy_aerial,>=,4
ch_destroy_apex,,,,playerdata.mp,rankedMatchData.challengeState.ch_destroy_apex,>=,1
ch_destroy_uav,,,,playerdata.mp,rankedMatchData.challengeState.ch_destroy_uav,>=,1
ch_destroy_vulture,,,,playerdata.mp,rankedMatchData.challengeState.ch_destroy_vulture,>=,1
ch_destroy_dronepackage,,,,playerdata.mp,rankedMatchData.challengeState.ch_destroy_dronepackage,>=,1
ch_destroy_scarab,,,,playerdata.mp,rankedMatchData.challengeState.ch_destroy_scarab,>=,1
ch_super_scorestreak_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_super_scorestreak_kill,>=,1
ch_thor_bullet_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_thor_bullet_kill,>=,1
ch_armada_warden_bullet_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_armada_warden_bullet_kill,>=,1
ch_hijack,,,,playerdata.mp,rankedMatchData.challengeState.ch_hijack,>=,1
ch_kill_rc8,,,,playerdata.mp,rankedMatchData.challengeState.ch_kill_rc8,>=,1
ch_return_fire_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_return_fire_master,>=,1
ch_lethal_splash,,,,playerdata.mp,rankedMatchData.challengeState.ch_lethal_splash,>=,4
ch_lethal_cluster,,,,playerdata.mp,rankedMatchData.challengeState.ch_lethal_cluster,>=,4
ch_lethal_tripmine,,,,playerdata.mp,rankedMatchData.challengeState.ch_lethal_tripmine,>=,4
ch_lethal_split,,,,playerdata.mp,rankedMatchData.challengeState.ch_lethal_split,>=,4
ch_lethal_explodingdrone,,,,playerdata.mp,rankedMatchData.challengeState.ch_lethal_explodingdrone,>=,4
ch_lethal_blackhole,,,,playerdata.mp,rankedMatchData.challengeState.ch_lethal_blackhole,>=,4
ch_lethal_armlauncher,,,,playerdata.mp,rankedMatchData.challengeState.ch_lethal_armlauncher,>=,4
ch_lethal_spider,,,,playerdata.mp,rankedMatchData.challengeState.ch_lethal_spider,>=,4
ch_lethal_c4,,,,playerdata.mp,rankedMatchData.challengeState.ch_lethal_c4,>=,4
ch_lethal_biospike,,,,playerdata.mp,rankedMatchData.challengeState.ch_lethal_biospike,>=,4
ch_lethal_bullet_combo,,,,playerdata.mp,rankedMatchData.challengeState.ch_lethal_bullet_combo,>=,1
ch_destroy_explodingdrone,,,,playerdata.mp,rankedMatchData.challengeState.ch_destroy_explodingdrone,>=,1
ch_lethal_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_lethal_master,>=,1
ch_tactical_domeshield,,,,playerdata.mp,rankedMatchData.challengeState.ch_tactical_domeshield,>=,4
ch_tactical_blackout,,,,playerdata.mp,rankedMatchData.challengeState.ch_tactical_blackout,>=,4
ch_tactical_trophy,,,,playerdata.mp,rankedMatchData.challengeState.ch_tactical_trophy,>=,4
ch_tactical_smoke,,,,playerdata.mp,rankedMatchData.challengeState.ch_tactical_smoke,>=,4
ch_tactical_cover,,,,playerdata.mp,rankedMatchData.challengeState.ch_tactical_cover,>=,4
ch_tactical_radar,,,,playerdata.mp,rankedMatchData.challengeState.ch_tactical_radar,>=,4
ch_tactical_adrenaline,,,,playerdata.mp,rankedMatchData.challengeState.ch_tactical_adrenaline,>=,4
ch_tactical_concussion,,,,playerdata.mp,rankedMatchData.challengeState.ch_tactical_concussion,>=,4
ch_tactical_cryomine,,,,playerdata.mp,rankedMatchData.challengeState.ch_tactical_cryomine,>=,4
ch_tactical_uses,,,,playerdata.mp,rankedMatchData.challengeState.ch_tactical_uses,>=,4
ch_tactical_two_uses,,,,playerdata.mp,rankedMatchData.challengeState.ch_tactical_two_uses,>=,1
ch_dome_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_dome_kill,>=,1
ch_tactical_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_tactical_master,>=,1
ch_stick_teammate,,,,playerdata.mp,rankedMatchData.challengeState.ch_stick_teammate,>=,1
ch_pre_adrenaline,,,,playerdata.mp,rankedMatchData.challengeState.ch_pre_adrenaline,>=,1
ch_dome_defense,,,,playerdata.mp,rankedMatchData.challengeState.ch_dome_defense,>=,1
ch_dome_assault,,,,playerdata.mp,rankedMatchData.challengeState.ch_dome_assault,>=,1
ch_enemy_equip_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_enemy_equip_kill,>=,1
ch_biospike_double,,,,playerdata.mp,rankedMatchData.challengeState.ch_biospike_double,>=,1
ch_explodingdrone_combo,,,,playerdata.mp,rankedMatchData.challengeState.ch_explodingdrone_combo,>=,1
ch_biospike_longrange,,,,playerdata.mp,rankedMatchData.challengeState.ch_biospike_longrange,>=,1
ch_direct_impact,,,,playerdata.mp,rankedMatchData.challengeState.ch_direct_impact,>=,1
ch_tripmine_explode,,,,playerdata.mp,rankedMatchData.challengeState.ch_tripmine_explode,>=,1
ch_plasma_cryo_combo,,,,playerdata.mp,rankedMatchData.challengeState.ch_plasma_cryo_combo,>=,1
ch_c4_air_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_c4_air_kill,>=,1
ch_feats_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_feats_master,>=,1
ch_super_weapon_assault,,,,playerdata.mp,rankedMatchData.challengeState.ch_super_weapon_assault,>=,5
ch_super_streak_assault,,,,playerdata.mp,rankedMatchData.challengeState.ch_super_streak_assault,>=,3
ch_super_weapon_armor,,,,playerdata.mp,rankedMatchData.challengeState.ch_super_weapon_armor,>=,5
ch_super_streak_armor,,,,playerdata.mp,rankedMatchData.challengeState.ch_super_streak_armor,>=,3
ch_super_weapon_synaptic,,,,playerdata.mp,rankedMatchData.challengeState.ch_super_weapon_synaptic,>=,5
ch_super_streak_synaptic,,,,playerdata.mp,rankedMatchData.challengeState.ch_super_streak_synaptic,>=,3
ch_super_weapon_ftl,,,,playerdata.mp,rankedMatchData.challengeState.ch_super_weapon_ftl,>=,5
ch_super_streak_ftl,,,,playerdata.mp,rankedMatchData.challengeState.ch_super_streak_ftl,>=,3
ch_super_weapon_six,,,,playerdata.mp,rankedMatchData.challengeState.ch_super_weapon_six,>=,5
ch_super_streak_six,,,,playerdata.mp,rankedMatchData.challengeState.ch_super_streak_six,>=,3
ch_super_weapon_ghost,,,,playerdata.mp,rankedMatchData.challengeState.ch_super_weapon_ghost,>=,5
ch_super_streak_ghost,,,,playerdata.mp,rankedMatchData.challengeState.ch_super_streak_ghost,>=,3
ch_super_weapon_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_super_weapon_master,>=,1
ch_ability_overdrive,,,,playerdata.mp,rankedMatchData.challengeState.ch_ability_overdrive,>=,3
ch_ability_amplify,,,,playerdata.mp,rankedMatchData.challengeState.ch_ability_amplify,>=,3
ch_ability_bull_charge,,,,playerdata.mp,rankedMatchData.challengeState.ch_ability_bull_charge,>=,3
ch_ability_reactive_armor,,,,playerdata.mp,rankedMatchData.challengeState.ch_ability_reactive_armor,>=,3
ch_ability_rewind,,,,playerdata.mp,rankedMatchData.challengeState.ch_ability_rewind,>=,3
ch_ability_reaper,,,,playerdata.mp,rankedMatchData.challengeState.ch_ability_reaper,>=,3
ch_ability_teleport,,,,playerdata.mp,rankedMatchData.challengeState.ch_ability_teleport,>=,3
ch_ability_phase_shift,,,,playerdata.mp,rankedMatchData.challengeState.ch_ability_phase_shift,>=,3
ch_ability_micro_turret,,,,playerdata.mp,rankedMatchData.challengeState.ch_ability_micro_turret,>=,3
ch_ability_centurion,,,,playerdata.mp,rankedMatchData.challengeState.ch_ability_centurion,>=,3
ch_ability_pulsar,,,,playerdata.mp,rankedMatchData.challengeState.ch_ability_pulsar,>=,3
ch_ability_active_camo,,,,playerdata.mp,rankedMatchData.challengeState.ch_ability_active_camo,>=,3
ch_abilities_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_abilities_master,>=,1
ch_trait_ping,,,,playerdata.mp,rankedMatchData.challengeState.ch_trait_ping,>=,5
ch_trait_support,,,,playerdata.mp,rankedMatchData.challengeState.ch_trait_support,>=,5
ch_trait_icu,,,,playerdata.mp,rankedMatchData.challengeState.ch_trait_icu,>=,5
ch_trait_man_at_arms,,,,playerdata.mp,rankedMatchData.challengeState.ch_trait_man_at_arms,>=,5
ch_trait_momentum,,,,playerdata.mp,rankedMatchData.challengeState.ch_trait_momentum,>=,5
ch_trait_rushdown,,,,playerdata.mp,rankedMatchData.challengeState.ch_trait_rushdown,>=,5
ch_trait_super_pack,,,,playerdata.mp,rankedMatchData.challengeState.ch_trait_super_pack,>=,5
ch_trait_perception,,,,playerdata.mp,rankedMatchData.challengeState.ch_trait_perception,>=,5
ch_trait_eye_spy,,,,playerdata.mp,rankedMatchData.challengeState.ch_trait_eye_spy,>=,5
ch_trait_personal_trophy,,,,playerdata.mp,rankedMatchData.challengeState.ch_trait_personal_trophy,>=,5
ch_trait_marked_target,,,,playerdata.mp,rankedMatchData.challengeState.ch_trait_marked_target,>=,5
ch_trait_perch,,,,playerdata.mp,rankedMatchData.challengeState.ch_trait_perch,>=,5
ch_traits_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_traits_master,>=,1
ch_killjoy_assault_weapon,,,,playerdata.mp,rankedMatchData.challengeState.ch_killjoy_assault_weapon,>=,4
ch_killjoy_assault_ability,,,,playerdata.mp,rankedMatchData.challengeState.ch_killjoy_assault_ability,>=,4
ch_killjoy_armor_weapon,,,,playerdata.mp,rankedMatchData.challengeState.ch_killjoy_armor_weapon,>=,4
ch_killjoy_armor_ability,,,,playerdata.mp,rankedMatchData.challengeState.ch_killjoy_armor_ability,>=,4
ch_killjoy_synaptic_weapon,,,,playerdata.mp,rankedMatchData.challengeState.ch_killjoy_synaptic_weapon,>=,4
ch_killjoy_synaptic_ability,,,,playerdata.mp,rankedMatchData.challengeState.ch_killjoy_synaptic_ability,>=,4
ch_killjoy_ftl_weapon,,,,playerdata.mp,rankedMatchData.challengeState.ch_killjoy_ftl_weapon,>=,4
ch_killjoy_ftl_ability,,,,playerdata.mp,rankedMatchData.challengeState.ch_killjoy_ftl_ability,>=,4
ch_killjoy_six_weapon,,,,playerdata.mp,rankedMatchData.challengeState.ch_killjoy_six_weapon,>=,4
ch_killjoy_six_ability,,,,playerdata.mp,rankedMatchData.challengeState.ch_killjoy_six_ability,>=,4
ch_killjoy_ghost_weapon,,,,playerdata.mp,rankedMatchData.challengeState.ch_killjoy_ghost_weapon,>=,4
ch_killjoy_ghost_ability,,,,playerdata.mp,rankedMatchData.challengeState.ch_killjoy_ghost_ability,>=,4
ch_killjoy_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_killjoy_master,>=,1
ch_attach_xmags,,,,playerdata.mp,rankedMatchData.challengeState.ch_attach_xmags,>=,5
ch_attach_grip,,,,playerdata.mp,rankedMatchData.challengeState.ch_attach_grip,>=,5
ch_attach_fastaim,,,,playerdata.mp,rankedMatchData.challengeState.ch_attach_fastaim,>=,5
ch_attach_stock,,,,playerdata.mp,rankedMatchData.challengeState.ch_attach_stock,>=,5
ch_attach_cpu,,,,playerdata.mp,rankedMatchData.challengeState.ch_attach_cpu,>=,5
ch_attach_akimbo,,,,playerdata.mp,rankedMatchData.challengeState.ch_attach_akimbo,>=,5
ch_xmags_two_kills,,,,playerdata.mp,rankedMatchData.challengeState.ch_xmags_two_kills,>=,1
ch_grip_accuracy,,,,playerdata.mp,rankedMatchData.challengeState.ch_grip_accuracy,>=,1
ch_fastaim_ads_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_fastaim_ads_kill,>=,5
ch_stock_ads_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_stock_ads_kill,>=,1
ch_cpu_ads_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_cpu_ads_kill,>=,1
ch_akimbo_jump_kill,,,,playerdata.mp,rankedMatchData.challengeState.ch_akimbo_jump_kill,>=,1
ch_combat_handling_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_combat_handling_master,>=,1
ch_attach_fmj,,,,playerdata.mp,rankedMatchData.challengeState.ch_attach_fmj,>=,5
ch_attach_highcal,,,,playerdata.mp,rankedMatchData.challengeState.ch_attach_highcal,>=,5
ch_attach_silencer,,,,playerdata.mp,rankedMatchData.challengeState.ch_attach_silencer,>=,5
ch_attach_barrelrange,,,,playerdata.mp,rankedMatchData.challengeState.ch_attach_barrelrange,>=,5
ch_attach_hipaim,,,,playerdata.mp,rankedMatchData.challengeState.ch_attach_hipaim,>=,5
ch_attach_rof,,,,playerdata.mp,rankedMatchData.challengeState.ch_attach_rof,>=,5
ch_attach_firetypeauto,,,,playerdata.mp,rankedMatchData.challengeState.ch_attach_firetypeauto,>=,5
ch_attach_ricochet,,,,playerdata.mp,rankedMatchData.challengeState.ch_attach_ricochet,>=,5
ch_fmj_penetrate,,,,playerdata.mp,rankedMatchData.challengeState.ch_fmj_penetrate,>=,1
ch_highcal_headshots,,,,playerdata.mp,rankedMatchData.challengeState.ch_highcal_headshots,>=,1
ch_barrelrange_longshots,,,,playerdata.mp,rankedMatchData.challengeState.ch_barrelrange_longshots,>=,1
ch_hipaim_hipfire,,,,playerdata.mp,rankedMatchData.challengeState.ch_hipaim_hipfire,>=,1
ch_combat_efficiency_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_combat_efficiency_master,>=,1
ch_perk_kills_awareness,,,,playerdata.mp,rankedMatchData.challengeState.ch_perk_kills_awareness,>=,5
ch_perk_kills_blindeye,,,,playerdata.mp,rankedMatchData.challengeState.ch_perk_kills_blindeye,>=,5
ch_perk_kills_blastshield,,,,playerdata.mp,rankedMatchData.challengeState.ch_perk_kills_blastshield,>=,5
ch_perk_kills_dexterity,,,,playerdata.mp,rankedMatchData.challengeState.ch_perk_kills_dexterity,>=,5
ch_perk_overclock,,,,playerdata.mp,rankedMatchData.challengeState.ch_perk_overclock,>=,5
ch_perk_kills_ghost,,,,playerdata.mp,rankedMatchData.challengeState.ch_perk_kills_ghost,>=,5
ch_blastshield_revenge,,,,playerdata.mp,rankedMatchData.challengeState.ch_blastshield_revenge,>=,1
ch_perk_1_combo,,,,playerdata.mp,rankedMatchData.challengeState.ch_perk_1_combo,>=,1
ch_blastshield_hits,,,,playerdata.mp,rankedMatchData.challengeState.ch_blastshield_hits,>=,1
ch_dexterity_actions,,,,playerdata.mp,rankedMatchData.challengeState.ch_dexterity_actions,>=,1
ch_overclock_unlocked,,,,playerdata.mp,rankedMatchData.challengeState.ch_overclock_unlocked,>=,1
ch_ghost_backstab,,,,playerdata.mp,rankedMatchData.challengeState.ch_ghost_backstab,>=,1
ch_perk_1_master,,,,playerdata.mp,rankedMatchData.challengeState.ch_perk_1_master,>=,1
ch_momentum_time,,,,playerdata.mp,rankedMatchData.challengeState.ch_momentum_time,>=,5
ch_perk_kills_tracker,,,,playerdata.mp,rankedMatchData.challengeState.ch_perk_kills_tracker,>=,5
ch_perk_hardline,,,,playerdata.mp,rankedMatchData.challengeState.ch_perk_hardline,>=,5
ch_perk_kills_tacresist,,,,playerdata.mp,rankedMatchData.challengeState.ch_perk_kills_tacresist,>=,5
ch_perk_kills_coldblooded,,,,playerdata.mp,rankedMatchData.challengeState.ch_perk_kills_coldblooded,>=,5
ch_perk_scavenger,,,,playerdata.mp,rankedMatchData.challengeState.ch_perk_scavenger,>=,5
ch_perk_2_combo,,,,playerdata.mp,rankedMatchData.challengeState.ch_perk_2_combo,>=,1
ch_scavenger_full_ammo,,,,playerdata.mp,rankedMatchData.challengeState.ch_scavenger_full_ammo,>=,1
ch_hardline_extra_score,,,,playerdata.mp,rankedMatchData.challengeState.ch_hardline_extra_score,>=,1
