acog+ret07,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_acog_kills,>=,2,OR,dvar,onlinegame,==,0
acog+ret32,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_acog_kills,>=,3,OR,dvar,onlinegame,==,0
acog+ret11,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_acog_kills,>=,4,OR,dvar,onlinegame,==,0
acog+ret03,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_acog_kills,>=,5,OR,dvar,onlinegame,==,0
acog+ret15,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_acog_kills,>=,6,OR,dvar,onlinegame,==,0
acog+ret13,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_acog_headshots,>=,1,OR,dvar,onlinegame,==,0
acog+ret16,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_acog_double_kills,>=,1,OR,dvar,onlinegame,==,0
acog+ret04,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_acog_longshots,>=,1,OR,dvar,onlinegame,==,0
acog+ret01,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_acog_streak,>=,1,OR,dvar,onlinegame,==,0
acog+ret10,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_all_optics,>=,1,OR,dvar,onlinegame,==,0
phase+ret02,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_phase_kills,>=,1,OR,dvar,onlinegame,==,0
phase+ret07,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_phase_kills,>=,2,OR,dvar,onlinegame,==,0
phase+ret32,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_phase_kills,>=,3,OR,dvar,onlinegame,==,0
phase+ret11,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_phase_kills,>=,4,OR,dvar,onlinegame,==,0
phase+ret03,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_phase_kills,>=,5,OR,dvar,onlinegame,==,0
phase+ret15,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_phase_kills,>=,6,OR,dvar,onlinegame,==,0
phase+ret13,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_phase_headshots,>=,1,OR,dvar,onlinegame,==,0
phase+ret16,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_phase_double_kills,>=,1,OR,dvar,onlinegame,==,0
phase+ret04,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_phase_longshots,>=,1,OR,dvar,onlinegame,==,0
phase+ret01,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_phase_streak,>=,1,OR,dvar,onlinegame,==,0
phase+ret10,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_all_optics,>=,1,OR,dvar,onlinegame,==,0
hybrid+ret02,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_hybrid_kills,>=,1,OR,dvar,onlinegame,==,0
hybrid+ret07,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_hybrid_kills,>=,2,OR,dvar,onlinegame,==,0
hybrid+ret32,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_hybrid_kills,>=,3,OR,dvar,onlinegame,==,0
hybrid+ret11,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_hybrid_kills,>=,4,OR,dvar,onlinegame,==,0
hybrid+ret03,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_hybrid_kills,>=,5,OR,dvar,onlinegame,==,0
hybrid+ret15,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_hybrid_kills,>=,6,OR,dvar,onlinegame,==,0
hybrid+ret13,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_hybrid_headshots,>=,1,OR,dvar,onlinegame,==,0
hybrid+ret16,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_hybrid_double_kills,>=,1,OR,dvar,onlinegame,==,0
hybrid+ret04,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_hybrid_longshots,>=,1,OR,dvar,onlinegame,==,0
hybrid+ret01,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_hybrid_streak,>=,1,OR,dvar,onlinegame,==,0
hybrid+ret10,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_all_optics,>=,1,OR,dvar,onlinegame,==,0
elo+ret02,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_elo_kills,>=,1,OR,dvar,onlinegame,==,0
elo+ret07,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_elo_kills,>=,2,OR,dvar,onlinegame,==,0
elo+ret32,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_elo_kills,>=,3,OR,dvar,onlinegame,==,0
elo+ret11,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_elo_kills,>=,4,OR,dvar,onlinegame,==,0
elo+ret03,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_elo_kills,>=,5,OR,dvar,onlinegame,==,0
elo+ret15,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_elo_kills,>=,6,OR,dvar,onlinegame,==,0
elo+ret13,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_elo_headshots,>=,1,OR,dvar,onlinegame,==,0
elo+ret16,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_elo_double_kills,>=,1,OR,dvar,onlinegame,==,0
elo+ret04,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_elo_longshots,>=,1,OR,dvar,onlinegame,==,0
elo+ret01,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_elo_streak,>=,1,OR,dvar,onlinegame,==,0
elo+ret10,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_all_optics,>=,1,OR,dvar,onlinegame,==,0
thermal+retsnpr01,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_thermal_kills,>=,1,OR,dvar,onlinegame,==,0
thermal+retsnpr10,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_thermal_kills,>=,2,OR,dvar,onlinegame,==,0
thermal+retsnpr13,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_thermal_kills,>=,3,OR,dvar,onlinegame,==,0
thermal+retsnpr04,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_thermal_kills,>=,4,OR,dvar,onlinegame,==,0
thermal+retsnpr09,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_thermal_kills,>=,5,OR,dvar,onlinegame,==,0
thermal+retsnpr06,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_thermal_kills,>=,6,OR,dvar,onlinegame,==,0
thermal+retsnpr14,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_thermal_headshots,>=,1,OR,dvar,onlinegame,==,0
thermal+retsnpr08,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_thermal_double_kills,>=,1,OR,dvar,onlinegame,==,0
thermal+retsnpr11,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_thermal_longshots,>=,1,OR,dvar,onlinegame,==,0
thermal+retsnpr12,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_thermal_streak,>=,1,OR,dvar,onlinegame,==,0
thermal+retsnpr07,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_all_optics,>=,1,OR,dvar,onlinegame,==,0
oscope+retsnpr01,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_oscope_kills,>=,1,OR,dvar,onlinegame,==,0
oscope+retsnpr10,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_oscope_kills,>=,2,OR,dvar,onlinegame,==,0
oscope+retsnpr13,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_oscope_kills,>=,3,OR,dvar,onlinegame,==,0
oscope+retsnpr04,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_oscope_kills,>=,4,OR,dvar,onlinegame,==,0
oscope+retsnpr09,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_oscope_kills,>=,5,OR,dvar,onlinegame,==,0
oscope+retsnpr06,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_oscope_kills,>=,6,OR,dvar,onlinegame,==,0
oscope+retsnpr14,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_oscope_headshots,>=,1,OR,dvar,onlinegame,==,0
oscope+retsnpr08,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_oscope_double_kills,>=,1,OR,dvar,onlinegame,==,0
oscope+retsnpr11,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_oscope_longshots,>=,1,OR,dvar,onlinegame,==,0
oscope+retsnpr12,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_oscope_streak,>=,1,OR,dvar,onlinegame,==,0
oscope+retsnpr07,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_all_optics,>=,1,OR,dvar,onlinegame,==,0
vzscope+retsnpr01,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_vzscope_kills,>=,1,OR,dvar,onlinegame,==,0
vzscope+retsnpr10,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_vzscope_kills,>=,2,OR,dvar,onlinegame,==,0
vzscope+retsnpr13,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_vzscope_kills,>=,3,OR,dvar,onlinegame,==,0
vzscope+retsnpr04,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_vzscope_kills,>=,4,OR,dvar,onlinegame,==,0
vzscope+retsnpr09,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_vzscope_kills,>=,5,OR,dvar,onlinegame,==,0
vzscope+retsnpr06,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_vzscope_kills,>=,6,OR,dvar,onlinegame,==,0
vzscope+retsnpr14,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_vzscope_headshots,>=,1,OR,dvar,onlinegame,==,0
vzscope+retsnpr08,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_vzscope_double_kills,>=,1,OR,dvar,onlinegame,==,0
vzscope+retsnpr11,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_vzscope_longshots,>=,1,OR,dvar,onlinegame,==,0
vzscope+retsnpr12,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_vzscope_streak,>=,1,OR,dvar,onlinegame,==,0
vzscope+retsnpr07,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_all_optics,>=,1,OR,dvar,onlinegame,==,0
noscope+retsnpr01,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_noscope_kills,>=,1,OR,dvar,onlinegame,==,0
noscope+retsnpr10,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_noscope_kills,>=,2,OR,dvar,onlinegame,==,0
noscope+retsnpr13,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_noscope_kills,>=,3,OR,dvar,onlinegame,==,0
noscope+retsnpr04,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_noscope_kills,>=,4,OR,dvar,onlinegame,==,0
noscope+retsnpr09,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_noscope_kills,>=,5,OR,dvar,onlinegame,==,0
noscope+retsnpr06,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_noscope_kills,>=,6,OR,dvar,onlinegame,==,0
noscope+retsnpr14,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_noscope_headshots,>=,1,OR,dvar,onlinegame,==,0
noscope+retsnpr08,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_noscope_double_kills,>=,1,OR,dvar,onlinegame,==,0
noscope+retsnpr11,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_noscope_longshots,>=,1,OR,dvar,onlinegame,==,0
noscope+retsnpr12,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_noscope_streak,>=,1,OR,dvar,onlinegame,==,0
noscope+retsnpr07,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_all_optics,>=,1,OR,dvar,onlinegame,==,0
