iw7_emc+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_emc,>=,5,OR,dvar,onlinegame,==,0
iw7_emc+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_emc,>=,7,OR,dvar,onlinegame,==,0
iw7_emc+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_emc,>=,9,OR,dvar,onlinegame,==,0
iw7_revolver+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_revolver,>=,0,OR,dvar,onlinegame,==,0
iw7_revolver+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_revolver,>=,1,OR,dvar,onlinegame,==,0
iw7_revolver+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_revolver,>=,3,OR,dvar,onlinegame,==,0
iw7_revolver+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_revolver,>=,5,OR,dvar,onlinegame,==,0
iw7_revolver+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_revolver,>=,7,OR,dvar,onlinegame,==,0
iw7_revolver+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_revolver,>=,9,OR,dvar,onlinegame,==,0
iw7_udm45+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_udm45,>=,0,OR,dvar,onlinegame,==,0
iw7_udm45+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_udm45,>=,1,OR,dvar,onlinegame,==,0
iw7_udm45+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_udm45,>=,3,OR,dvar,onlinegame,==,0
iw7_udm45+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_udm45,>=,5,OR,dvar,onlinegame,==,0
iw7_udm45+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_udm45,>=,7,OR,dvar,onlinegame,==,0
iw7_udm45+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_udm45,>=,9,OR,dvar,onlinegame,==,0
iw7_mag+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_mag,>=,0,OR,dvar,onlinegame,==,0
iw7_mag+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_mag,>=,1,OR,dvar,onlinegame,==,0
iw7_mag+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_mag,>=,3,OR,dvar,onlinegame,==,0
iw7_mag+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_mag,>=,5,OR,dvar,onlinegame,==,0
iw7_mag+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_mag,>=,7,OR,dvar,onlinegame,==,0
iw7_mag+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_mag,>=,9,OR,dvar,onlinegame,==,0
