iw7_arclassic,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,55,,level.mp,player,>=,54,OR,playerdata.mp,rankedMatchData.progression.playerLevel.prestige,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_g18c,MP_FRONTEND_ONLY_UNLOCKED_WITH_WEAPON_TOKEN,,,playerdata.common,commonData.sharedProgression.classicWeapons.iw7_g18c,==,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_ump45c,MP_FRONTEND_ONLY_UNLOCKED_WITH_WEAPON_TOKEN,,,playerdata.common,commonData.sharedProgression.classicWeapons.iw7_ump45c,==,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_cheytacc,MP_FRONTEND_ONLY_UNLOCKED_WITH_WEAPON_TOKEN,,,playerdata.common,commonData.sharedProgression.classicWeapons.iw7_cheytacc,==,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_spasc,MP_FRONTEND_ONLY_UNLOCKED_WITH_WEAPON_TOKEN,,,playerdata.common,commonData.sharedProgression.classicWeapons.iw7_spasc,==,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_m1c,MP_FRONTEND_ONLY_UNLOCKED_WITH_WEAPON_TOKEN,,,playerdata.common,commonData.sharedProgression.classicWeapons.iw7_m1c,==,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_rvn,MP_FRONTEND_ONLY_DLC_WEAPON_UNLOCK,,,playerdata.mp,rankedMatchData.challengeState.ch_rvn_unlock,>=,1,OR,loot,owned,==,158,OR,loot,owned,==,159,OR,loot,owned,==,160,OR,loot,owned,==,161,OR,loot,owned,==,5158,OR,loot,owned,==,5159,OR,loot,owned,==,5160,OR,loot,owned,==,5161,OR,dvar,match_running,==,1,OR,dlc,owned,==,seasonpass,OR,loot,owned,==,335,OR,loot,owned,==,336,OR,loot,owned,==,264,OR,loot,owned,==,276,OR,loot,owned,==,5335,OR,loot,owned,==,5336,OR,loot,owned,==,5264,OR,loot,owned,==,5276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_udm45,MP_FRONTEND_ONLY_UDM_UNLOCK,,,playerdata.mp,rankedMatchData.challengeState.ch_udm_unlock,>=,1,OR,loot,owned,==,154,OR,loot,owned,==,155,OR,loot,owned,==,156,OR,loot,owned,==,157,OR,loot,owned,==,5154,OR,loot,owned,==,5155,OR,loot,owned,==,5156,OR,loot,owned,==,5157,OR,dvar,match_running,==,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_axe,MP_FRONTEND_ONLY_AXE_UNLOCK,,,loot,owned,==,170,OR,loot,owned,==,5170,OR,dvar,match_running,==,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_crdb,MP_FRONTEND_ONLY_DLC_WEAPON_UNLOCK,,,playerdata.mp,rankedMatchData.challengeState.ch_crdb_unlock,>=,1,OR,loot,owned,==,182,OR,loot,owned,==,183,OR,loot,owned,==,184,OR,loot,owned,==,185,OR,loot,owned,==,5182,OR,loot,owned,==,5183,OR,loot,owned,==,5184,OR,loot,owned,==,5185,OR,dvar,match_running,==,1,OR,dlc,owned,==,seasonpass,OR,loot,owned,==,299,OR,loot,owned,==,301,OR,loot,owned,==,300,OR,loot,owned,==,302,OR,loot,owned,==,252,OR,loot,owned,==,303,OR,loot,owned,==,280,OR,loot,owned,==,5299,OR,loot,owned,==,5301,OR,loot,owned,==,5300,OR,loot,owned,==,5302,OR,loot,owned,==,5252,OR,loot,owned,==,5303,OR,loot,owned,==,5280,,,,,
iw7_vr,MP_FRONTEND_ONLY_DLC_WEAPON_UNLOCK,,,playerdata.mp,rankedMatchData.challengeState.ch_vr_unlock,>=,1,OR,loot,owned,==,178,OR,loot,owned,==,179,OR,loot,owned,==,180,OR,loot,owned,==,181,OR,loot,owned,==,5178,OR,loot,owned,==,5179,OR,loot,owned,==,5180,OR,loot,owned,==,5181,OR,dvar,match_running,==,1,OR,dlc,owned,==,seasonpass,OR,loot,owned,==,295,OR,loot,owned,==,296,OR,loot,owned,==,269,OR,loot,owned,==,277,OR,loot,owned,==,5295,OR,loot,owned,==,5296,OR,loot,owned,==,5269,OR,loot,owned,==,5277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_mp28,MP_FRONTEND_ONLY_DLC_WEAPON_UNLOCK,,,playerdata.mp,rankedMatchData.challengeState.ch_mp28_unlock,>=,1,OR,loot,owned,==,186,OR,loot,owned,==,187,OR,loot,owned,==,188,OR,loot,owned,==,189,OR,loot,owned,==,5186,OR,loot,owned,==,5187,OR,loot,owned,==,5188,OR,loot,owned,==,5189,OR,dvar,match_running,==,1,OR,dlc,owned,==,seasonpass,OR,loot,owned,==,307,OR,loot,owned,==,308,OR,loot,owned,==,309,OR,loot,owned,==,281,OR,loot,owned,==,5307,OR,loot,owned,==,5308,OR,loot,owned,==,5309,OR,loot,owned,==,5281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_minilmg,MP_FRONTEND_ONLY_DLC_WEAPON_UNLOCK,,,playerdata.mp,rankedMatchData.challengeState.ch_minilmg_unlock,>=,1,OR,loot,owned,==,201,OR,loot,owned,==,202,OR,loot,owned,==,203,OR,loot,owned,==,204,OR,loot,owned,==,5201,OR,loot,owned,==,5202,OR,loot,owned,==,5203,OR,loot,owned,==,5204,OR,dvar,match_running,==,1,OR,dlc,owned,==,seasonpass,OR,loot,owned,==,271,OR,loot,owned,==,5271,OR,loot,owned,==,342,OR,loot,owned,==,311,OR,loot,owned,==,312,OR,loot,owned,==,261,OR,loot,owned,==,5311,OR,loot,owned,==,5312,OR,loot,owned,==,5261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_ba50cal,MP_FRONTEND_ONLY_DLC_WEAPON_UNLOCK,,,playerdata.mp,rankedMatchData.challengeState.ch_ba50cal_unlock,>=,1,OR,loot,owned,==,197,OR,loot,owned,==,198,OR,loot,owned,==,199,OR,loot,owned,==,200,OR,loot,owned,==,5197,OR,loot,owned,==,5198,OR,loot,owned,==,5199,OR,loot,owned,==,5200,OR,dvar,match_running,==,1,OR,dlc,owned,==,seasonpass,OR,loot,owned,==,319,OR,loot,owned,==,320,OR,loot,owned,==,244,OR,loot,owned,==,250,OR,loot,owned,==,288,OR,loot,owned,==,5319,OR,loot,owned,==,5320,OR,loot,owned,==,5244,OR,loot,owned,==,5250,OR,loot,owned,==,5288,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_mod2187,MP_FRONTEND_ONLY_DLC_WEAPON_UNLOCK,,,playerdata.mp,rankedMatchData.challengeState.ch_mod2187_unlock,>=,1,OR,loot,owned,==,193,OR,loot,owned,==,194,OR,loot,owned,==,195,OR,loot,owned,==,196,OR,loot,owned,==,5193,OR,loot,owned,==,5194,OR,loot,owned,==,5195,OR,loot,owned,==,5196,OR,dvar,match_running,==,1,OR,dlc,owned,==,seasonpass,OR,loot,owned,==,221,OR,loot,owned,==,222,OR,loot,owned,==,262,OR,loot,owned,==,5262,OR,loot,owned,==,340,OR,loot,owned,==,326,OR,loot,owned,==,327,OR,loot,owned,==,262,OR,loot,owned,==,340,OR,loot,owned,==,291,OR,loot,owned,==,5326,OR,loot,owned,==,5327,OR,loot,owned,==,5262,OR,loot,owned,==,5340,OR,loot,owned,==,5291
iw7_longshot,MP_FRONTEND_ONLY_DLC_WEAPON_UNLOCK,,,playerdata.mp,rankedMatchData.challengeState.ch_longshot_unlock,>=,1,OR,loot,owned,==,215,OR,loot,owned,==,216,OR,loot,owned,==,217,OR,loot,owned,==,218,OR,loot,owned,==,5215,OR,loot,owned,==,5216,OR,loot,owned,==,5217,OR,loot,owned,==,5218,OR,dvar,match_running,==,1,OR,dlc,owned,==,seasonpass,OR,loot,owned,==,219,OR,loot,owned,==,220,OR,loot,owned,==,321,OR,loot,owned,==,322,OR,loot,owned,==,258,OR,loot,owned,==,289,OR,loot,owned,==,5321,OR,loot,owned,==,5322,OR,loot,owned,==,5258,OR,loot,owned,==,5289,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_gauss,MP_FRONTEND_ONLY_DLC_WEAPON_UNLOCK,,,playerdata.mp,rankedMatchData.challengeState.ch_gauss_unlock,>=,1,OR,loot,owned,==,211,OR,loot,owned,==,212,OR,loot,owned,==,213,OR,loot,owned,==,214,OR,loot,owned,==,5211,OR,loot,owned,==,5212,OR,loot,owned,==,5213,OR,loot,owned,==,5214,OR,dvar,match_running,==,1,OR,dlc,owned,==,seasonpass,OR,loot,owned,==,279,OR,loot,owned,==,297,OR,loot,owned,==,255,OR,loot,owned,==,278,OR,loot,owned,==,5279,OR,loot,owned,==,5297,OR,loot,owned,==,5255,OR,loot,owned,==,5278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_mag,MP_FRONTEND_ONLY_DLC_WEAPON_UNLOCK,,,playerdata.mp,rankedMatchData.challengeState.ch_mag_unlock,>=,1,OR,loot,owned,==,223,OR,loot,owned,==,224,OR,loot,owned,==,225,OR,loot,owned,==,226,OR,loot,owned,==,5223,OR,loot,owned,==,5224,OR,loot,owned,==,5225,OR,loot,owned,==,5226,OR,dvar,match_running,==,1,OR,dlc,owned,==,seasonpass,OR,loot,owned,==,271,OR,loot,owned,==,5271,OR,loot,owned,==,342,OR,loot,owned,==,332,OR,loot,owned,==,341,OR,loot,owned,==,260,OR,loot,owned,==,293,OR,loot,owned,==,5332,OR,loot,owned,==,5341,OR,loot,owned,==,5260,OR,loot,owned,==,5293,,,,,,,,,,,,,,,,,,,,
iw7_unsalmg,MP_FRONTEND_ONLY_DLC_WEAPON_UNLOCK,,,playerdata.mp,rankedMatchData.challengeState.ch_unsalmg_unlock,>=,1,OR,loot,owned,==,227,OR,loot,owned,==,228,OR,loot,owned,==,229,OR,loot,owned,==,230,OR,loot,owned,==,5227,OR,loot,owned,==,5228,OR,loot,owned,==,5229,OR,loot,owned,==,5230,OR,dvar,match_running,==,1,OR,dlc,owned,==,seasonpass,OR,loot,owned,==,313,OR,loot,owned,==,314,OR,loot,owned,==,268,OR,loot,owned,==,285,OR,loot,owned,==,5313,OR,loot,owned,==,5314,OR,loot,owned,==,5268,OR,loot,owned,==,5285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_tacburst,MP_FRONTEND_ONLY_DLC_WEAPON_UNLOCK,,,playerdata.mp,rankedMatchData.challengeState.ch_tacburst_unlock,>=,1,OR,loot,owned,==,231,OR,loot,owned,==,232,OR,loot,owned,==,233,OR,loot,owned,==,234,OR,loot,owned,==,5231,OR,loot,owned,==,5232,OR,loot,owned,==,5233,OR,loot,owned,==,5234,OR,dvar,match_running,==,1,OR,dlc,owned,==,seasonpass,OR,loot,owned,==,304,OR,loot,owned,==,305,OR,loot,owned,==,306,OR,loot,owned,==,282,OR,loot,owned,==,5304,OR,loot,owned,==,5305,OR,loot,owned,==,5306,OR,loot,owned,==,5282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_katana,MP_FRONTEND_ONLY_AXE_UNLOCK,,,loot,owned,==,238,OR,loot,owned,==,5238,OR,dvar,match_running,==,1,OR,dlc,owned,==,seasonpass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_nunchucks,MP_FRONTEND_ONLY_AXE_UNLOCK,,,loot,owned,==,242,OR,loot,owned,==,5242,OR,dvar,match_running,==,1,OR,dlc,owned,==,seasonpass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iw7_venomx,MP_FRONTEND_ONLY_VENOMX_UNLOCK,,,unlocked,weapon:iw7_rvn,==,TRUE,AND,unlocked,weapon:iw7_udm45,==,TRUE,AND,unlocked,weapon:iw7_crdb,==,TRUE,AND,unlocked,weapon:iw7_vr,==,TRUE,AND,unlocked,weapon:iw7_mp28,==,TRUE,AND,unlocked,weapon:iw7_minilmg,==,TRUE,AND,unlocked,weapon:iw7_ba50cal,==,TRUE,AND,unlocked,weapon:iw7_mod2187,==,TRUE,AND,unlocked,weapon:iw7_longshot,==,TRUE,AND,unlocked,weapon:iw7_gauss,==,TRUE,AND,unlocked,weapon:iw7_mag,==,TRUE,AND,unlocked,weapon:iw7_unsalmg,==,TRUE,AND,unlocked,weapon:iw7_tacburst,==,TRUE,OR,dvar,match_running,==,1,OR,dlc,owned,==,seasonpass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
