iw7_m1_mpr_silencer,-4,-6,-2,-3,0,2,0,0,0
iw7_m4_mp,-1,-4,1,-6,0,0,0,0,0
iw7_m4_mpl_range,-1,-4,1,-6,0,0,0,0,0
iw7_m4_mpl_hb,-1,-4,1,-6,0,0,0,0,0
iw7_m4_mpr,-1,-4,1,-6,0,0,0,0,0
iw7_m4_mpr_hb,-1,-4,1,-6,0,0,0,0,0
iw7_m8_mp,-19,-6,2,0,0,0,0,0,0
iw7_m8_mpl_charge,-14,-5,0,0,0,0,0,0,0
iw7_m8_mpr,-14,-5,-1,0,0,0,0,0,0
iw7_mauler_mp,-23,-4,2,4,0,-1,0,0,0
iw7_mauler_mpl_damage,-25,-3,2,6,0,0,0,0,0
iw7_mauler_mpr,-25,-3,2,6,0,0,0,0,0
iw7_nrg_mp,15,0,0,-4,0,0,0,0,0
iw7_nrg_mpl_charge,15,0,1,-4,0,0,0,0,0
iw7_nrg_mpr_smart,15,0,0,0,0,0,0,0,0
iw7_revolver_mp,6,-2,0,-2,0,1,0,0,0
iw7_revolver_mpl_single,6,-2,0,0,0,0,0,0,0
iw7_revolver_mpr_explosive,6,-2,0,-2,0,1,0,0,0
iw7_ripper_mp_burst,1,-6,1,-5,0,0,0,0,0
iw7_ripper_mpl_pelvis,4,-6,0,-5,0,0,0,0,0
iw7_ripper_mpr,4,-6,0,-5,0,0,0,0,0
iw7_sdfar_mp,-10,-6,2,-4,0,-1,0,0,0
iw7_sdfar_mpl_auto,-16,-4,3,0,0,0,0,0,0
iw7_sdfar_mpl,-16,-4,3,0,0,0,0,0,0
iw7_sdflmg_mp,-6,-1,-2,1,0,3,0,0,0
iw7_sdflmg_mpr,-19,-5,-1,1,0,3,0,0,0
iw7_sdflmg_mpr_ammo,-19,-5,-1,1,0,3,0,0,0
iw7_sdfshotty_mp,-12,-5,4,0,0,-3,0,0,0
iw7_sdfshotty_mpl_infinite,-2,-4,3,0,0,-3,0,0,0
iw7_sdfshotty_mpr_accurate,-12,-6,4,0,0,-3,0,0,0
iw7_sonic_mp,-10,-4,1,0,0,0,0,0,0
iw7_sonic_mpl,-10,-4,1,0,0,0,0,0,0
iw7_sonic_mpr,-11,-3,1,0,0,0,0,0,0
iw7_spas_mpl_slug,-2,-2,0,1,0,1.75,0,0,0
iw7_spas_mpl,-2,-2,0,1,0,1.75,0,0,0
iw7_spas_mpr,-2,0,0,1,0,1.75,0,0,0
iw7_spas_mpr_focus,-2,0,0,1,0,1.75,0,0,0
iw7_spasc_mp,-6,-2,0,2,0,1,0,0,0
iw7_ump45_mpl,-3,-6,2,-2,0,0,0,0,0
iw7_ump45_mpr_akimbo,-3,-6,2,-4,0,0,0,0,0
iw7_ump45c_mp,-3,-6,2,-4,0,0,0,0,0
iw7_rvn_mp,-4,-5,1,0,0,1,0,0,0
iw7_rvn_mpl,-4,-5,1,0,0,1,0,0,0
iw7_rvn_mpl_burst6,-4,-5,1,0,0,1,0,0,0
iw7_udm45_mp,10,-4,0,-6,0,1.8,0,0,0
iw7_udm45_mpl,-6,-8,0,-6,0,1.8,0,0,0
iw7_udm45_mpl_stealth,-6,-8,0,-6,0,1.8,0,0,0
iw7_vr_mp,-14,-4,1,2,0,0,0,0,0
iw7_vr_mpl,-14,-4,1,2,0,0,0,0,0
iw7_vr_mpl_range,-14,-4,1,2,0,0,0,0,0
iw7_crdb_mp,3,-3,1,-5,0,0,0,0,0
iw7_crdb_mpl,3,-3,0,-5,0,0,0,0,0
iw7_mp28_mp,1,-5,-1,-6,0,1.75,0,0,0
iw7_mp28_mpl,1,-5,0,-6,0,1.75,0,0,0
iw7_nrg_mpr_smart,15,0,0,-4,0,0,0,0,0
iw7_minilmg_mp,-8,-5,2,2,0,-1,0,0,0
iw7_minilmg_mpl,-8,-5,2,2,0,-1,0,0,0
iw7_minilmg_mpl_spooled,-8,-5,2,2,0,-1,0,0,0
iw7_ba50cal_mp,-17,-6,0,0,0,0,0,0,0
iw7_ba50cal_mpl,-17,-6,0,0,0,0,0,0,0
iw7_ba50cal_mpl_overkill,-17,-6,0,0,0,0,0,0,0
iw7_mod2187_mp,12,-2,0,-4,0,-0.5,0,0,0
iw7_mod2187_mpl,13,-2,0,-4,0,-0.5,0,0,0
iw7_mod2187_mpl_epic2,13,-2,0,-4,0,-0.5,0,0,0
iw7_longshot_mp,-17,-5,0,0,0,1,0,0,0
iw7_longshot_mpl,-17,-5,0,0,0,1,0,0,0
iw7_longshot_mpl_burst,-17,-5,0,0,0,1,0,0,0
iw7_gauss_mp,-10,0,2,5,0,0,0,0,0
iw7_gauss_mp_auto,-10,0,2,5,0,0,0,0,0
iw7_gauss_mp_burst2,-10,0,2,5,0,0,0,0,0
iw7_gauss_mp_burst3,-10,0,2,5,0,0,0,0,0
iw7_gauss_mpl,-10,0,2,5,0,0,0,0,0
iw7_gauss_mpl_auto,-10,0,2,5,0,0,0,0,0
iw7_mag_mp,11,-2,-1,-3,0,1.5,0,0,0
iw7_mag_mpl,11,-2,-1,-3,0,1.5,0,0,0
iw7_mag_mpl_epic2,11,-2,-1,-3,0,1.5,0,0,0
iw7_unsalmg_mp,-10,-5,1,0,0,0,0,0,0
iw7_unsalmg_mpl,-10,-5,1,0,0,0,0,0,0
iw7_unsalmg_mpl_auto,-10,-5,1,0,0,0,0,0,0
iw7_tacburst_mp,-4,-6,1,-5,0,0.75,0,0,0
iw7_tacburst_mpl,-4,-6,1,-5,0,0.75,0,0,0
iw7_tacburst_mpl_epic2,-4,-6,1,-5,0,0.75,0,0,0
iw7_tacburst_mp_bu,-4,-6,1,-5,0,0.75,0,0,0
iw7_katana_mp,-18,10,-1,3,0,0,135,-90,-90
iw7_katana_mpl,-18,10,-1,3,0,0,135,-90,-90
iw7_nunchucks_mp,-10,-4,-5,0,0,5,0,-90,-90
iw7_nunchucks_mpl,-10,-4,-5,0,0,5,0,-90,-90
iw7_venomx_mp,-15,-3,0,6,0,3,0,0,0
