14,six,icon_medal_superkill,combat,MEDALS_MP_SIX_KILL,MEDALS_MP_SIX_KILL_DESC,0,100,count,1,medal_xp_six,,1
15,seven,icon_medal_megakill,combat,MEDALS_MP_SEVEN_KILL,MEDALS_MP_SEVEN_KILL_DESC,0,101,count,1,medal_xp_seven,,1
16,eight,icon_medal_ultrakill,combat,MEDALS_MP_EIGHT_KILL,MEDALS_MP_EIGHT_KILL_DESC,0,102,count,1,medal_xp_eight,,1
17,multi,icon_medal_killchain,combat,MEDALS_MP_MULTI_KILL,MEDALS_MP_MULTI_KILL_DESC,0,103,count,1,medal_xp_multi,,1
18,posthumous,icon_medal_afterlife,combat,MEDALS_MP_POSTHUMOUS,MEDALS_MP_POSTHUMOUS_DESC,0,50,count,1,medal_xp_kill_mod_common,,1
19,first_place_kill,icon_medal_kingslayer,combat,MEDALS_MP_FIRST_PLACE_KILL,MEDALS_MP_FIRST_PLACE_KILL_DESC,0,40,count,1,medal_xp_kill_mod_common,,1
20,one_shot_kill,icon_medal_oneshotonekill,combat,MEDALS_MP_ONE_SHOT_KILL,MEDALS_MP_ONE_SHOT_KILL_DESC,0,50,count,1,medal_xp_kill_mod_common,,1
21,mo_money,icon_medal_momoney,combat,MEDALS_MP_MO_MONEY,MEDALS_MP_MO_MONEY_DESC,1,10,count,1,medal_xp_mo_money,,1
22,gun_butt,icon_medal_nosebreaker,combat,MEDALS_MP_GUN_BUTT,MEDALS_MP_GUN_BUTT_DESC,1,50,count,1,medal_xp_mo_money,,1
23,grenade_double,icon_medal_popcorn,combat,MEDALS_MP_GRENADE_DOUBLE,MEDALS_MP_GRENADE_DOUBLE_DESC,0,50,count,1,medal_xp_kill_mod_uncommon,,1
24,fist_kill,icon_medal_knockout,combat,MEDALS_MP_FIST_KILL,MEDALS_MP_FIST_KILL_DESC,0,50,count,1,medal_xp_kill_mod_uncommon,,1
25,mantle_kill,icon_medal_multitasker,combat,MEDALS_MP_MANTLE_KILL,MEDALS_MP_MANTLE_KILL_DESC,0,50,count,1,medal_xp_kill_mod_uncommon,,1
26,slide_kill,icon_medal_lowblow,combat,MEDALS_MP_SLIDE_KILL,MEDALS_MP_SLIDE_KILL_DESC,0,50,count,1,medal_xp_kill_mod_common,,1
27,stunned_kill,icon_medal_shakeitoff,combat,MEDALS_MP_STUNNED_KILL,MEDALS_MP_STUNNED_KILL_DESC,0,50,count,1,medal_xp_kill_mod_common,,1
28,backstab,icon_medal_backstabber,combat,MEDALS_MP_BACKSTAB,MEDALS_MP_BACKSTAB_DESC,0,50,count,1,medal_xp_kill_mod_common,,1
29,backfire,icon_medal_backfire,combat,MEDALS_MP_BACKFIRE,MEDALS_MP_BACKFIRE_DESC,0,60,count,1,medal_xp_kill_mod_uncommon,,1
30,quad_feed,icon_medal_quadfeed,combat,MEDALS_MP_QUAD_FEED,MEDALS_MP_QUAD_FEED_DESC,0,1000,count,1,medal_xp_kill_mod_rare,,1
31,save_teammate,icon_medal_savior,combat,MEDALS_MP_SAVE_TEAMMATE,MEDALS_MP_SAVE_TEAMMATE_DESC,0,50,count,1,medal_xp_kill_mod_common,,1
32,one_shot_two_kills,icon_medal_collateral,combat,MEDALS_MP_ONE_SHOT_TWO_KILLS,MEDALS_MP_ONE_SHOT_TWO_KILLS_DESC,0,60,count,1,medal_xp_kill_mod_uncommon,,1
33,explosive_stick,icon_medal_stick,combat,MEDALS_MP_EXPLOSIVE_STICK,MEDALS_MP_EXPLOSIVE_STICK_DESC,0,60,count,1,medal_xp_kill_mod_common,,1
34,throwingknife_kill,icon_medal_choppedup,combat,MEDALS_MP_THROWINGKNIFE_KILL,MEDALS_MP_THROWINGKNIFE_KILL_DESC,0,40,count,1,medal_xp_kill_mod_common,,1
35,kill_wallrunner,icon_medal_wallbuster,combat,MEDALS_MP_KILL_WALLRUNNER,MEDALS_MP_KILL_WALLRUNNER_DESC,0,50,count,1,medal_xp_kill_mod_common,,1
36,kill_jumper,icon_medal_grounded,combat,MEDALS_MP_KILL_JUMPER,MEDALS_MP_KILL_JUMPER_DESC,0,50,count,1,medal_xp_kill_mod_common,,1
37,wallrun_kill,icon_medal_smackdown,combat,MEDALS_MP_WALLRUN_KILL,MEDALS_MP_WALLRUN_KILL_DESC,0,50,count,1,medal_xp_kill_mod_common,,1
38,air_kill,icon_medal_jumpshot,combat,MEDALS_MP_AIR_KILL,MEDALS_MP_AIR_KILL_DESC,0,50,count,1,medal_xp_kill_mod_common,,1
39,low_health_kill,icon_medal_survivor,combat,MEDALS_MP_LOW_HEALTH_KILL,MEDALS_MP_LOW_HEALTH_KILL_DESC,0,50,count,1,medal_xp_kill_mod_common,,1
40,air_to_air_kill,icon_medal_dogfight,combat,MEDALS_MP_AIR_TO_AIR_KILL,MEDALS_MP_AIR_TO_AIR_KILL_DESC,0,50,count,1,medal_xp_kill_mod_common,,1
41,item_impact,icon_medal_bonk,combat,MEDALS_MP_ITEM_IMPACT,MEDALS_MP_ITEM_IMPACT_DESC,0,500,count,1,medal_xp_kill_mod_rare,,1
42,streak_5,icon_medal_bloodthirsty,combat,MEDALS_MP_STREAK_5,MEDALS_MP_STREAK_5_DESC,0,100,count,1,medal_xp_streak_5,,1
43,streak_10,icon_medal_merciless,combat,MEDALS_MP_STREAK_10,MEDALS_MP_STREAK_10_DESC,0,300,count,1,medal_xp_streak_10,,1
44,streak_15,icon_medal_ruthless,combat,MEDALS_MP_STREAK_15,MEDALS_MP_STREAK_15_DESC,0,500,count,1,medal_xp_streak_15,,1
45,streak_20,icon_medal_relentless,combat,MEDALS_MP_STREAK_20,MEDALS_MP_STREAK_20_DESC,0,998,count,1,medal_xp_streak_20,,1
46,streak_25,icon_medal_brutal,combat,MEDALS_MP_STREAK_25,MEDALS_MP_STREAK_25_DESC,0,999,count,1,medal_xp_streak_25,,1
47,streak_30,icon_medal_nuclear,combat,MEDALS_MP_STREAK_30,MEDALS_MP_30_STREAK_DESC,0,1000,count,1,medal_xp_streak_30,,1
48,streak_max,icon_medal_unstoppable,combat,MEDALS_MP_STREAK_MAX,MEDALS_MP_STREAK_MAX_DESC,0,1001,count,1,medal_xp_streak_max,,1
49,ss_kill_remote_c8,icon_medal_targeteliminated,streak_kill,MEDALS_MP_SS_KILL_REMOTE_C8,MEDALS_MP_SS_KILL_REMOTE_C8_DESC,0,40,count,1,medal_xp_ss_kill,medal_score_ss_kill,1
50,ss_kill_ball_drone_backup,icon_medal_coveringfire,streak_kill,MEDALS_MP_SS_KILL_BALL_DRONE_BACKUP,MEDALS_MP_SS_KILL_BALL_DRONE_BACKUP_DESC,0,40,count,1,medal_xp_ss_kill,medal_score_ss_kill,1
51,ss_kill_thor,icon_medal_thunderstorm,streak_kill,MEDALS_MP_SS_KILL_THOR,MEDALS_MP_SS_KILL_THOR_DESC,0,40,count,1,medal_xp_ss_kill,medal_score_ss_kill,1
52,ss_kill_bombardment,icon_medal_fromorbit,streak_kill,MEDALS_MP_SS_KILL_BOMBARDMENT,MEDALS_MP_SS_KILL_BOMBARDMENT_DESC,0,40,count,1,medal_xp_ss_kill,medal_score_ss_kill,1
53,ss_kill_minijackal,icon_medal_predator,streak_kill,MEDALS_MP_SS_KILL_MINIJACKAL,MEDALS_MP_SS_KILL_MINIJACKAL_DESC,0,40,count,1,medal_xp_ss_kill,medal_score_ss_kill,1
54,ss_kill_sentry_shock,icon_medal_crackdown,streak_kill,MEDALS_MP_SS_KILL_SENTRY_SHOCK,MEDALS_MP_SS_KILL_SENTRY_SHOCK_DESC,0,40,count,1,medal_xp_ss_kill,medal_score_ss_kill,1
55,ss_kill_precision_airstrike,icon_medal_strikedelivered,streak_kill,MEDALS_MP_SS_KILL_PRECISION_AIRSTRIKE,MEDALS_MP_SS_KILL_PRECISION_AIRSTRIKE_DESC,0,40,count,1,medal_xp_ss_kill,medal_score_ss_kill,1
56,ss_kill_jackal,icon_medal_airsupport,streak_kill,MEDALS_MP_SS_KILL_JACKAL,MEDALS_MP_SS_KILL_JACKAL_DESC,0,40,count,1,medal_xp_ss_kill,medal_score_ss_kill,1
57,ss_use_dronedrop,icon_medal_baittaken,streak_kill,MEDALS_MP_SS_USE_DRONEDROP,MEDALS_MP_SS_USE_DRONEDROP_DESC,0,40,count,1,medal_xp_ss_kill,medal_score_ss_kill,1
58,ss_kill_venom,icon_medal_boom,streak_kill,MEDALS_MP_SS_KILL_VENOM,MEDALS_MP_SS_KILL_VENOM_DESC,0,40,count,1,medal_xp_ss_kill,medal_score_ss_kill,1
59,ss_kill_trinity,icon_medal_rainingdeath,streak_kill,MEDALS_MP_SS_KILL_TRINITY,MEDALS_MP_SS_KILL_TRINITY_DESC,0,40,count,1,medal_xp_ss_kill,medal_score_ss_kill,1
60,ss_use_enemy_dronedrop,icon_medal_hijacker,streak_kill,MEDALS_MP_SS_USE_ENEMY_DRONEDROP,MEDALS_MP_SS_USE_ENEMY_DRONEDROP_DESC,0,60,count,1,medal_xp_use_enemy_dronedrop,medal_score_use_enemy_dronedrop,1
61,kill_ss_remote_c8,icon_medal_terminated,streak_shutdown,MEDALS_MP_KILL_SS_REMOTE_C8,MEDALS_MP_KILL_SS_REMOTE_C8_DESC,0,60,count,1,medal_xp_kill_ss_large,medal_score_kill_ss_remote_c8,1
62,kill_ss_ball_drone_backup,icon_medal_carrioncooker,streak_shutdown,MEDALS_MP_KILL_SS_BALL_DRONE_BACKUP,MEDALS_MP_KILL_SS_BALL_DRONE_BACKUP_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_ball_drone_backup,1
63,kill_ss_thor,icon_medal_lightningrod,streak_shutdown,MEDALS_MP_KILL_SS_THOR,MEDALS_MP_KILL_SS_THOR_DESC,0,60,count,1,medal_xp_kill_ss_large,medal_score_kill_ss_thor,1
64,kill_ss_minijackal,icon_medal_dronehunter,streak_shutdown,MEDALS_MP_KILL_SS_MINIJACKAL,MEDALS_MP_KILL_SS_MINIJACKAL_DESC,0,60,count,1,medal_xp_kill_ss_large,medal_score_kill_ss_minijackal,1
65,kill_ss_sentry_shock,icon_medal_scrapped,streak_shutdown,MEDALS_MP_KILL_SS_SENTRY_SHOCK,MEDALS_MP_KILL_SS_SENTRY_SHOCK_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_sentry_shock,1
66,kill_ss_jackal,icon_medal_flyswatter,streak_shutdown,MEDALS_MP_KILL_SS_JACKAL,MEDALS_MP_KILL_SS_JACKAL_DESC,0,60,count,1,medal_xp_kill_ss_large,medal_score_kill_ss_jackal,1
67,kill_ss_dronedrop,icon_medal_notip,streak_shutdown,MEDALS_MP_KILL_SS_DRONEDROP,MEDALS_MP_KILL_SS_DRONEDROP_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_dronedrop,1
68,kill_ss_uav,icon_medal_blackout,streak_shutdown,MEDALS_MP_KILL_SS_UAV,MEDALS_MP_KILL_SS_UAV_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_uav,1
69,kill_ss_counter_uav,icon_medal_fuzzbuster,streak_shutdown,MEDALS_MP_KILL_SS_COUNTER_UAV,MEDALS_MP_KILL_SS_COUNTER_UAV_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_counter_uav,1
70,kill_ss_directional_uav,icon_medal_blinded,streak_shutdown,MEDALS_MP_KILL_SS_DIRECTIONAL_UAV,MEDALS_MP_KILL_SS_DIRECTIONAL_UAV_DESC,0,60,count,1,medal_xp_kill_ss_large,medal_score_kill_ss_directional_uav,1
71,kill_ss_venom,icon_medal_roadrage,streak_shutdown,MEDALS_MP_KILL_SS_VENOM,MEDALS_MP_KILL_SS_VENOM_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_venom,1
72,kill_ss_drone_hive,icon_medal_intercepted,streak_shutdown,MEDALS_MP_KILL_SS_TRINITY,MEDALS_MP_KILL_SS_TRINITY_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_trinity,0
73,super_kill_steeldragon,icon_medal_twinsnake,super_kill,MEDALS_MP_SUPER_KILL_STEELDRAGON,MEDALS_MP_SUPER_KILL_STEELDRAGON_DESC,0,40,count,1,medal_xp_super_kill,,1
74,super_kill_amplify,icon_medal_assaultckills,super_kill,MEDALS_MP_SUPER_KILL_AMPLIFY,MEDALS_MP_SUPER_KILL_AMPLIFY_DESC,0,40,count,1,medal_xp_super_kill,,1
75,super_kill_overdrive,icon_medal_assaultbkills,super_kill,MEDALS_MP_SUPER_KILL_OVERDRIVE,MEDALS_MP_SUPER_KILL_OVERDRIVE_DESC,0,40,count,1,medal_xp_super_kill,,1
76,super_kill_claw,icon_medal_leadthrower,super_kill,MEDALS_MP_SUPER_KILL_CLAW,MEDALS_MP_SUPER_KILL_CLAW_DESC,0,40,count,1,medal_xp_super_kill,,1
77,super_kill_armorup,icon_medal_impervious,super_kill,MEDALS_MP_SUPER_KILL_ARMORUP,MEDALS_MP_SUPER_KILL_ARMORUP_DESC,0,40,count,1,medal_xp_super_kill,,1
78,super_kill_bull_charge,icon_medal_heavyckills,super_kill,MEDALS_MP_SUPER_KILL_BULL_CHARGE,MEDALS_MP_SUPER_KILL_BULL_CHARGE_DESC,0,40,count,1,medal_xp_super_kill,,1
79,super_kill_armmgs,icon_medal_nohands,super_kill,MEDALS_MP_SUPER_KILL_ARMMGS,MEDALS_MP_SUPER_KILL_ARMMGS_DESC,0,40,count,1,medal_xp_super_kill,,1
80,super_kill_reaper,icon_medal_hunter,super_kill,MEDALS_MP_SUPER_KILL_REAPER,MEDALS_MP_SUPER_KILL_REAPER_DESC,0,40,count,1,medal_xp_super_kill,,1
81,super_kill_rewind,icon_medal_synapticckills,super_kill,MEDALS_MP_SUPER_KILL_REWIND,MEDALS_MP_SUPER_KILL_REWIND_DESC,0,40,count,1,medal_xp_super_kill,,1
82,super_kill_atomizer,icon_medal_mystified,super_kill,MEDALS_MP_SUPER_KILL_ATOMIZER,MEDALS_MP_SUPER_KILL_ATOMIZER_DESC,0,40,count,1,medal_xp_super_kill,,1
83,super_kill_phaseshift,icon_medal_surprise,super_kill,MEDALS_MP_SUPER_KILL_PHASESHIFT,MEDALS_MP_SUPER_KILL_PHASESHIFT_DESC,0,40,count,1,medal_xp_super_kill,,1
84,super_kill_teleport,icon_medal_blink,super_kill,MEDALS_MP_SUPER_KILL_TELEPORT,MEDALS_MP_SUPER_KILL_TELEPORT_DESC,0,40,count,1,medal_xp_super_kill,,1
85,super_kill_blackholegun,icon_medal_noescape,super_kill,MEDALS_MP_SUPER_KILL_BLACKHOLEGUN,MEDALS_MP_SUPER_KILL_BLACKHOLEGUN_DESC,0,40,count,1,medal_xp_super_kill,,1
86,super_kill_supertrophy,icon_medal_lockdown,super_kill,MEDALS_MP_SUPER_KILL_SUPERTROPHY,MEDALS_MP_SUPER_KILL_SUPERTROPHY_DESC,0,40,count,1,medal_xp_super_kill,,1
87,super_kill_microturret,icon_medal_sixckills,super_kill,MEDALS_MP_SUPER_KILL_MICROTURRET,MEDALS_MP_SUPER_KILL_MICROTURRET_DESC,0,40,count,1,medal_xp_super_kill,,1
88,super_kill_penetrationrailgun,icon_medal_nailedit,super_kill,MEDALS_MP_SUPER_KILL_PENETRATIONRAILGUN,MEDALS_MP_SUPER_KILL_PENETRATIONRAILGUN_DESC,0,40,count,1,medal_xp_super_kill,,1
89,super_kill_visionpulse,icon_medal_omniscient,super_kill,MEDALS_MP_SUPER_KILL_VISIONPULSE,MEDALS_MP_SUPER_KILL_VISIONPULSE_DESC,0,40,count,1,medal_xp_super_kill,,1
90,super_kill_invisible,icon_medal_ghostckills,super_kill,MEDALS_MP_SUPER_KILL_INVISIBLE,MEDALS_MP_SUPER_KILL_INVISIBLE_DESC,0,40,count,1,medal_xp_super_kill,,1
91,super_shutdown_steeldragon,icon_medal_dragonslayer,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_STEELDRAGON,MEDALS_MP_SUPER_SHUTDOWN_STEELDRAGON_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
92,super_shutdown_amplify,icon_medal_assaultckilljoy,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_AMPLIFY,MEDALS_MP_SUPER_SHUTDOWN_AMPLIFY_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
93,super_shutdown_overdrive,icon_medal_assaultbkilljoy,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_OVERDRIVE,MEDALS_MP_SUPER_SHUTDOWN_OVERDRIVE_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
94,super_shutdown_claw,icon_medal_notafraid,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_CLAW,MEDALS_MP_SUPER_SHUTDOWN_CLAW_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
95,super_shutdown_armorup,icon_medal_ap,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_ARMORUP,MEDALS_MP_SUPER_SHUTDOWN_ARMORUP_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
96,super_shutdown_bull_charge,icon_medal_heavyckilljoy,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_BULL_CHARGE,MEDALS_MP_SUPER_SHUTDOWN_BULL_CHARGE_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
97,super_shutdown_armmgs,icon_medal_shortcircuit,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_ARMMGS,MEDALS_MP_SUPER_SHUTDOWN_ARMMGS_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
98,super_shutdown_reaper,icon_medal_poacher,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_REAPER,MEDALS_MP_SUPER_SHUTDOWN_REAPER_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
99,super_shutdown_rewind,icon_medal_synapticckilljoy,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_REWIND,MEDALS_MP_SUPER_SHUTDOWN_REWIND_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
100,super_shutdown_atomizer,icon_medal_duelist,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_ATOMIZER,MEDALS_MP_SUPER_SHUTDOWN_ATOMIZER_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
101,super_shutdown_phaseshift,icon_medal_outofphase,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_PHASESHIFT,MEDALS_MP_SUPER_SHUTDOWN_PHASESHIFT_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
102,super_shutdown_teleport,icon_medal_didntblink,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_TELEPORT,MEDALS_MP_SUPER_SHUTDOWN_TELEPORT_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
103,super_shutdown_blackholegun,icon_medal_antigrav,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_BLACKHOLEGUN,MEDALS_MP_SUPER_SHUTDOWN_BLACKHOLEGUN_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
104,super_shutdown_supertrophy,icon_medal_decimator,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_SUPERTROPHY,MEDALS_MP_SUPER_SHUTDOWN_SUPERTROPHY_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
105,super_shutdown_microturret,icon_medal_operatorckilljoy,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_MICROTURRET,MEDALS_MP_SUPER_SHUTDOWN_MICROTURRET_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
106,super_shutdown_penetrationrailgun,icon_medal_eraser,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_PENETRATIONRAILGUN,MEDALS_MP_SUPER_SHUTDOWN_PENETRATIONRAILGUN_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
107,super_shutdown_visionpulse,icon_medal_tagback,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_VISIONPULSE,MEDALS_MP_SUPER_SHUTDOWN_VISIONPULSE_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
108,super_shutdown_invisible,icon_medal_ghostckilljoy,supershutdown,MEDALS_MP_SUPER_SHUTDOWN_INVISIBLE,MEDALS_MP_SUPER_SHUTDOWN_INVISIBLE_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1
109,mode_ctf_cap,icon_medal_playmaker,gamemode,MEDALS_MP_MODE_CTF_CAP,MEDALS_MP_MODE_CTF_CAP_DESC,0,1500,count,1,medal_mode_ctf_cap_xp,medal_mode_ctf_cap_score,1
110,mode_ctf_kill_carrier,icon_medal_takedown,gamemode,MEDALS_MP_MODE_CTF_KILL_CARRIER,MEDALS_MP_MODE_CTF_KILL_CARRIER_DESC,0,1000,count,1,medal_mode_ctf_kill_carrier_xp,medal_mode_ctf_kill_carrier_score,1
111,mode_ctf_kill_with_flag,icon_medal_denied,gamemode,MEDALS_MP_MODE_CTF_KILL_WITH_FLAG,MEDALS_MP_MODE_CTF_KILL_WITH_FLAG_DESC,0,1000,count,1,medal_mode_ctf_kill_with_flag_xp,medal_mode_ctf_kill_with_flag_score,1
112,mode_ctf_nope,icon_medal_nope,gamemode,MEDALS_MP_MODE_CTF_NOPE,MEDALS_MP_MODE_CTF_NOPE_DESC,0,1500,count,1,medal_mode_ctf_nope_xp,medal_mode_ctf_nope_score,1
113,mode_x_last_alive,icon_medal_lastmanstanding,gamemode,MEDALS_MP_MODE_X_LAST_ALIVE,MEDALS_MP_MODE_X_LAST_ALIVE_DESC,0,50,count,1,medal_mode_x_last_alive_xp,medal_mode_x_last_alive_score,1
114,mode_x_eliminate,icon_medal_elimination,gamemode,MEDALS_MP_MODE_X_ELIMINATE,MEDALS_MP_MODE_X_ELIMINATE_DESC,0,50,count,1,medal_mode_x_eliminate_xp,medal_mode_x_eliminate_score,1
115,mode_sd_last_defuse,icon_medal_clutch,gamemode,MEDALS_MP_MODE_SD_LAST_DEFUSE,MEDALS_MP_MODE_SD_LAST_DEFUSE_DESC,0,50,count,1,medal_mode_sd_last_defuse_xp,medal_mode_sd_last_defuse_score,1
116,mode_sd_defuse,icon_medal_hero,gamemode,MEDALS_MP_MODE_SD_DEFUSE,MEDALS_MP_MODE_SD_DEFUSE_DESC,0,1000,count,1,medal_mode_sd_defuse_xp,medal_mode_sd_defuse_score,1
117,mode_sd_detonate,icon_medal_bomber,gamemode,MEDALS_MP_MODE_SD_DETONATE,MEDALS_MP_MODE_SD_DETONATE_DESC,0,1000,count,1,medal_mode_sd_detonate_xp,medal_mode_sd_detonate_score,1
118,mode_sd_plant_save,icon_medal_taskforce,gamemode,MEDALS_MP_MODE_SD_PLANT_SAVE,MEDALS_MP_MODE_SD_PLANT_SAVE_DESC,0,50,count,1,medal_mode_sd_plant_save_xp,medal_mode_sd_plant_save_score,1
119,mode_sd_defuse_save,icon_medal_stillonline,gamemode,MEDALS_MP_MODE_SD_DEFUSE_SAVE,MEDALS_MP_MODE_SD_DEFUSE_SAVE_DESC,0,50,count,1,medal_mode_sd_defuse_save_xp,medal_mode_sd_defuse_save_score,1
120,mode_hp_secure,icon_medal_lockeddown,gamemode,MEDALS_MP_MODE_HP_SECURE,MEDALS_MP_MODE_HP_SECURE_DESC,0,50,count,1,medal_mode_hp_secure_xp,medal_mode_hp_secure_score,1
121,mode_hp_assault,icon_medal_cleared,gamemode,MEDALS_MP_MODE_HP_ASSAULT,MEDALS_MP_MODE_HP_ASSAULT_DESC,0,50,count,1,medal_mode_hp_assault_xp,medal_mode_hp_assault_score,0
122,mode_hp_quick_cap,icon_medal_forwardposition,gamemode,MEDALS_MP_MODE_HP_QUICK_CAP,MEDALS_MP_MODE_HP_QUICK_CAP_DESC,0,60,count,1,medal_mode_hp_quick_cap_xp,medal_mode_hp_quick_cap_score,1
123,mode_kc_own_tags,icon_medal_retrieved,gamemode,MEDALS_MP_MODE_KC_OWN_TAGS,MEDALS_MP_MODE_KC_OWN_TAGS_DESC,0,60,count,1,medal_mode_kc_own_tags_xp,medal_mode_kc_own_tags_score,1
124,mode_kc_3_tags,icon_medal_cleanup,gamemode,MEDALS_MP_MODE_KC_3_TAGS,MEDALS_MP_MODE_KC_3_TAGS_DESC,0,60,count,1,medal_mode_kc_3_tags_xp,medal_mode_kc_3_tags_score,1
125,mode_dom_secure_b,icon_medal_openingmove,gamemode,MEDALS_MP_MODE_DOM_SECURE_B,MEDALS_MP_MODE_DOM_SECURE_B_DESC,0,50,count,1,medal_mode_dom_secure_b_xp,medal_mode_dom_secure_b_score,1
126,mode_dom_secure_neutral,icon_medal_scorestreaks,gamemode,MEDALS_MP_MODE_DOM_SECURE_NEUTRAL,MEDALS_MP_MODE_DOM_SECURE_NEUTRAL_DESC,0,50,count,1,medal_mode_dom_secure_neutral_xp,medal_mode_dom_secure_neutral_score,1
127,mode_dom_assault,icon_medal_steelrain,gamemode,MEDALS_MP_MODE_DOM_ASSAULT,MEDALS_MP_MODE_DOM_ASSAULT_DESC,0,60,count,1,medal_mode_dom_assault_xp,medal_mode_dom_assault_score,0
128,mode_dom_secure,icon_medal_secure,gamemode,MEDALS_MP_MODE_DOM_SECURE,MEDALS_MP_MODE_DOM_SECURE_DESC,0,1000,count,1,medal_mode_dom_secure_xp,medal_mode_dom_secure_score,1
129,mode_dom_neutralized,icon_medal_giantslayer,gamemode,MEDALS_MP_MODE_DOM_NEUTRALIZED,MEDALS_MP_MODE_DOM_NEUTRALIZED_DESC,0,50,count,1,medal_mode_dom_secure_xp,medal_mode_dom_secure_neutralilized_score,1
