ch_owner_kill,CHALLENGE_OWNER_KILL,CHALLENGE_OWNER_KILL_DESC,,unused,1,humiliation,ch_humiliation_master,,,5,1000,50,,,,,,,,,,,,,,,
ch_last_bullet_kill,CHALLENGE_LAST_BULLET_KILL,CHALLENGE_LAST_BULLET_KILL_DESC,,unused,1,humiliation,ch_humiliation_master,,,2,500,50,5,1000,60,10,2500,70,,,,,,,,,
ch_point_blank_sniper,CHALLENGE_POINT_BLANK_SNIPER,CHALLENGE_POINT_BLANK_SNIPER_DESC,,unused,1,humiliation,ch_humiliation_master,,,10,1000,50,,,,,,,,,,,,,,,
ch_humiliation_master,CHALLENGE_HUMILIATION_MASTER,CHALLENGE_HUMILIATION_MASTER_DESC,,unused,1,humiliation,,,,12,10000,500,,,,,,,,,,,,,,,
ch_scorestreak_kills_trinity,CHALLENGE_SCORESTREAK_KILLS_TRINITY,CHALLENGE_SCORESTREAK_KILLS_TRINITY_DESC,,unused,1,airassault,ch_scorestreak_air_master,,,5,500,50,10,1000,60,25,2000,70,50,5000,55,,,,,,
ch_scorestreak_kills_vulture,CHALLENGE_SCORESTREAK_KILLS_VULTURE,CHALLENGE_SCORESTREAK_KILLS_VULTURE_DESC,,unused,1,airassault,ch_scorestreak_air_master,,,5,500,50,10,1000,60,25,2000,70,50,5000,55,,,,,,
ch_scorestreak_kills_apex,CHALLENGE_SCORESTREAK_KILLS_APEX,CHALLENGE_SCORESTREAK_KILLS_APEX_DESC,,unused,1,airassault,ch_scorestreak_air_master,,,5,500,50,10,1000,60,25,2000,70,50,5000,55,,,,,,
ch_scorestreak_kills_airstrike,CHALLENGE_SCORESTREAK_KILLS_AIRSTRIKE,CHALLENGE_SCORESTREAK_KILLS_AIRSTRIKE_DESC,,unused,1,airassault,ch_scorestreak_air_master,,,5,500,50,10,1000,60,25,2000,70,50,5000,55,,,,,,
ch_scorestreak_kills_thor,CHALLENGE_SCORESTREAK_KILLS_THOR,CHALLENGE_SCORESTREAK_KILLS_THOR_DESC,,unused,1,airassault,ch_scorestreak_air_master,,,5,500,50,10,1000,60,25,2000,70,50,5000,55,,,,,,
ch_scorestreak_kills_bombardment,CHALLENGE_SCORESTREAK_KILLS_BOMBARDMENT,CHALLENGE_SCORESTREAK_KILLS_BOMBARDMENT_DESC,,unused,1,airassault,ch_scorestreak_air_master,,,5,500,50,10,1000,60,25,2000,70,50,5000,55,,,,,,
ch_scorestreak_kills_warden,CHALLENGE_SCORESTREAK_KILLS_WARDEN,CHALLENGE_SCORESTREAK_KILLS_WARDEN_DESC,,unused,1,airassault,ch_scorestreak_air_master,,,5,500,50,10,1000,60,25,2000,70,50,5000,55,,,,,,
ch_scorestreak_air_to_air,CHALLENGE_SCORESTREAK_AIR_TO_AIR,CHALLENGE_SCORESTREAK_AIR_TO_AIR_DESC,,unused,1,airassault,ch_scorestreak_air_master,,,5,2000,50,,,,,,,,,,,,,,,
ch_scorestreak_triple_kills,CHALLENGE_SCORESTREAK_TRIPLE_KILLS,CHALLENGE_SCORESTREAK_TRIPLE_KILLS_DESC,,unused,1,airassault,ch_scorestreak_air_master,,,10,2000,50,,,,,,,,,,,,,,,
ch_warden_double,CHALLENGE_WARDEN_DOUBLE,CHALLENGE_WARDEN_DOUBLE_DESC,,unused,1,airassault,ch_scorestreak_air_master,,,5,2000,50,,,,,,,,,,,,,,,
ch_apex_pilot,CHALLENGE_APEX_PILOT,CHALLENGE_APEX_PILOT_DESC,,unused,1,airassault,ch_scorestreak_air_master,10,,600,2000,50,,,,,,,,,,,,,,,
ch_scorestreak_air_to_ground,CHALLENGE_SCORESTREAK_AIR_TO_GROUND,CHALLENGE_SCORESTREAK_AIR_TO_GROUND_DESC,,unused,1,airassault,ch_scorestreak_air_master,,,10,2000,50,,,,,,,,,,,,,,,
ch_scorestreak_air_master,CHALLENGE_SCORESTREAK_AIR_MASTER,CHALLENGE_SCORESTREAK_AIR_MASTER_DESC,,unused,1,airassault,,,,12,10000,500,,,,,,,,,,,,,,,
ch_scorestreak_kills_scarab,CHALLENGE_SCORESTREAK_KILLS_SCARAB,CHALLENGE_SCORESTREAK_KILLS_SCARAB_DESC,,unused,1,groundassault,ch_scorestreak_ground_master,,,5,500,50,10,1000,60,25,2000,70,50,5000,55,,,,,,
ch_scorestreak_kills_sentry,CHALLENGE_SCORESTREAK_KILLS_SENTRY,CHALLENGE_SCORESTREAK_KILLS_SENTRY_DESC,,unused,1,groundassault,ch_scorestreak_ground_master,,,5,500,50,10,1000,60,25,2000,70,50,5000,55,,,,,,
ch_scorestreak_kills_rc8,CHALLENGE_SCORESTREAK_KILLS_RC8,CHALLENGE_SCORESTREAK_KILLS_RC8_DESC,,unused,1,groundassault,ch_scorestreak_ground_master,,,5,500,50,10,1000,60,25,2000,70,50,5000,55,,,,,,
ch_scorestreak_double_scarab,CHALLENGE_SCORESTREAK_DOUBLE_SCARAB,CHALLENGE_SCORESTREAK_DOUBLE_SCARAB_DESC,,unused,1,groundassault,ch_scorestreak_ground_master,,,10,1000,50,,,,,,,,,,,,,,,
ch_sentry_streak,CHALLENGE_SENTRY_STREAK,CHALLENGE_SENTRY_STREAK_DESC,,unused,1,groundassault,ch_scorestreak_ground_master,5,,1,1000,50,,,,,,,,,,,,,,,
ch_rc8_controlled_kills,CHALLENGE_RC8_CONTROLLED_KILLS,CHALLENGE_RC8_CONTROLLED_KILLS_DESC,,unused,1,groundassault,ch_scorestreak_ground_master,,,25,2500,50,,,,,,,,,,,,,,,
ch_sentry_defender,CHALLENGE_SENTRY_DEFENDER,CHALLENGE_SENTRY_DEFENDER_DESC,,unused,1,groundassault,ch_scorestreak_ground_master,3,,1,1000,50,,,,,,,,,,,,,,,
ch_scarab_wall_kill,CHALLENGE_SCARAB_WALL_KILL,CHALLENGE_SCARAB_WALL_KILL_DESC,,unused,1,groundassault,ch_scorestreak_ground_master,,,1,1000,50,,,,,,,,,,,,,,,
ch_rc8_defense,CHALLENGE_RC8_DEFENSE,CHALLENGE_RC8_DEFENSE_DESC,,unused,1,groundassault,ch_scorestreak_ground_master,,,10,1000,50,,,,,,,,,,,,,,,
ch_two_sentries,CHALLENGE_TWO_SENTRIES,CHALLENGE_TWO_SENTRIES_DESC,,unused,1,groundassault,ch_scorestreak_ground_master,,,1,500,50,,,,,,,,,,,,,,,
ch_venom_distance,CHALLENGE_VENOM_DISTANCE,CHALLENGE_VENOM_DISTANCE_DESC,,unused,1,groundassault,ch_scorestreak_ground_master,200,,1,500,50,,,,,,,,,,,,,,,
ch_rc8_shield,CHALLENGE_RC8_SHIELD,CHALLENGE_RC8_SHIELD_DESC,,unused,1,groundassault,ch_scorestreak_ground_master,,,5000,500,50,,,,,,,,,,,,,,,
ch_scorestreak_ground_master,CHALLENGE_SCORESTREAK_GROUND_MASTER,CHALLENGE_SCORESTREAK_GROUND_MASTER_DESC,,unused,1,groundassault,,,,12,10000,500,,,,,,,,,,,,,,,
ch_scorestreak_kills_uav,CHALLENGE_SCORESTREAK_KILLS_UAV,CHALLENGE_SCORESTREAK_KILLS_UAV_DESC,,unused,1,support,ch_support_master,,,5,500,50,10,1000,60,25,2000,70,50,5000,55,,,,,,
ch_scorestreak_kills_cuav,CHALLENGE_SCORESTREAK_KILLS_CUAV,CHALLENGE_SCORESTREAK_KILLS_CUAV_DESC,,unused,1,support,ch_support_master,,,5,500,50,10,1000,60,25,2000,70,50,5000,55,,,,,,
ch_scorestreak_kills_auav,CHALLENGE_SCORESTREAK_KILLS_AUAV,CHALLENGE_SCORESTREAK_KILLS_AUAV_DESC,,unused,1,support,ch_support_master,,,5,500,50,10,1000,60,25,2000,70,50,5000,55,,,,,,
ch_scorestreak_uses_dronepackage,CHALLENGE_SCORESTREAK_USES_DRONEPACKAGE,CHALLENGE_SCORESTREAK_USES_DRONEPACKAGE_DESC,,unused,1,support,ch_support_master,,,5,500,50,10,1000,60,25,2000,70,50,5000,55,,,,,,
ch_scorestreak_assists_uav,CHALLENGE_SCORESTREAK_ASSISTS_UAV,CHALLENGE_SCORESTREAK_ASSISTS_UAV_DESC,,unused,1,support,ch_support_master,,,5,250,50,10,500,60,25,1000,70,50,2500,55,,,,,,
ch_scorestreak_assists_auav,CHALLENGE_SCORESTREAK_ASSISTS_AUAV,CHALLENGE_SCORESTREAK_ASSISTS_AUAV_DESC,,unused,1,support,ch_support_master,,,5,250,50,10,500,60,25,1000,70,50,2500,55,,,,,,
ch_scorestreak_assists_cuav,CHALLENGE_SCORESTREAK_ASSISTS_CUAV,CHALLENGE_SCORESTREAK_ASSISTS_CUAV_DESC,,unused,1,support,ch_support_master,,,5,250,50,10,500,60,25,1000,70,50,2500,55,,,,,,
ch_uav_doubleup,CHALLENGE_UAV_DOUBLEUP,CHALLENGE_UAV_DOUBLEUP_DESC,,unused,1,support,ch_support_master,,,25,500,50,,,,,,,,,,,,,,,
ch_uav_combo,CHALLENGE_UAV_COMBO,CHALLENGE_UAV_COMBO_DESC,,unused,1,support,ch_support_master,,,5,1500,50,,,,,,,,,,,,,,,
ch_dronepackage_jackpot,CHALLENGE_DRONEPACKAGE_JACKPOT,CHALLENGE_DRONEPACKAGE_JACKPOT_DESC,,unused,1,support,ch_support_master,,,10,1000,50,,,,,,,,,,,,,,,
ch_package_share,CHALLENGE_PACKAGE_SHARE,CHALLENGE_PACKAGE_SHARE_DESC,,unused,1,support,ch_support_master,,,1,500,50,,,,,,,,,,,,,,,
ch_counter_other_uav,CHALLENGE_COUNTER_OTHER_UAV,CHALLENGE_COUNTER_OTHER_UAV_DESC,,unused,1,support,ch_support_master,,,1,500,50,,,,,,,,,,,,,,,
ch_support_master,CHALLENGE_SUPPORT_MASTER,CHALLENGE_SUPPORT_MASTER_DESC,,unused,1,support,,,,12,10000,500,,,,,,,,,,,,,,,
ch_destroy_sentry,CHALLENGE_DESTROY_SENTRY,CHALLENGE_DESTROY_SENTRY_DESC,,unused,1,returnfire,ch_return_fire_master,,,5,500,50,10,1000,60,25,2000,70,50,5000,55,,,,,,
ch_destroy_aerial,CHALLENGE_DESTROY_AERIAL,CHALLENGE_DESTROY_AERIAL_DESC,,unused,1,returnfire,ch_return_fire_master,,,10,500,50,25,1000,60,50,2000,70,100,5000,55,,,,,,
ch_destroy_apex,CHALLENGE_DESTROY_APEX,CHALLENGE_DESTROY_APEX_DESC,,unused,1,returnfire,ch_return_fire_master,,,5,1000,50,,,,,,,,,,,,,,,
ch_destroy_uav,CHALLENGE_DESTROY_UAV,CHALLENGE_DESTROY_UAV_DESC,,unused,1,returnfire,ch_return_fire_master,,,50,1000,50,,,,,,,,,,,,,,,
ch_destroy_vulture,CHALLENGE_DESTROY_VULTURE,CHALLENGE_DESTROY_VULTURE_DESC,,unused,1,returnfire,ch_return_fire_master,,,10,1000,50,,,,,,,,,,,,,,,
ch_destroy_dronepackage,CHALLENGE_DESTROY_DRONEPACKAGE,CHALLENGE_DESTROY_DRONEPACKAGE_DESC,,unused,1,returnfire,ch_return_fire_master,,,10,1000,50,,,,,,,,,,,,,,,
ch_destroy_scarab,CHALLENGE_DESTROY_SCARAB,CHALLENGE_DESTROY_SCARAB_DESC,,unused,1,returnfire,ch_return_fire_master,,,5,1000,50,,,,,,,,,,,,,,,
ch_super_scorestreak_kill,CHALLENGE_SUPER_SCORESTREAK_KILL,CHALLENGE_SUPER_SCORESTREAK_KILL_DESC,,unused,1,returnfire,ch_return_fire_master,,,5,1000,50,,,,,,,,,,,,,,,
ch_thor_bullet_kill,CHALLENGE_THOR_BULLET_KILL,CHALLENGE_THOR_BULLET_KILL_DESC,,unused,1,returnfire,ch_return_fire_master,,,1,2000,50,,,,,,,,,,,,,,,
ch_armada_warden_bullet_kill,CHALLENGE_ARMADA_WARDEN_BULLET_KILL,CHALLENGE_ARMADA_WARDEN_BULLET_KILL_DESC,,unused,1,returnfire,ch_return_fire_master,,,5,2000,50,,,,,,,,,,,,,,,
ch_hijack,CHALLENGE_HIJACK,CHALLENGE_HIJACK_DESC,,unused,1,returnfire,ch_return_fire_master,,,10,1000,50,,,,,,,,,,,,,,,
ch_kill_rc8,CHALLENGE_KILL_RC8,CHALLENGE_KILL_RC8_DESC,,unused,1,returnfire,ch_return_fire_master,,,1,1000,50,,,,,,,,,,,,,,,
ch_return_fire_master,CHALLENGE_RETURN_FIRE_MASTER,CHALLENGE_RETURN_FIRE_MASTER_DESC,,unused,1,returnfire,,,,12,10000,500,,,,,,,,,,,,,,,
